swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw00utt/sw_0096_3580.utt,3/sw3580,3580,0,%,A,1,1,"{F Uh, } {D well, } {F uh, } to begin,  /","[ Uh/UH ] ,/, well/UH ,/,  [ uh/UH ] ,/, to/TO begin/VB ,/,","(S (INTJ (UH Uh)) (, ,) (INTJ (UH well)) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB begin))) (, ,) (-DFL- E_S))",1
sw00utt/sw_0096_3580.utt,3/sw3580,3580,1,sv,A,1,2,"I guess, {F uh, } space is, {F uh, } real important, I think,  /","[ I/PRP ] guess/VBP ,/,  [ uh/UH ] ,/,  [ space/NN ] is/VBZ ,/,  [ uh/UH ] ,/, real/RB important/JJ ,/,  [ I/PRP ] think/VBP ,/,","(S (NP-SBJ (PRP I)) (VP (VBP guess) (, ,) (INTJ (UH uh)) (, ,) (SBAR (-NONE- 0) (S (NP-SBJ (NN space)) (VP (VBZ is) (, ,) (INTJ (UH uh)) (, ,) (ADJP-PRD (RB real) (JJ important))))) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP think))))) (, ,) (-DFL- E_S))",2
sw00utt/sw_0096_3580.utt,3/sw3580,3580,2,sv,A,1,3,"{C so } it's real vital to the future of not only our kids but every generation until the end of time, I guess.  /","so/RB  [ it/PRP ] 's/BES real/RB vital/JJ to/IN  [ the/DT future/NN ] of/IN not/RB only/RB  [ our/PRP$ kids/NNS ] but/CC  [ every/DT generation/NN ] until/IN  [ the/DT end/NN ] of/IN  [ time/NN ] ,/,  [ I/PRP ] guess/VBP ./.","(S (RB so) (S-TPC-1 (NP-SBJ (PRP it)) (VP (BES 's) (ADJP-PRD (RB real) (JJ vital) (PP (IN to) (NP (NP (DT the) (NN future)) (PP (IN of) (NP (CONJP (RB not) (RB only)) (NP (PRP$ our) (NNS kids)) (CC but) (NP (NP (DT every) (NN generation)) (PP-TMP (IN until) (NP (NP (DT the) (NN end)) (PP (IN of) (NP (NN time))))))))))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))) (. .) (-DFL- E_S))",3
sw00utt/sw_0096_3580.utt,3/sw3580,3580,3,%,A,1,4,{D So. } -/,So/RB ./.,(INTJ (UH So) (. .) (-DFL- N_S)),4
sw00utt/sw_0096_3580.utt,3/sw3580,3580,4,aa,B,2,1,"Yeah,  /","[ Yeah/UH ] ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",6
sw00utt/sw_0096_3580.utt,3/sw3580,3580,5,aa,B,2,2,"[ I, + I ] agree -- /","[ I/PRP ] ,/,  [ I/PRP ] agree/VBP --/:","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP agree)) (-DFL- E_S))",7
sw00utt/sw_0096_3580.utt,3/sw3580,3580,6,%,A,3,1,{F Uh. } /,[ Uh/UH ] ./.,(INTJ (UH Uh) (. .) (-DFL- E_S)),9
sw00utt/sw_0096_3580.utt,3/sw3580,3580,7,sv,B,4,1,-- it's definitely new frontier stuff. /,--/:  [ it/PRP ] 's/BES definitely/RB  [ new/JJ frontier/NN stuff/NN ] ./.,(S (NP-SBJ (PRP it)) (VP (BES 's) (ADVP (RB definitely)) (NP-PRD (JJ new) (NN frontier) (NN stuff))) (. .) (-DFL- E_S)),11
sw00utt/sw_0096_3580.utt,3/sw3580,3580,8,%,A,5,1,"{D So, } {F uh, } - /","So/RB ,/,  [ uh/UH ] ,/,","(INTJ (INTJ (UH So)) (, ,) (INTJ (UH uh)) (, ,) (-DFL- N_S))",13
sw00utt/sw_0096_3580.utt,3/sw3580,3580,9,h,A,5,2,"{C but, } {F uh, } I'm not too up-to-date [ on the space, + on the space ] frontier,  /","but/CC ,/,  [ uh/UH ] ,/,  [ I/PRP ] 'm/VBP not/RB too/RB up-to-date/JJ on/IN  [ the/DT space/NN ] ,/, on/IN  [ the/DT space/NN frontier/NN ] ,/,","(S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (ADJP-PRD (RB too) (JJ up-to-date) (EDITED (RM (-DFL- \[)) (PP (IN on) (NP-UNF (DT the) (NN space))) (, ,) (IP (-DFL- \+))) (PP (IN on) (NP (DT the) (NN space) (RS (-DFL- \])) (NN frontier))))) (, ,) (-DFL- E_S))",14
sw00utt/sw_0096_3580.utt,3/sw3580,3580,10,sv,A,5,3,"{C but, } {F uh, } I guess they're [ going, + going ] pretty far into it now.  /","but/CC ,/,  [ uh/UH ] ,/,  [ I/PRP ] guess/VBP  [ they/PRP ] 're/VBP going/VBG ,/, going/VBG pretty/RB far/RB into/IN  [ it/PRP ] now/RB ./.","(S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP they)) (VP (VBP 're) (EDITED (RM (-DFL- \[)) (VP-UNF (VBG going)) (, ,) (IP (-DFL- \+))) (VP (VBG going) (RS (-DFL- \])) (ADVP (RB pretty) (RB far) (PP (IN into) (NP (PRP it)))) (ADVP-TMP (RB now))))))) (. .) (-DFL- E_S))",15
sw00utt/sw_0096_3580.utt,3/sw3580,3580,11,sv,A,5,4,"{F Um, } Star Wars is not too far <laughter> I don't think. /","[ Um/UH ] ,/,  [ Star/NNP Wars/NNPS ] is/VBZ not/RB too/RB far/RB  [ I/PRP ] do/VBP n't/RB think/VB ./.","(S (INTJ (UH Um)) (, ,) (S-TPC-1 (NP-SBJ (NNP Star) (NNPS Wars)) (VP (VBZ is) (RB not) (ADVP-PRD (RB too) (RB far)))) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB think) (SBAR (-NONE- 0) (S (-NONE- *T*-1))))) (. .) (-DFL- E_S))",16
sw00utt/sw_0096_3580.utt,3/sw3580.pos,3580,12,x,B,6,1,<Laughter>.,./.
sw00utt/sw_0096_3580.utt,3/sw3580,3580,13,%,A,7,1,"{C But, } {F uh, } -/","But/CC ,/,  [ uh/UH ] ,/,","(S-UNF (CC But) (, ,) (INTJ (UH uh)) (, ,) (-DFL- N_S))",19
sw00utt/sw_0096_3580.utt,3/sw3580,3580,14,sd,B,8,1,"[ [ I, + I, ] + I ] worked on some of it at T I --","[ I/PRP ] ,/,  [ I/PRP ] ,/,  [ I/PRP ] worked/VBD on/IN  [ some/DT ] of/IN  [ it/PRP ] at/IN  [ T/NNP I/NNP ] --/:","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBD worked) (PP (IN on) (NP (NP (DT some)) (PP (IN of) (NP (PRP it))))) (PP-LOC (IN at) (NP (NNP T) (NNP I))) (ADVP-TMP (RB once) (PP (IN upon) (NP (DT a) (NN time))))) (. .) (-DFL- E_S))",21
sw00utt/sw_0096_3580.utt,3/sw3580,3580,15,qh,A,9,1,"{F Oh, } have you. /","Oh/UH ,/, have/VBP  [ you/PRP ] ./.","(SQ (INTJ (UH Oh)) (, ,) (VBP have) (NP-SBJ (PRP you)) (VP (-NONE- *?*)) (. .) (-DFL- E_S))",23
sw00utt/sw_0096_3580.utt,3/sw3580,3580,16,+,B,10,1,-- once upon a time.  /,--/: once/RB upon/IN  [ a/DT time/NN ] ./.,"(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBD worked) (PP (IN on) (NP (NP (DT some)) (PP (IN of) (NP (PRP it))))) (PP-LOC (IN at) (NP (NNP T) (NNP I))) (ADVP-TMP (RB once) (PP (IN upon) (NP (DT a) (NN time))))) (. .) (-DFL- E_S))",21
sw00utt/sw_0096_3580.utt,3/sw3580,3580,17,ny,B,10,2,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),25
sw00utt/sw_0096_3580.utt,3/sw3580,3580,18,qw,A,11,1,{D So } what do you know about it. /,So/RB  [ what/WP ] do/VBP  [ you/PRP ] know/VBP about/IN  [ it/PRP ] ./.,(SBARQ (INTJ (UH So)) (WHNP-1 (WP what)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VBP know) (NP (-NONE- *T*-1)) (PP (IN about) (NP (PRP it))))) (. .) (-DFL- E_S)),27
sw00utt/sw_0096_3580.utt,3/sw3580,3580,19,sd,B,12,1,"{D Well, } actually [ [ I'm, + I, ] + I'm ] quite versed lately.  /","Well/UH ,/, actually/RB  [ I/PRP ] 'm/VBP ,/,  [ I/PRP ] ,/,  [ I/PRP ] 'm/VBP quite/RB versed/JJ lately/RB ./.","(S (INTJ (UH Well)) (, ,) (ADVP (RB actually)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP 'm) (RS (-DFL- \])) (ADJP-PRD (RB quite) (JJ versed)) (ADVP-TMP (RB lately))) (. .) (-DFL- E_S))",29
sw00utt/sw_0096_3580.utt,3/sw3580,3580,20,sd,B,12,2,"I get on a computer network all the time,  /","[ I/PRP ] get/VBP on/IN  [ a/DT computer/NN network/NN ] [ all/PDT the/DT time/NN ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBP get) (PP (IN on) (NP (DT a) (NN computer) (NN network))) (NP-TMP (PDT all) (DT the) (NN time))) (, ,) (-DFL- E_S))",30
sw00utt/sw_0096_3580.utt,3/sw3580,3580,21,sd,B,12,3,"{C and } people are talking [ about, + about ] the current space program all the time.  /","and/CC  [ people/NNS ] are/VBP talking/VBG about/IN ,/, about/IN  [ the/DT current/JJ space/NN program/NN ] [ all/PDT the/DT time/NN ] ./.","(S (CC and) (NP-SBJ (NNS people)) (VP (VBP are) (VP (VBG talking) (EDITED (RM (-DFL- \[)) (PP-UNF (IN about)) (, ,) (IP (-DFL- \+))) (PP (IN about) (RS (-DFL- \])) (NP (DT the) (JJ current) (NN space) (NN program))) (NP-TMP (PDT all) (DT the) (NN time)))) (. .) (-DFL- E_S))",31
sw00utt/sw_0096_3580.utt,3/sw3580,3580,22,sd,B,12,4,"They're talking about new rockets that they're designing now that, {D you know, } are just like science fiction, {D you know, }  /","[ They/PRP ] 're/VBP talking/VBG about/IN  [ new/JJ rockets/NNS ] that/WDT  [ they/PRP ] 're/VBP designing/VBG now/RB that/WDT ,/,  [ you/PRP ] know/VBP ,/, are/VBP just/RB  [ like/IN science/NN fiction/NN ] ,/,  [ you/PRP ] know/VBP ,/,","(S (NP-SBJ (PRP They)) (VP (VBP 're) (VP (VBG talking) (PP (IN about) (NP (NP (JJ new) (NNS rockets)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP they)) (VP (VBP 're) (VP (VBG designing) (NP (-NONE- *T*-1)) (ADVP-TMP (RB now)))))) (SBAR (WHNP-2 (WDT that)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBP are) (PP-PRD (ADVP (RB just)) (IN like) (NP (NN science) (NN fiction)))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (, ,) (-DFL- E_S))",32
sw00utt/sw_0096_3580.utt,3/sw3580,3580,23,sd,B,12,5,"it's like they,","[ it/PRP ] 's/BES like/IN  [ they/PRP ] ,/,","(S (NP-SBJ (PRP it)) (VP (BES 's) (SBAR-PRD (IN like) (S (NP-SBJ (PRP they)) (, ,) (VP (VBP take) (PRT (RP off))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",33
sw00utt/sw_0096_3580.utt,3/sw3580.pos,3580,24,x,A,13,1,<Laughter>.,./.
sw00utt/sw_0096_3580.utt,3/sw3580,3580,25,+,B,14,1,"take off, {D you know, }  /","take/VBP off/RP ,/,  [ you/PRP ] know/VBP ,/,","(S (NP-SBJ (PRP it)) (VP (BES 's) (SBAR-PRD (IN like) (S (NP-SBJ (PRP they)) (, ,) (VP (VBP take) (PRT (RP off))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",33
sw00utt/sw_0096_3580.utt,3/sw3580,3580,26,sd,B,14,2,"{C and then } they land, [ with the, + with the, ]  {D you know, } - /","and/CC then/RB  [ they/PRP ] land/VBP ,/, with/IN  [ the/DT ] ,/, with/IN  [ the/DT ] ,/,  [ you/PRP ] know/VBP ,/,","(S (CONJP (CC and) (RB then)) (NP-SBJ (PRP they)) (VP (VBP land) (, ,) (EDITED (RM (-DFL- \[)) (PP (IN with) (NP-UNF (DT the))) (, ,) (IP (-DFL- \+))) (PP (IN with) (NP-UNF (DT the) (, ,) (RS (-DFL- \])) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))))))) (, ,) (-DFL- N_S))",36
sw00utt/sw_0096_3580.utt,3/sw3580,3580,27,sd,B,14,3,"the afterburners are going, {D you know, } not like space shuttle landing, {D you know, } gliding down, but --","[ the/DT afterburners/NNS ] are/VBP going/VBG ,/,  [ you/PRP ] know/VBP ,/, not/RB like/IN  [ space/NN shuttle/NN landing/NN ] ,/,  [ you/PRP ] know/VBP ,/, gliding/VBG down/RB ,/, but/CC --/:","(S (NP-SBJ (DT the) (NNS afterburners)) (VP (VBP are) (VP (VBG going) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP (RB not) (PP (IN like) (NP (NP (NN space) (NN shuttle) (NN landing)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG gliding) (ADVP-DIR (RB down)))))) (, ,) (CC but) (PP-DIR (ADVP (RB straight)) (IN down) (PP (IN to) (NP (DT the) (NN landing) (NN pad))))))) (. .) (-DFL- E_S))",37
sw00utt/sw_0096_3580.utt,3/sw3580,3580,28,b,A,15,1,Really. /,Really/UH ./.,(INTJ (UH Really) (. .) (-DFL- E_S)),39
sw00utt/sw_0096_3580.utt,3/sw3580,3580,29,+,B,16,1,-- straight down to the landing pad. /,--/: straight/RB down/IN to/IN  [ the/DT landing/NN pad/NN ] ./.,"(S (NP-SBJ (DT the) (NNS afterburners)) (VP (VBP are) (VP (VBG going) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (PP (RB not) (PP (IN like) (NP (NP (NN space) (NN shuttle) (NN landing)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG gliding) (ADVP-DIR (RB down)))))) (, ,) (CC but) (PP-DIR (ADVP (RB straight)) (IN down) (PP (IN to) (NP (DT the) (NN landing) (NN pad))))))) (. .) (-DFL- E_S))",37
sw00utt/sw_0096_3580.utt,3/sw3580,3580,30,ba,A,17,1,"{F Oh, } my gosh. /","Oh/UH ,/,  [ my/PRP$ ] gosh/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (PRP$ my) (UH gosh)) (. .) (-DFL- E_S))",42
sw00utt/sw_0096_3580.utt,3/sw3580,3580,31,b,B,18,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",44
sw00utt/sw_0096_3580.utt,3/sw3580,3580,32,sd,B,18,2,it's called V C X or something like that.  /,[ it/PRP ] 's/BES called/VBN  [ V/NNP C/NNP X/NNP ] or/CC  [ something/NN ] like/IN  [ that/DT ] ./.,(S (NP-SBJ-1 (PRP it)) (VP (BES 's) (VP (VBN called) (S (NP-SBJ (-NONE- *-1)) (NP-PRD (NP (NNP V) (NNP C) (NNP X)) (CC or) (NP (NP (NN something)) (PP (IN like) (NP (DT that)))))))) (. .) (-DFL- E_S)),45
sw00utt/sw_0096_3580.utt,3/sw3580,3580,33,sd,B,18,3,"Also called Delta Clipper, which is a decent name for --","Also/RB called/VBN  [ Delta/NNP Clipper/NNP ] ,/,  [ which/WDT ] is/VBZ  [ a/DT decent/JJ name/NN ] for/IN --/:","(FRAG (ADVP (RB Also)) (VP (VBN called) (S (NP-SBJ (-NONE- *)) (NP-PRD (NP (NNP Delta) (NNP Clipper)) (, ,) (SBAR (WHNP-1 (WDT which)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ is) (NP-PRD (NP (DT a) (JJ decent) (NN name)) (PP (IN for) (NP (NP (NN something)) (PP (IN like) (NP (DT that)))))))))))) (. .) (-DFL- E_S))",46
sw00utt/sw_0096_3580.utt,3/sw3580,3580,34,ba,A,19,1,Wow. /,[ Wow/UH ] ./.,(INTJ (UH Wow) (. .) (-DFL- E_S)),48
