swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw05utt/sw_0529_2324.utt,2/sw2324,2324,0,o,A,1,1,"Okay, {F uh, }  /","Okay/UH ,/,  [ uh/UH ] ,/,","(INTJ (INTJ (UH Okay)) (, ,) (INTJ (UH uh)) (, ,) (-DFL- E_S))",1
sw05utt/sw_0529_2324.utt,2/sw2324,2324,1,qo,A,1,2,"why do you think it, {F uh, } sounds, - /","why/WRB do/VBP  [ you/PRP ] think/VB  [ it/PRP ] ,/,  [ uh/UH ] ,/,  [ sounds/VBZ ] ,/,","(SBARQ (WHADVP (WRB why)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (, ,) (INTJ (UH uh)) (, ,) (VP-UNF (VBZ sounds)))))) (, ,) (-DFL- N_S))",2
sw05utt/sw_0529_2324.utt,2/sw2324,2324,2,qy,A,1,3,do you think we should adopt it? /,do/VBP  [ you/PRP ] think/VB  [ we/PRP ] should/MD adopt/VB  [ it/PRP ] ?/.,(SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (VP (MD should) (VP (VB adopt) (NP (PRP it))))))) (. ?) (-DFL- E_S)),3
sw05utt/sw_0529_2324.utt,2/sw2324,2324,3,nn,B,2,1,"No,  /","No/UH ,/,","(INTJ (UH No) (, ,) (-DFL- E_S))",5
sw05utt/sw_0529_2324.utt,2/sw2324,2324,4,sd^e,B,2,2,I don't like metric system. /,[ I/PRP ] do/VBP n't/RB like/VB  [ metric/JJ system/NN ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB like) (NP (JJ metric) (NN system)))) (. .) (-DFL- E_S)),6
sw05utt/sw_0529_2324.utt,2/sw2324,2324,5,qy,A,3,1,You don't? /,[ You/PRP ] do/VBP n't/RB ?/.,(S (NP-SBJ (PRP You)) (VP (VBP do) (RB n't)) (. ?) (-DFL- E_S)),8
sw05utt/sw_0529_2324.utt,2/sw2324,2324,6,sv,B,4,1,"[ [ I, + I, ] + I ] think the country [ is, + is, ] {F uh, }  too ingrained in the inches [ and, + and ]  just the general, {F uh, } background,  /","[ I/PRP ] ,/,  [ I/PRP ] ,/,  [ I/PRP ] think/VBP  [ the/DT country/NN ] is/VBZ ,/, is/VBZ ,/,  [ uh/UH ] ,/, too/RB ingrained/JJ in/IN  [ the/DT inches/NNS ] and/CC ,/, and/CC just/RB  [ the/DT general/JJ ] ,/,  [ uh/UH ] ,/,  [ background/NN ] ,/,","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (DT the) (NN country)) (EDITED (RM (-DFL- \[)) (VP-UNF (VBZ is)) (, ,) (IP (-DFL- \+))) (VP (VBZ is) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (ADJP-PRD (RB too) (JJ ingrained) (PP (IN in) (NP (NP (DT the) (NNS inches)) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+)) (CC and)) (RS (-DFL- \])) (NP (RB just) (DT the) (JJ general) (, ,) (INTJ (UH uh)) (, ,) (NN background))))))))) (, ,) (-DFL- E_S))",10
sw05utt/sw_0529_2324.utt,2/sw2324,2324,7,sv,B,4,2,the history of our country has been inches  /,[ the/DT history/NN ] of/IN  [ our/PRP$ country/NN ] has/VBZ been/VBN  [ inches/NNS ],(S (NP-SBJ (NP (DT the) (NN history)) (PP (IN of) (NP (PRP$ our) (NN country)))) (VP (VBZ has) (VP (VBN been) (NP-PRD (NNS inches)))) (-DFL- E_S)),11
sw05utt/sw_0529_2324.utt,2/sw2324,2324,8,sv,B,4,3,{C and } I don't think there's a big advantage in going to the metric system. /,and/CC  [ I/PRP ] do/VBP n't/RB think/VB  [ there/EX ] 's/BES  [ a/DT big/JJ advantage/NN ] in/IN going/VBG to/IN  [ the/DT metric/JJ system/NN ] ./.,(S (CC and) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB think) (SBAR (-NONE- 0) (S (NP-SBJ (EX there)) (VP (BES 's) (NP-PRD (NP (DT a) (JJ big) (NN advantage)) (PP (IN in) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG going) (PP (IN to) (NP (DT the) (JJ metric) (NN system)))))))))))) (. .) (-DFL- E_S)),12
sw05utt/sw_0529_2324.utt,2/sw2324,2324,9,b,A,5,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),14
