swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw05utt/sw_0501_3450.utt,3/sw3450,3450,0,qy,A,1,1,"{D Well, } {F uh, } guess it's logical to ask,  do you exercise any? /","Well/UH ,/,  [ uh/UH ] ,/, guess/VBP  [ it/PRP ] 's/BES logical/JJ to/TO ask/VB ,/, do/VBP  [ you/PRP ] exercise/VB  [ any/RB ] ?/.","(S (INTJ (UH Well)) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (-NONE- *)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (NP (PRP it)) (S (-NONE- *EXP*-1))) (VP (BES 's) (ADJP-PRD (JJ logical)) (S-1 (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB ask) (, ,) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB exercise) (NP-ADV (RB any))))))))))) (. ?) (-DFL- E_S))",1
sw05utt/sw_0501_3450.utt,3/sw3450,3450,1,ng,B,2,1,"{D Well, } unfortunately very little.  /","Well/UH ,/, unfortunately/RB very/RB little/RB ./.","(FRAG (INTJ (UH Well)) (, ,) (ADVP (RB unfortunately)) (NP-ADV (RB very) (RB little)) (. .) (-DFL- E_S))",3
sw05utt/sw_0501_3450.utt,3/sw3450,3450,2,sd^e,B,2,2,"{F Uh, } much less than what I need to. /","[ Uh/UH ] ,/, much/RB less/RBR than/IN  [ what/WP ] [ I/PRP ] need/VBP to/TO ./.","(FRAG (INTJ (UH Uh)) (, ,) (ADVP (ADVP (RB much) (RBR less)) (PP (IN than) (SBAR (WHADVP-2 (WP what)) (S (NP-SBJ-1 (PRP I)) (VP (VBP need) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (-NONE- *?*) (ADVP (-NONE- *T*-2)))))))))) (. .) (-DFL- E_S))",4
sw05utt/sw_0501_3450.utt,3/sw3450,3450,3,sd,A,3,1,"I'm about the same way,  /","[ I/PRP ] 'm/VBP about/RB  [ the/DT same/JJ way/NN ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBP 'm) (ADVP (RB about)) (NP-PRD (DT the) (JJ same) (NN way))) (, ,) (-DFL- E_S))",6
sw05utt/sw_0501_3450.utt,3/sw3450,3450,4,sd,A,3,2,"[ I, + I ] do a little bit.  /","[ I/PRP ] ,/,  [ I/PRP ] do/VBP  [ a/DT little/JJ bit/NN ] ./.","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP do) (NP-ADV (DT a) (JJ little) (NN bit))) (. .) (-DFL- E_S))",7
sw05utt/sw_0501_3450.utt,3/sw3450,3450,5,sd,A,3,3,My job kind of hinders me from exercising.  /,[ My/PRP$ job/NN kind/RB ] of/RB hinders/VBZ  [ me/PRP ] from/IN exercising/VBG ./.,(S (NP-SBJ (PRP$ My) (NN job)) (ADVP (RB kind) (RB of)) (VP (VBZ hinders) (NP-1 (PRP me)) (PP (IN from) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG exercising))))) (. .) (-DFL- E_S)),8
sw05utt/sw_0501_3450.utt,3/sw3450,3450,6,sd,A,3,4,I'm a night operator here at a industry down here  /,[ I/PRP ] 'm/VBP  [ a/DT night/NN operator/NN ] here/RB at/IN  [ a/DT industry/NN ] down/IN here/RB,(S (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-PRD (DT a) (NN night) (NN operator)) (ADVP-LOC (RB here)) (PP-LOC (IN at) (NP (DT a) (NN industry))) (PP-LOC (IN down) (ADVP (RB here)))) (-DFL- E_S)),9
sw05utt/sw_0501_3450.utt,3/sw3450,3450,7,sd,A,3,5,"{C and } I don't really get out a lot [ [ to, + because my job, to, ] + to ] exercise. /","and/CC  [ I/PRP ] do/VBP n't/RB really/RB get/VB out/RP  [ a/DT lot/NN ] to/TO ,/, because/IN  [ my/PRP$ job/NN ] ,/, to/TO ,/, to/TO exercise/VB ./.","(S (CC and) (NP-SBJ-1 (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB get) (ADVP (RP out)) (NP-ADV (DT a) (NN lot)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO to)) (, ,) (IP (-DFL- \+))) (SBAR-PRP (IN because) (S-UNF (NP-SBJ (PRP$ my) (NN job))))) (, ,) (S-PRP (NP-SBJ (-NONE- *-1)) (EDITED (VP-UNF (TO to)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB exercise)))))) (. .) (-DFL- E_S))",10
sw05utt/sw_0501_3450.utt,3/sw3450,3450,8,sd,B,4,1,"{D Well, } I, {F uh, } am an assistant teacher [ and, + ] {F uh, } in business technology  /","Well/UH ,/,  [ I/PRP ] ,/,  [ uh/UH ] ,/, am/VBP  [ an/DT assistant/JJ teacher/NN ] and/CC ,/,  [ uh/UH ] ,/, in/IN  [ business/NN technology/NN ]","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (, ,) (INTJ (UH uh)) (, ,) (VP (VBP am) (NP-PRD (NP (DT an) (JJ assistant) (NN teacher)) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (INTJ (UH uh)) (, ,) (PP (IN in) (NP (NN business) (NN technology))))) (-DFL- E_S))",12
sw05utt/sw_0501_3450.utt,3/sw3450,3450,9,sd,B,4,2,"{C and } [ I've, + I think the most exercise I've  ] gotten in the last three to four month is jumping up and down to go answer the kids' questions.  /","and/CC  [ I/PRP ] 've/VBP ,/,  [ I/PRP ] think/VBP  [ the/DT most/JJS exercise/NN ] [ I/PRP ] 've/VBP gotten/VBN in/IN  [ the/DT last/JJ three/CD ] to/IN  [ four/CD month/NN ] is/VBZ jumping/VBG up/RB and/CC down/RB to/TO go/VB answer/VB  [ the/DT kids/NNS '/POS questions/NNS ] ./.","(S (CC and) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 've))) (, ,) (IP (-DFL- \+))) (NP-SBJ-4 (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (NP (DT the) (JJS most) (NN exercise)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (PRP I)) (VP (VBP 've) (RS (-DFL- \])) (VP (VBN gotten) (NP (-NONE- *T*-1)) (PP-TMP (IN in) (NP (DT the) (JJ last) (QP (CD three) (IN to) (CD four)) (NN month)))))))) (VP (VBZ is) (S-PRD (NP-SBJ-2 (-NONE- *-4)) (VP (VBG jumping) (ADVP (RB up) (CC and) (RB down)) (S-PRP (NP-SBJ-3 (-NONE- *-2)) (VP (TO to) (VP (VB go) (S (NP-SBJ (-NONE- *-3)) (VP (VB answer) (NP (NP (DT the) (NNS kids) (POS ')) (NNS questions))))))))))))) (. .) (-DFL- E_S))",13
sw05utt/sw_0501_3450.utt,3/sw3450,3450,10,sd,B,4,3,"It keeps me pretty busy,  /","[ It/PRP ] keeps/VBZ  [ me/PRP ] pretty/RB busy/JJ ,/,","(S (NP-SBJ (PRP It)) (VP (VBZ keeps) (S (NP-SBJ (PRP me)) (ADJP-PRD (RB pretty) (JJ busy)))) (, ,) (-DFL- E_S))",14
sw05utt/sw_0501_3450.utt,3/sw3450,3450,11,sv,B,4,4,{C but } it's not really the kind of exercise that gets your heart rate going. /,but/CC  [ it/PRP ] 's/BES not/RB really/RB  [ the/DT kind/NN ] of/IN  [ exercise/NN ] [ that/WDT ] gets/VBZ  [ your/PRP$ heart/NN rate/NN ] going/VBG ./.,(S (CC but) (NP-SBJ (PRP it)) (VP (BES 's) (RB not) (ADVP (RB really)) (NP-PRD (NP (DT the) (NN kind)) (PP (IN of) (NP (NN exercise))) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *-1)) (VP (VBZ gets) (S (NP-SBJ (PRP$ your) (NN heart) (NN rate)) (VP (VBG going)))))))) (. .) (-DFL- E_S)),15
sw05utt/sw_0501_3450.utt,3/sw3450,3450,12,b,A,5,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),17
sw05utt/sw_0501_3450.utt,3/sw3450,3450,13,%,B,6,1,"{C And, } {F uh, } {D you know, } it really, - /","And/CC ,/,  [ uh/UH ] ,/,  [ you/PRP ] know/VBP ,/,  [ it/PRP ] really/RB ,/,","(S-UNF (CC And) (, ,) (INTJ (UH uh)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP it)) (ADVP (RB really)) (, ,) (-DFL- N_S))",19
sw05utt/sw_0501_3450.utt,3/sw3450,3450,14,sv,B,6,2,exercise  is so important. /,[ exercise/NN ] is/VBZ so/RB important/JJ ./.,(S (NP-SBJ (NN exercise)) (VP (VBZ is) (ADJP-PRD (RB so) (JJ important))) (. .) (-DFL- E_S)),20
sw05utt/sw_0501_3450.utt,3/sw3450,3450,15,aa,A,7,1,It is. /,[ It/PRP ] is/VBZ ./.,(S (NP-SBJ (PRP It)) (VP (VBZ is) (ADJP-PRD (-NONE- *?*))) (. .) (-DFL- E_S)),22
sw05utt/sw_0501_3450.utt,3/sw3450,3450,16,sd,B,8,1,{C And } I realize that. /,And/CC  [ I/PRP ] realize/VBP  [ that/DT ] ./.,(S (CC And) (NP-SBJ (PRP I)) (VP (VBP realize) (NP (DT that))) (. .) (-DFL- E_S)),24
sw05utt/sw_0501_3450.utt,3/sw3450,3450,17,aa,A,9,1,"[ That's, + that's ] the way I feel.  /","[ That/DT ] 's/BES ,/,  [ that/DT ] 's/BES  [ the/DT way/NN ] [ I/PRP ] feel/VBP ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (DT That)) (VP-UNF (BES 's))) (, ,) (IP (-DFL- \+))) (NP-SBJ (DT that)) (VP (BES 's) (RS (-DFL- \])) (NP-PRD (NP (DT the) (NN way)) (SBAR (WHADVP-1 (-NONE- 0)) (S (NP-SBJ (PRP I)) (VP (VBP feel) (ADVP-MNR (-NONE- *T*-1))))))) (. .) (-DFL- E_S))",26
sw05utt/sw_0501_3450.utt,3/sw3450,3450,18,sd,A,9,2,"I'm used to being in pretty good shape  because  when I was in high school I stayed in pretty good shape, played a little basketball and stuff like that,  /","[ I/PRP ] 'm/VBP used/JJ to/TO being/VBG in/IN  [ pretty/RB good/JJ shape/NN ] because/IN when/WRB  [ I/PRP ] was/VBD in/IN  [ high/JJ school/NN ] [ I/PRP ] stayed/VBD in/IN  [ pretty/RB good/JJ shape/NN ] ,/, played/VBD  [ a/DT little/RB basketball/NN ] and/CC  [ stuff/NN ] like/IN  [ that/DT ] ,/,","(S (NP-SBJ-1 (PRP I)) (VP (VBP 'm) (ADJP-PRD (JJ used) (PP (TO to) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG being) (PP-PRD (IN in) (NP (ADJP (RB pretty) (JJ good)) (NN shape))))))) (SBAR-PRP (IN because) (S (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP I)) (VP (VBD was) (PP-PRD (IN in) (NP (JJ high) (NN school))) (ADVP-TMP (-NONE- *T*-2))))) (NP-SBJ (PRP I)) (VP (VP (VBD stayed) (PP (IN in) (NP (ADJP (RB pretty) (JJ good)) (NN shape)))) (, ,) (VP (VP (VBD played) (NP (DT a) (RB little) (NN basketball))) (CC and) (NP-ETC (NP (NN stuff)) (PP (IN like) (NP (DT that))))))))) (, ,) (-DFL- E_S))",27
sw05utt/sw_0501_3450.utt,3/sw3450,3450,19,sd,A,9,3,"{C but } I've got, - /","but/CC  [ I/PRP ] 've/VBP got/VBN ,/,","(S (CC but) (NP-SBJ (PRP I)) (VP (VBP 've) (VP-UNF (VBN got))) (, ,) (-DFL- N_S))",28
sw05utt/sw_0501_3450.utt,3/sw3450,3450,20,sd,A,9,4,"now, I'm in college  /","now/RB ,/,  [ I/PRP ] 'm/VBP in/IN  [ college/NN ]","(S (ADVP-TMP (RB now)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (PP-PRD (IN in) (NP (NN college)))) (-DFL- E_S))",29
sw05utt/sw_0501_3450.utt,3/sw3450,3450,21,sd,A,9,5,{C and } I go to school during the day and work at night.  /,and/CC  [ I/PRP ] go/VBP to/IN school/VB during/IN  [ the/DT day/NN ] and/CC  [ work/VBP ] at/IN  [ night/NN ] ./.,(S (CC and) (NP-SBJ (PRP I)) (VP (VP (VBP go) (PP (IN to) (NP (VB school))) (PP-TMP (IN during) (NP (DT the) (NN day)))) (CC and) (VP (VBP work) (PP-TMP (IN at) (NP (NN night))))) (. .) (-DFL- E_S)),30
sw05utt/sw_0501_3450.utt,3/sw3450,3450,22,sd,A,9,6,I can tell that I've not really done a whole lot. /,[ I/PRP ] can/MD tell/VB that/IN  [ I/PRP ] 've/VBP not/RB really/RB done/VBN  [ a/DT whole/JJ lot/NN ] ./.,(S (NP-SBJ (PRP I)) (VP (MD can) (VP (VB tell) (SBAR (IN that) (S (NP-SBJ (PRP I)) (VP (VBP 've) (RB not) (ADVP (RB really)) (VP (VBN done) (NP (DT a) (JJ whole) (NN lot)))))))) (. .) (-DFL- E_S)),31
sw05utt/sw_0501_3450.utt,3/sw3450,3450,23,qw,B,10,1,"When you, {F uh, } exercise, what do you do?  /","When/WRB  [ you/PRP ] ,/,  [ uh/UH ] ,/,  [ exercise/VBP ] ,/,  [ what/WP ] do/VBP  [ you/PRP ] do/VB ?/.","(SBARQ (SBAR-TMP (WHADVP-1 (WRB When)) (S (NP-SBJ (PRP you)) (, ,) (INTJ (UH uh)) (, ,) (VP (VBP exercise) (ADVP-TMP (-NONE- *T*-1))))) (, ,) (WHNP-2 (WP what)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB do) (NP (-NONE- *T*-2)))) (. ?) (-DFL- E_S))",33
sw05utt/sw_0501_3450.utt,3/sw3450,3450,24,qr,B,10,2,Do you do it at home or a club  /,Do/VBP  [ you/PRP ] do/VB  [ it/PRP ] at/IN  [ home/NN ] or/CC  [ a/DT club/NN ],(SQ (VBP Do) (NP-SBJ (PRP you)) (VP (VB do) (NP (PRP it)) (PP-LOC (IN at) (NP (NP (NN home)) (CC or) (NP (DT a) (NN club))))) (-DFL- E_S)),34
sw05utt/sw_0501_3450.utt,3/sw3450,3450,25,%,B,10,3,"{C or, } -/","or/CC ,/,","(S-UNF (CC or) (, ,) (-DFL- N_S))",35
sw05utt/sw_0501_3450.utt,3/sw3450,3450,26,sd,A,11,1,"{D Well, } {F uh, } [ I usually, + I usually ] play at home.  /","Well/UH ,/,  [ uh/UH ] ,/,  [ I/PRP ] usually/RB ,/,  [ I/PRP ] usually/RB play/VBP at/IN  [ home/NN ] ./.","(S (INTJ (UH Well)) (, ,) (INTJ (UH uh)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (ADVP-TMP (RB usually)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (ADVP-TMP (RB usually)) (RS (-DFL- \])) (VP (VBP play) (PP-LOC (IN at) (NP (NN home)))) (. .) (-DFL- E_S))",37
sw05utt/sw_0501_3450.utt,3/sw3450,3450,27,sd,A,11,2,We live out in the country  /,[ We/PRP ] live/VBP out/IN in/IN  [ the/DT country/NN ],(S (NP-SBJ (PRP We)) (VP (VBP live) (PP-LOC (IN out) (PP (IN in) (NP (DT the) (NN country))))) (-DFL- E_S)),38
