swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw05utt/sw_0563_3458.utt,3/sw3458,3458,0,o,B,1,1,"Okay,  /","Okay/UH ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",1
sw05utt/sw_0563_3458.utt,3/sw3458,3458,1,qy,B,1,2,you ready? /,[ you/PRP ] ready/JJ ?/.,(SQ (NP-SBJ (PRP you)) (ADJP-PRD (JJ ready)) (. ?) (-DFL- E_S)),2
sw05utt/sw_0563_3458.utt,3/sw3458,3458,2,ny,A,2,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",4
sw05utt/sw_0563_3458.utt,3/sw3458,3458,3,qy^t,A,2,2,is that it? /,is/VBZ that/DT  [ it/PRP ] ?/.,(SQ (VBZ is) (NP-SBJ (DT that)) (NP-PRD (PRP it)) (. ?) (-DFL- E_S)),5
sw05utt/sw_0563_3458.utt,3/sw3458,3458,4,na^t,B,3,1,That's it. /,[ That/DT ] 's/BES  [ it/PRP ] ./.,(S (NP-SBJ (DT That)) (VP (BES 's) (NP-PRD (PRP it))) (. .) (-DFL- E_S)),7
sw05utt/sw_0563_3458.utt,3/sw3458,3458,5,bk,A,4,1,"Okay, <laughter>.  /","Okay/UH ,/, ./.","(INTJ (UH Okay) (, ,) (. .) (-DFL- E_S))",9
sw05utt/sw_0563_3458.utt,3/sw3458,3458,6,sd^t,A,4,2,"{F Uh, } {D well, } [ we, + I guess we ] have to talk about magazines  /","[ Uh/UH ] ,/, well/UH ,/,  [ we/PRP ] ,/,  [ I/PRP ] guess/VBP  [ we/PRP ] have/VBP to/TO talk/VB about/IN  [ magazines/NNS ]","(S (INTJ (UH Uh)) (, ,) (INTJ (UH well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP we)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ-1 (PRP we)) (RS (-DFL- \])) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB talk) (PP (IN about) (NP (NP (NNS magazines)) (-DFL- E_S) (CC and) (, ,) (INTJ (UH uh)) (, ,) (SBAR-NOM-UNF (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (, ,) (IP (-DFL- \+))) (WHNP (WP what)))))))))))) (, ,) (RS (-DFL- \])) (-DFL- N_S))",10
sw05utt/sw_0563_3458.utt,3/sw3458,3458,7,%,A,4,3,"{C and, } {F uh, } [ what, + what,  ] -/","and/CC ,/,  [ uh/UH ] ,/,  [ what/WP ] ,/,  [ what/WP ] ,/,","(S (INTJ (UH Uh)) (, ,) (INTJ (UH well)) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP we)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ-1 (PRP we)) (RS (-DFL- \])) (VP (VBP have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB talk) (PP (IN about) (NP (NP (NNS magazines)) (-DFL- E_S) (CC and) (, ,) (INTJ (UH uh)) (, ,) (SBAR-NOM-UNF (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (, ,) (IP (-DFL- \+))) (WHNP (WP what)))))))))))) (, ,) (RS (-DFL- \])) (-DFL- N_S))",10
sw05utt/sw_0563_3458.utt,3/sw3458,3458,8,qr,B,5,1,"[ What, + what  ] kind do you subscribe to or do you? /","[ What/WP ] ,/,  [ what/WP kind/NN ] do/VBP  [ you/PRP ] subscribe/VB to/IN or/CC do/VBP  [ you/PRP ] ?/.","(SBARQ (EDITED (RM (-DFL- \[)) (WHNP-UNF (WP What)) (, ,) (IP (-DFL- \+))) (WHNP-1 (WP what) (RS (-DFL- \])) (NN kind)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB subscribe) (PP (IN to) (NP (-NONE- *T*-1))))))|||(SQ (CC or) (VBP do) (NP-SBJ (PRP you)) (. ?) (-DFL- E_S))",12|||13
sw05utt/sw_0563_3458.utt,3/sw3458,3458,9,sd,A,6,1,"[ {D Well, } I subscribe to P-, +  {D well, } I did subscribe to PEOPLE ] for a long time.  /","Well/UH ,/,  [ I/PRP ] subscribe/VBP to/IN  [ P-/NNP ] ,/, well/UH ,/,  [ I/PRP ] did/VBD subscribe/VB to/IN  [ PEOPLE/NNP ] for/IN  [ a/DT long/JJ time/NN ] ./.","(S (EDITED (RM (-DFL- \[)) (INTJ (UH Well)) (, ,) (S (NP-SBJ (PRP I)) (VP (VBP subscribe) (PP (IN to) (NP-UNF (NNP P-))))) (, ,) (IP (-DFL- \+))) (INTJ (UH well)) (, ,) (NP-SBJ (PRP I)) (VP (VBD did) (VP (VB subscribe) (PP (IN to) (NP (NNP PEOPLE))) (RS (-DFL- \])) (PP-TMP (IN for) (NP (DT a) (JJ long) (NN time))))) (. .) (-DFL- E_S))",15
sw05utt/sw_0563_3458.utt,3/sw3458,3458,10,%,A,6,2,"I do, {D you know, }  /","[ I/PRP ] do/VBP ,/,  [ you/PRP ] know/VBP ,/,","(S (NP-SBJ (PRP I)) (VP-UNF (VBP do) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",16
sw05utt/sw_0563_3458.utt,3/sw3458,3458,11,sd,A,6,3,I enjoy PEOPLE.  /,[ I/PRP ] enjoy/VBP  [ PEOPLE/NNP ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP enjoy) (NP (NNP PEOPLE))) (. .) (-DFL- E_S)),17
sw05utt/sw_0563_3458.utt,3/sw3458,3458,12,sd,A,6,4,"{C And } now  [ I'm, + {F uh, } <noise>   I, ] {F uh, } subscribe to, {F uh, } LADIES HOME JOURNAL. /","And/CC now/RB  [ I/PRP ] 'm/VBP ,/,  [ uh/UH ] ,/,  [ I/PRP ] ,/,  [ uh/UH ] ,/, subscribe/VBP to/IN ,/,  [ uh/UH ] ,/,  [ LADIES/NNP HOME/NNP JOURNAL/NNP ] ./.","(S (CC And) (ADVP-TMP (RB now)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (VP (VBP subscribe) (PP (IN to) (, ,) (INTJ (UH uh)) (, ,) (NP (TYPO (NNP LADIES)) (NNP HOME) (NNP JOURNAL)))) (. .) (-DFL- E_S))",18
sw05utt/sw_0563_3458.utt,3/sw3458,3458,13,sd,B,7,1,"I, {F uh, } take a computer magazine.","[ I/PRP ] ,/,  [ uh/UH ] ,/, take/VBP  [ a/DT computer/NN magazine/NN ] ./.","(S (NP-SBJ (PRP I)) (, ,) (INTJ (UH uh)) (, ,) (VP (VBP take) (NP (NP (DT a) (NN computer) (NN magazine)) (. .) (CC And) (, ,) (INTJ (UH uh)) (, ,) (ADVP (RB also)) (, ,) (INTJ (UH uh)) (, ,) (NP (NNP BETTER) (NNP HOMES) (CC AND) (NNP GARDENS)))) (. .) (-DFL- E_S))",20
sw05utt/sw_0563_3458.utt,3/sw3458,3458,14,b,A,8,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),22
