swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0875_3136.utt,3/sw3136,3136,0,o,A,1,1,<Hum> <noise> <<TV or radio heard faintly in background.>>  Okay.  /,Okay/UH ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,1,sd,A,1,2,"[  I, + I ] guess first of all I'll just say we haven't done much, {F uh, } gardening.  /","I/PRP ,/, I/PRP guess/VBP first/JJ of/IN all/DT I/PRP 'll/MD just/RB say/VB we/PRP have/VB n't/RB done/VBN much/JJ ,/, uh/UH ,/, gardening/NN ./.",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,2,sd,A,1,3,We do lawn work all the time.  /,We/PRP do/VBP lawn/NN work/NN all/PDT the/DT time/NN ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,3,sd,A,1,4,"{C But, } {F uh, } our gardening we lost,  /","But/CC ,/, uh/UH ,/, our/PRP$ gardening/NN we/PRP lost/VBD ,/,",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,4,qy^d,A,1,5,"remember the last two freezes,  /","remember/VB the/DT last/JJ two/CD freezes/NNS ,/,",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,5,qy^d,A,1,6,I don't know how long you've been here <noise>. /,I/PRP do/VBP n't/RB know/VB how/WRB long/JJ you/PRP 've/VBP been/VBN here/RB ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,6,ny,B,2,1,Yeah  /,Yeah/UH,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,7,sd^e,B,2,2,I do <children>. /,I/PRP do/VBP ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,8,sd,A,3,1,{C But } we lost our bushes in those and have been waiting to plant new ones.  /,But/CC we/PRP lost/VBD our/PRP$ bushes/NNS in/IN those/DT and/CC have/VBP been/VBN waiting/VBG to/TO plant/VB new/JJ ones/NNS ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,9,sd,A,3,2,"{C And so, } as far as our bushes, we don't have any  /","And/CC so/RB ,/, as/RB far/RB as/IN our/PRP$ bushes/NNS ,/, we/PRP do/VBP n't/RB have/VB any/DT",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,10,sd,A,3,3,{C but } we do have some blackberry bushes.  /,but/CC we/PRP do/VBP have/VB some/DT blackberry/NN bushes/NNS ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,11,sd,A,3,4,# [ {C And } # -- +,And/CC --/:,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,12,b,B,4,1,"# {F Oh, } # really. /","Oh/UH ,/, really/UH ./.",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,13,+,A,5,1,-- {C and } ] they were really hearty and stayed on  /,--/: and/CC they/PRP were/VBD really/RB hearty/JJ and/CC stayed/VBD on/RP,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,14,sd,A,5,2,{C and } we've done really well with them. /,and/CC we/PRP 've/VBP done/VBN really/RB well/RB with/IN them/PRP ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,15,qy,B,6,1,Did you plant those yourself? /,Did/VBD you/PRP plant/VB those/DT yourself/PRP ?/.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,16,ny,A,7,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,17,ny,A,7,2,Yeah. /,Yeah/UH ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,18,b,B,8,1,Oh. /,Oh/UH ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,19,sd,A,9,1,{C And so } they've been really good  /,And/CC so/RB they/PRP 've/VBP been/VBN really/RB good/JJ,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,20,sd,A,9,2,"{C and } the kids, I <laughter> had to, -/","and/CC the/DT kids/NNS ,/, I/PRP had/VBD to/TO ,/,",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,21,x,B,10,1,<Children>.,,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,22,sd,A,11,1,the first year I had to tell the kids not to pick them when they were red because they were supposed to be blackberries.  /,the/DT first/JJ year/NN I/PRP had/VBD to/TO tell/VB the/DT kids/NNS not/RB to/TO pick/VB them/PRP when/WRB they/PRP were/VBD red/JJ because/IN they/PRP were/VBD supposed/VBN to/TO be/VB blackberries/NNS ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,23,sd,A,11,2,"{C But, } {F uh, } we go out, - /","But/CC ,/, uh/UH ,/, we/PRP go/VBP out/RB ,/,",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,24,sd,A,11,3,"[ it, + it's ] hard to go out when it's this hot. /","it/PRP ,/, it/PRP 's/BES hard/JJ to/TO go/VB out/RB when/WRB it/PRP 's/BES this/DT hot/JJ ./.",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,25,b,B,12,1,Uh-huh. /,Uh-huh/UH ./.,,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,26,sd,A,13,1,"[ {C And, } + {F uh, } {C but, } ] {F uh, } keep the weeds out of them [ and, + and ] keep them off the ground so the ants don't eat them.  /","And/CC ,/, uh/UH ,/, but/CC ,/, uh/UH ,/, keep/VB the/DT weeds/NNS out/IN of/IN them/PRP and/CC ,/, and/CC keep/VB them/PRP off/IN the/DT ground/NN so/RB the/DT ants/NNS do/VBP n't/RB eat/VB them/PRP ./.",,
sw08utt/sw_0875_3136.utt,3/sw3136,3136,27,sd,A,13,2,{C And } they're okay. /,And/CC they/PRP 're/VBP okay/JJ ./.,,
