swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw07utt/sw_0757_3071.utt,3/sw3071,3071,0,x,A,1,1,<Laughter>.,,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,1,b,B,2,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,2,sd^t,A,3,1,"{F Um, } I guess we're supposed to talk about music. /","Um/UH ,/, I/PRP guess/VBP we/PRP 're/VBP supposed/VBN to/TO talk/VB about/IN music/NN ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,3,aa,B,4,1,Okay. /,Okay/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,4,co^t,A,5,1,"{C And, } {F uh, } let me go ahead and push one here.  /","And/CC ,/, uh/UH ,/, let/VB me/PRP go/VB ahead/RB and/CC push/VB one/CD here/RB ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,5,qy,A,5,2,"<tone> {F Uh, } do you ha-, - /","Uh/UH ,/, do/VBP you/PRP ha/VB ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,6,qy,A,5,3,are you a musician yourself? /,are/VBP you/PRP a/DT musician/NN yourself/PRP ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,7,na,B,6,1,"{F Uh, } {D well, } I sing. /","Uh/UH ,/, well/UH ,/, I/PRP sing/VBP ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,8,b,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,9,sd,B,8,1,I don't play an instrument. /,I/PRP do/VBP n't/RB play/VB an/DT instrument/NN ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,10,b,A,9,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,11,%,A,9,2,"Where, - /","Where/WRB ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,12,qr,A,9,3,"do you sing [ in, + in ]  a choir or a choral group? /","do/VBP you/PRP sing/VB in/IN ,/, in/IN a/DT choir/NN or/CC a/DT choral/JJ group/NN ?/.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,13,ng,B,10,1,"{F Oh, } not right now. /","Oh/UH ,/, not/RB right/RB now/RB ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,14,b,A,11,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,15,qw,A,11,2,What kind of singing do you like to do? /,What/WDT kind/NN of/IN singing/NN do/VBP you/PRP like/VB to/TO do/VB ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,16,sd,B,12,1,"<Talking> {F Oh, } pretty much anything. /","Oh/UH ,/, pretty/RB much/JJ anything/NN ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,17,b,A,13,1,"Yeah,  /","Yeah/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,18,b,A,13,2,uh-huh.  /,uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,19,qy,A,13,3,"{F Um, }  [ [ [ are you, {F uh, } + [ are, + are, ] ] + have you, ] + have you ]  been singing a long time  /","Um/UH ,/, are/VBP you/PRP ,/, uh/UH ,/, are/VBP ,/, are/VBP ,/, have/VBP you/PRP ,/, have/VBP you/PRP been/VBN singing/VBG a/DT long/JJ time/NN",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,20,qrr,A,13,4,{C or } have you studied? /,or/CC have/VBP you/PRP studied/VBN ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,21,ny,B,14,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,22,b,A,15,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,23,sd,B,16,1,"A long time out, all through college and everything  I was in the choirs. /","A/DT long/JJ time/NN out/RB ,/, all/RB through/IN college/NN and/CC everything/NN I/PRP was/VBD in/IN the/DT choirs/NNS ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,24,b,A,17,1,Right. /,Right/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,25,sd,B,18,1,{C And } I've had some classical vocal training. /,And/CC I/PRP 've/VBP had/VBN some/DT classical/JJ vocal/JJ training/NN ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,26,bh,A,19,1,"{F Oh, } really? /","Oh/UH ,/, really/UH ?/.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,27,ny,B,20,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,28,ba,A,21,1,"{F Oh, } great.  /","Oh/UH ,/, great/JJ ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,29,qr,A,21,2,"[ Did, +  did ] you do that  in, {F uh, } Texas, or somewhere else? /","Did/VBD ,/, did/VBD you/PRP do/VB that/DT in/IN ,/, uh/UH ,/, Texas/NNP ,/, or/CC somewhere/RB else/RB ?/.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,30,nn,B,22,1,"No,  /","No/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,31,sd^e,B,22,2,I was in Europe. /,I/PRP was/VBD in/IN Europe/NNP ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,32,b,A,23,1,Oh.  /,Oh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,33,qw,A,23,2,Whereabouts? /,Whereabouts/WRB ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,34,sd,B,24,1,"[ In, + {F uh, } in ] Germany. /","In/IN ,/, uh/UH ,/, in/IN Germany/NNP ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,35,b,A,25,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,36,ba,A,25,2,"{F Oh, } that's wonderful.  /","Oh/UH ,/, that/DT 's/BES wonderful/JJ ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,37,sd,A,25,3,"{F Um, } {D well, }  I likewise sang in high school and in college in choirs,  /","Um/UH ,/, well/UH ,/, I/PRP likewise/RB sang/VBD in/IN high/JJ school/NN and/CC in/IN college/NN in/IN choirs/NNS ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,38,sd,A,25,4,"{C and then } I didn't sing in a  choral group, {F um, } until after I was, {F uh, } married,  /","and/CC then/RB I/PRP did/VBD n't/RB sing/VB in/IN a/DT choral/JJ group/NN ,/, um/UH ,/, until/IN after/IN I/PRP was/VBD ,/, uh/UH ,/, married/JJ ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,39,sd,A,25,5,"{C and } I sang in a  couple of, {F uh, } community choirs, and  then <breathing> {F um, } waited for a while,  /","and/CC I/PRP sang/VBD in/IN a/DT couple/NN of/IN ,/, uh/UH ,/, community/NN choirs/NNS ,/, and/CC then/RB um/UH ,/, waited/VBD for/IN a/DT while/NN ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,40,sd,A,25,6,"{C and } now  [ I've, + for about the last eight years I've ] sung in a church choir here,","and/CC now/RB I/PRP 've/VBP ,/, for/IN about/RB the/DT last/JJ eight/CD years/NNS I/PRP 've/VBP sung/VBN in/IN a/DT church/NN choir/NN here/RB ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,41,b,B,26,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,42,+,A,27,1,in Texas.  /,in/IN Texas/NNP ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,43,sd,A,27,2,"{C And, } {F um, } {C so } [ I, + I ] enjoy,","And/CC ,/, um/UH ,/, so/RB I/PRP ,/, I/PRP enjoy/VBP ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,44,x,B,28,1,<Throat_clearing>.,,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,45,+,A,29,1,"(( just ))  the chorals singing a lot,","just/RB the/DT chorals/NNS singing/VBG a/DT lot/NN ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,46,b,B,30,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,47,+,A,31,1,as well.  /,as/IN well/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,48,qr,A,31,2,"{F Um, } are you a soprano, alto, or, -/","Um/UH ,/, are/VBP you/PRP a/DT soprano/NN ,/, alto/NN ,/, or/CC ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,49,sd,B,32,1,Soprano. /,Soprano/NN ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,50,b^m,A,33,1,A soprano.  /,A/DT soprano/NN ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,51,sd,A,33,2,"Yeah,  so am I.  /","Yeah/UH ,/, so/RB am/VBP I/PRP ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,52,qy,A,33,3,"Do you, - /","Do/VBP you/PRP ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,53,qw,A,33,4,"{C and, } {F uh, }  what kind of music do you like  to sing?  /","and/CC ,/, uh/UH ,/, what/WDT kind/NN of/IN music/NN do/VBP you/PRP like/VB to/TO sing/VB ?/.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,54,sd,A,33,5,"{F Um, } you were saying you had classical training.  /","Um/UH ,/, you/PRP were/VBD saying/VBG you/PRP had/VBD classical/JJ training/NN ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,55,qr,A,33,6,"Do you have a particular composer that you like or,","Do/VBP you/PRP have/VB a/DT particular/JJ composer/NN that/WDT you/PRP like/VBP or/CC ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,56,%,B,34,1,"{F Oh, } {D well, } /","Oh/UH ,/, well/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,57,+,A,35,1,a particular  (( type )) ? /,a/DT particular/JJ type/NN ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,58,sd,B,36,1,"as far as opera goes, I'm, I think most fond of Verdi. /","as/RB far/RB as/IN opera/NN goes/VBZ ,/, I/PRP 'm/VBP ,/, I/PRP think/VBP most/RBS fond/JJ of/IN Verdi/NNP ./.",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,59,b,A,37,1,Uh-huh. /,Uh-huh/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,60,x,B,38,1,<Noise>.,,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,61,sd,A,39,1,"I've been listening to, {F um, } [ some, + {F uh, } some ]  advertisements for MADAM BUTTERFLY,  /","I/PRP 've/VBP been/VBN listening/VBG to/IN ,/, um/UH ,/, some/DT ,/, uh/UH ,/, some/DT advertisements/NNS for/IN MADAM/NNP BUTTERFLY/NNP ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,62,sd,A,39,2,"{C and } I'm wondering [ if you, + if you ]  have ever done anything like that,  /","and/CC I/PRP 'm/VBP wondering/VBG if/IN you/PRP ,/, if/IN you/PRP have/VBP ever/RB done/VBN anything/NN like/IN that/DT ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,63,qy,A,39,3,"[ have you ever done any, {F uh, } + [ if, +","have/VBP you/PRP ever/RB done/VBN any/DT ,/, uh/UH ,/, if/IN ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,64,nn,B,40,1,"No,  /","No/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,65,nn^r,B,40,2,"no, /","no/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,66,+,A,41,1,if ] you had done MADAM BUTTERFLY. ] /,if/IN you/PRP had/VBD done/VBN MADAM/NNP BUTTERFLY/NNP ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,67,sd,B,42,1,"I haven't done, <noise> {F uh, } - /","I/PRP have/VBP n't/RB done/VBN ,/, uh/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,68,sd,B,42,2,"I'd love to, /","I/PRP 'd/MD love/VB to/TO ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,69,b,A,43,1,Yes. /,Yes/UH ./.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,70,sd,B,44,1,"{C but, } {F um, } that's, {F uh, } Puccini, I think,  /","but/CC ,/, um/UH ,/, that/DT 's/BES ,/, uh/UH ,/, Puccini/NNP ,/, I/PRP think/VBP ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,71,^g,B,44,2,right? /,right/UH ?/.,,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,72,ny,A,45,1,"Uh-huh,  /","Uh-huh/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,73,ny,A,45,2,"yes,  /","yes/UH ,/,",,
sw07utt/sw_0757_3071.utt,3/sw3071,3071,74,ny^r,A,45,3,uh-huh.  /,uh-huh/UH ./.,,
