swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0610_3056.utt,3/sw3056,3056,0,fp,A,1,1,Hi Ed. /,Hi/UH Ed/NNP ./.,(FRAG (INTJ (UH Hi)) (NP-VOC (NNP Ed)) (. .) (-DFL- E_S)),1
sw06utt/sw_0610_3056.utt,3/sw3056,3056,1,fp,B,2,1,Hi. /,Hi/UH ./.,(INTJ (UH Hi) (. .) (-DFL- E_S)),3
sw06utt/sw_0610_3056.utt,3/sw3056,3056,2,fp,A,3,1,Hi. /,Hi/UH ./.,(INTJ (UH Hi) (. .) (-DFL- E_S)),3
sw06utt/sw_0610_3056.utt,3/sw3056,3056,3,sd,B,4,1,"{F Uh, } books,  /","Uh/UH ,/, books/NNS ,/,","(FRAG (INTJ (UH Uh)) (, ,) (NP (NNS books)) (, ,) (-DFL- E_S))",7
sw06utt/sw_0610_3056.utt,3/sw3056,3056,4,sd,B,4,2,"[ I've, +  actually I am ]  reading a couple of different books, <sigh> {F uh, }  /","I/PRP 've/VBP ,/, actually/RB I/PRP am/VBP reading/VBG a/DT couple/NN of/IN different/JJ books/NNS ,/, uh/UH ,/,","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 've))) (, ,) (IP (-DFL- \+))) (ADVP (RB actually)) (NP-SBJ (PRP I)) (VP (VBP am) (RS (-DFL- \])) (VP (VBG reading) (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (JJ different) (NNS books)))) (, ,) (INTJ (UH uh)))) (, ,) (-DFL- E_S))",8
sw06utt/sw_0610_3056.utt,3/sw3056,3056,5,sd,B,4,3,"one [ wa-, +  is, ] {F uh, } a story,  /","one/CD wa-/XX ,/, is/VBZ ,/, uh/UH ,/, a/DT story/NN ,/,","(S (NP-SBJ (CD one)) (EDITED (RM (-DFL- \[)) (VP-UNF (XX wa-)) (, ,) (IP (-DFL- \+))) (VP (VBZ is) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (NP-PRD (DT a) (NN story))) (, ,) (-DFL- E_S))",9
sw06utt/sw_0610_3056.utt,3/sw3056,3056,6,sd,B,4,4,"{D well } it is not a story,  /","well/UH it/PRP is/VBZ not/RB a/DT story/NN ,/,","(S (INTJ (UH well)) (NP-SBJ (PRP it)) (VP (VBZ is) (RB not) (NP-PRD (DT a) (NN story))) (, ,) (-DFL- E_S))",10
sw06utt/sw_0610_3056.utt,3/sw3056,3056,7,sd,B,4,5,"it is a collection [ of, +  {F uh, } of ] memos, supposedly written by Howard Hughes, {F uh, } /","it/PRP is/VBZ a/DT collection/NN of/IN ,/, uh/UH ,/, of/IN memos/NNS ,/, supposedly/RB written/VBN by/IN Howard/NNP Hughes/NNP ,/, uh/UH ,/,","(S (NP-SBJ (PRP it)) (VP (VBZ is) (NP-PRD (NP (DT a) (NN collection)) (EDITED (RM (-DFL- \[)) (PP-UNF (IN of)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (PP (IN of) (RS (-DFL- \])) (NP (NP (NNS memos)) (, ,) (VP (ADVP (RB supposedly)) (VBN written) (NP (-NONE- *)) (PP (IN by) (NP-LGS (NNP Howard) (NNP Hughes))))))) (, ,) (INTJ (UH uh))) (, ,) (-DFL- E_S))",11
sw06utt/sw_0610_3056.utt,3/sw3056,3056,8,%,A,5,1,{F Oh. } /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),13
sw06utt/sw_0610_3056.utt,3/sw3056,3056,9,%,B,6,1,"[ that was, + {F uh, } that was, ] - /","that/WDT was/VBD ,/, uh/UH ,/, that/WDT was/VBD ,/,","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (WDT that)) (VP-UNF (VBD was))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (WDT that)) (VP-UNF (VBD was)) (, ,) (RS (-DFL- \])) (-DFL- N_S))",15
sw06utt/sw_0610_3056.utt,3/sw3056,3056,10,sd,B,6,2,it came out a couple of years ago  /,it/PRP came/VBD out/RP a/DT couple/NN of/IN years/NNS ago/RB,(S (NP-SBJ (PRP it)) (VP (VBD came) (PRT (RP out)) (ADVP-TMP (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS years)))) (RB ago))) (-DFL- E_S)),16
sw06utt/sw_0610_3056.utt,3/sw3056,3056,11,sd,B,6,3,{C and } I have just now gotten around to reading it.  /,and/CC I/PRP have/VBP just/RB now/RB gotten/VBN around/RP to/IN reading/VBG it/PRP ./.,(S (CC and) (NP-SBJ-1 (PRP I)) (VP (VBP have) (ADVP-TMP (RB just) (RB now)) (VP (VBN gotten) (PP (RP around) (PP (IN to) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG reading) (NP (PRP it)))))))) (. .) (-DFL- E_S)),17
sw06utt/sw_0610_3056.utt,3/sw3056,3056,12,sd,B,6,4,"I have had it a couple years,  /","I/PRP have/VBP had/VBN it/PRP a/DT couple/NN years/NNS ,/,","(S (NP-SBJ (PRP I)) (VP (VBP have) (VP (VBN had) (NP (PRP it)) (NP-TMP (DT a) (NN couple) (NNS years)))) (, ,) (-DFL- E_S))",18
sw06utt/sw_0610_3056.utt,3/sw3056,3056,13,%,B,6,5,"{C but, } {F uh, } [ jus-, +  jus-, ] <sigh>, -/","but/CC ,/, uh/UH ,/, jus-/XX ,/, jus-/XX ,/, ,/,","(S-UNF (CC but) (, ,) (INTJ (UH uh)) (, ,) (EDITED (RM (-DFL- \[)) (ADVP-UNF (XX jus-)) (, ,) (IP (-DFL- \+))) (ADVP-UNF (XX jus-)) (, ,) (RS (-DFL- \])) (, ,) (-DFL- N_S))",19
sw06utt/sw_0610_3056.utt,3/sw3056,3056,14,qw,A,7,1,Who wrote that? /,Who/WP wrote/VBD that/DT ?/.,(SBARQ (WHNP-1 (WP Who)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBD wrote) (NP (DT that)))) (. ?) (-DFL- E_S)),21
sw06utt/sw_0610_3056.utt,3/sw3056,3056,15,sd,B,8,1,"{F Oh, } I do not remember the man's name,  /","Oh/UH ,/, I/PRP do/VBP not/RB remember/VB the/DT man/NN 's/POS name/NN ,/,","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP do) (RB not) (VP (VB remember) (NP (NP (DT the) (NN man) (POS 's)) (NN name)))) (, ,) (-DFL- E_S))",23
