swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0655_2849.utt,2/sw2849,2849,0,o,A,1,1,"Okay,  /","Okay/UH ,/,",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,1,%,A,1,2,"{D well, } I don-, - /","well/UH ,/, I/PRP don-/XX ,/,",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,2,qo,A,1,3,"{E I mean, } what thoughts do you have on the subject? /","I/PRP mean/VBP ,/, what/WP thoughts/NNS do/VBP you/PRP have/VB on/IN the/DT subject/NN ?/.",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,3,sd,B,2,1,"{F Uh, } {D you know, } we even lived there  for [ a, +  a ] while when my husband was in the Navy. /","Uh/UH ,/, you/PRP know/VBP ,/, we/PRP even/RB lived/VBD there/RB for/IN a/DT ,/, a/DT while/NN when/WRB my/PRP$ husband/NN was/VBD in/IN the/DT Navy/NNP ./.",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,4,qy^d,A,3,1,"{F Oh, } you did? /","Oh/UH ,/, you/PRP did/VBD ?/.",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,5,sd,B,4,1,"In fact the first year we were married,  he [ was already over there, +  had been there ] two years when we got married  /","In/IN fact/NN the/DT first/JJ year/NN we/PRP were/VBD married/JJ ,/, he/PRP was/VBD already/RB over/IN there/RB ,/, had/VBD been/VBN there/RB two/CD years/NNS when/WRB we/PRP got/VBD married/JJ",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,6,sd,B,4,2,"{C and so } [ our, +","and/CC so/RB our/PRP$ ,/,",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,7,b,A,5,1,# Uh-huh. # /,Uh-huh/UH ./.,,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,8,+,B,6,1,# we ] # had a one year honeymoon. /,we/PRP had/VBD a/DT one/CD year/NN honeymoon/NN ./.,,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,9,b,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,10,sv,B,8,1,"{F Uh, }","Uh/UH ,/,",,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,11,ba,A,9,1,That's wonderful. /,That/DT 's/BES wonderful/JJ ./.,,
sw06utt/sw_0655_2849.utt,2/sw2849,2849,12,+,B,10,1,"{F Uh, } it was very nice, {F um. } /","Uh/UH ,/, it/PRP was/VBD very/RB nice/JJ ,/, um/UH ./.",,
