swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw01utt/sw_0105_4123.utt,4/sw4123,4123,0,qw,A,1,1,"(( Jimmy )) , {D so } how do you get most of your news? /","[ Jimmy/NNP ] ,/, so/UH how/WRB do/VBP  [ you/PRP ] get/VB most/JJS of/IN  [ your/PRP$ news/NN ] ?/.","(SBARQ (NP-VOC (NNP Jimmy)) (, ,) (INTJ (UH so)) (WHADVP-1 (WRB how)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB get) (NP (NP (JJS most)) (PP (IN of) (NP (PRP$ your) (NN news)))) (ADVP-MNR (-NONE- *T*-1)))) (. ?) (-DFL- E_S))",1
sw01utt/sw_0105_4123.utt,4/sw4123,4123,1,sd,B,2,1,"{D Well, } [ I kind of, + {F uh, } I ] watch the, {F uh, } national news every day, for one.  /","Well/UH ,/,  [ I/PRP ] [ kind/RB ] of/RB ,/,  [ uh/UH ] ,/,  [ I/PRP ] watch/VBP  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ national/JJ news/NN ] [ every/DT day/NN ] ,/, for/IN  [ one/CD ] ./.","(S (INTJ (UH Well)) (, ,) (EDITED (RM (-DFL- \[)) (S-UNF (NP-SBJ (PRP I)) (ADVP (RB kind) (RB of))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP watch) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (JJ national) (NN news)) (NP-TMP (DT every) (NN day)) (, ,) (PP (IN for) (NP (CD one)))) (. .) (-DFL- E_S))",3
sw01utt/sw_0105_4123.utt,4/sw4123,4123,2,sd,B,2,2,I also read one or two papers a day  /,[ I/PRP ] also/RB read/VBP  [ one/CD ] or/CC  [ two/CD papers/NNS ] [ a/DT day/NN ],(S (NP-SBJ (PRP I)) (ADVP (RB also)) (VP (VBP read) (NP (NP (QP (CD one) (CC or) (CD two)) (NNS papers)) (NP-ADV (DT a) (NN day)))) (-DFL- E_S)),4
sw01utt/sw_0105_4123.utt,4/sw4123,4123,3,sd,B,2,3,"{C and } [ I'm a, + I'm pretty much a ] news junkie  /","and/CC  [ I/PRP ] 'm/VBP  [ a/DT ] ,/,  [ I/PRP ] 'm/VBP pretty/RB much/RB  [ a/DT news/NN junkie/NN ]","(S (CC and) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-PRD-UNF (DT a)))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-ADV (RB pretty) (RB much)) (NP-PRD (DT a) (RS (-DFL- \])) (NN news) (NN junkie))) (-DFL- E_S))",5
sw01utt/sw_0105_4123.utt,4/sw4123,4123,4,sd,B,2,4,{C and } I tune in to C N N a lot. /,and/CC  [ I/PRP ] tune/VBP in/RP to/IN  [ C/NNP N/NNP N/NNP ] [ a/DT lot/NN ] ./.,(S (CC and) (NP-SBJ (PRP I)) (VP (VBP tune) (PRT (RP in)) (PP (IN to) (NP (NNP C) (NNP N) (NNP N))) (NP-ADV (DT a) (NN lot))) (. .) (-DFL- E_S)),6
sw01utt/sw_0105_4123.utt,4/sw4123,4123,5,ba,A,3,1,"{F Oh, } wow.  /","Oh/UH ,/, wow/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH wow)) (. .) (-DFL- E_S))",8
sw01utt/sw_0105_4123.utt,4/sw4123,4123,6,qw^d,A,3,2,"{D So, } when you say the morning news, or evening news or national news is when? /","So/UH ,/, when/WRB  [ you/PRP ] say/VBP  [ the/DT morning/NN news/NN ] ,/, or/CC  [ evening/NN news/NN ] or/CC  [ national/JJ news/NN ] is/VBZ when/WRB ?/.","(X (INTJ (UH So)) (, ,) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP you)) (VP (VBP say) (NP-SEZ (NP (DT the) (NN morning) (NN news)) (, ,) (CC or) (NP (NN evening) (NN news)) (CC or) (NP (JJ national) (NN news))) (ADVP-TMP (-NONE- *T*-1))))) (VP (VBZ is) (ADVP-PRD (WRB when))) (. ?) (-DFL- E_S))",9
sw01utt/sw_0105_4123.utt,4/sw4123,4123,7,sd,B,4,1,"{F Uh, } every evening at six thirty, I believe,  /","[ Uh/UH ] ,/,  [ every/DT evening/NN ] at/IN  [ six/CD thirty/CD ] ,/,  [ I/PRP ] believe/VBP ,/,","(S (INTJ (UH Uh)) (, ,) (NP-TMP (DT every) (NN evening)) (PP-TMP (IN at) (NP (CD six) (CD thirty))) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP believe))) (, ,)) (-DFL- E_S) (NP-SBJ (PRP I)) (VP (VBP watch) (NP (DT the) (JJ national) (NN news))) (. .) (-DFL- E_S))",11
sw01utt/sw_0105_4123.utt,4/sw4123,4123,8,sd,B,4,2,I watch the national news. /,[ I/PRP ] watch/VBP  [ the/DT national/JJ news/NN ] ./.,"(S (INTJ (UH Uh)) (, ,) (NP-TMP (DT every) (NN evening)) (PP-TMP (IN at) (NP (CD six) (CD thirty))) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP believe))) (, ,)) (-DFL- E_S) (NP-SBJ (PRP I)) (VP (VBP watch) (NP (DT the) (JJ national) (NN news))) (. .) (-DFL- E_S))",11
sw01utt/sw_0105_4123.utt,4/sw4123,4123,9,sd^r,A,5,1,"{F Oh, } okay.  /","Oh/UH ,/, okay/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay)) (. .) (-DFL- E_S))",13
