swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw01utt/sw_0193_3508.utt,3/sw3508,3508,0,sd^t,A,1,1,I guess we're supposed to talk about  what's being done about recycling. /,[ I/PRP ] guess/VBP  [ we/PRP ] 're/VBP supposed/VBN to/TO talk/VB about/IN  [ what/WP ] 's/BES being/VBG done/VBN about/IN recycling/NN ./.,(S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ-1 (PRP we)) (VP (VBP 're) (VP (VBN supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB talk) (PP (IN about) (SBAR-NOM (WHNP-2 (WP what)) (S (NP-SBJ-3 (-NONE- *T*-2)) (VP (BES 's) (VP (VBG being) (VP (VBN done) (NP (-NONE- *-3)) (PP (IN about) (NP (NN recycling))))))))))))))))) (. .) (-DFL- E_S)),1
sw01utt/sw_0193_3508.utt,3/sw3508,3508,1,aa,B,2,1,Yes. /,Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),3
sw01utt/sw_0193_3508.utt,3/sw3508,3508,2,qy^g,A,3,1,"{D Well, } lots, right? /","Well/UH ,/,  [ lots/NNS ] ,/, right/UH ?/.","(FRAG (INTJ (UH Well)) (, ,) (NP (NNS lots)) (, ,) (INTJ (UH right)) (. ?) (-DFL- E_S))",5
sw01utt/sw_0193_3508.utt,3/sw3508,3508,3,na,B,4,1,Right <laughter>. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),7
sw01utt/sw_0193_3508.utt,3/sw3508,3508,4,o,A,5,1,<Laughter> Finally. /,Finally/UH ./.,(INTJ (UH Finally) (. .) (-DFL- E_S)),9
sw01utt/sw_0193_3508.utt,3/sw3508,3508,5,aa,B,6,1,"Really,  /","Really/UH ,/,","(INTJ (UH Really) (, ,) (-DFL- E_S))",11
sw01utt/sw_0193_3508.utt,3/sw3508,3508,6,qw,B,6,2,"[ what, + what ] do you do, now? /","[ what/WP ] ,/,  [ what/WP ] do/VBP  [ you/PRP ] do/VB ,/, now/RB ?/.","(SBARQ (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (, ,) (IP (-DFL- \+))) (WHNP-1 (WP what)) (RS (-DFL- \])) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB do) (NP (-NONE- *T*-1)) (, ,) (ADVP-TMP (RB now)))) (. ?) (-DFL- E_S))",12
sw01utt/sw_0193_3508.utt,3/sw3508,3508,7,sd,A,7,1,"{D Well, } we have saved our newspapers for years and years --","Well/UH ,/,  [ we/PRP ] have/VBP saved/VBN  [ our/PRP$ newspapers/NNS ] for/IN  [ years/NNS ] and/CC  [ years/NNS ] --/:","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP we)) (VP (VBP have) (VP (VBN saved) (NP (PRP$ our) (NNS newspapers)) (PP-TMP (IN for) (NP (NNS years) (CC and) (NNS years))) (SBAR-PRP (IN because) (S (NP-SBJ (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NNP Boy) (NNP Scouts)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ-2 (PRP$ our) (NNS boys)) (VP (VBP have) (VP (VBN been) (VP (VBN involved) (NP (-NONE- *-2)) (PP (IN in) (NP (-NONE- *T*-1))))))))) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (VP (VBD had) (NP (NP (DT a) (JJ huge) (NN recycling) (NN bin)) (, ,) (PP-LOC (IN over) (PP (IN at) (NP (NNP Resurrection) (NNP Lutheran) (NNP Church))))))))))) (-DFL- E_S))",14
sw01utt/sw_0193_3508.utt,3/sw3508,3508,8,b,B,8,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),16
sw01utt/sw_0193_3508.utt,3/sw3508,3508,9,+,A,9,1,"-- because the, {F uh, } Boy Scouts --","--/: because/IN  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ Boy/NNP Scouts/NNP ] --/:","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP we)) (VP (VBP have) (VP (VBN saved) (NP (PRP$ our) (NNS newspapers)) (PP-TMP (IN for) (NP (NNS years) (CC and) (NNS years))) (SBAR-PRP (IN because) (S (NP-SBJ (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NNP Boy) (NNP Scouts)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ-2 (PRP$ our) (NNS boys)) (VP (VBP have) (VP (VBN been) (VP (VBN involved) (NP (-NONE- *-2)) (PP (IN in) (NP (-NONE- *T*-1))))))))) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (VP (VBD had) (NP (NP (DT a) (JJ huge) (NN recycling) (NN bin)) (, ,) (PP-LOC (IN over) (PP (IN at) (NP (NNP Resurrection) (NNP Lutheran) (NNP Church))))))))))) (-DFL- E_S))",14
sw01utt/sw_0193_3508.utt,3/sw3508,3508,10,b,B,10,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),16
