swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw01utt/sw_0143_2290.utt,2/sw2290,2290,0,o,A,1,1,Okay. /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),1
sw01utt/sw_0143_2290.utt,2/sw2290,2290,1,qr,B,2,1,"{D So } are you a freshwater or, -/","So/UH are/VBP  [ you/PRP ] [ a/DT freshwater/JJ ] or/CC ,/,","(SQ (INTJ (UH So)) (VBP are) (NP-SBJ (PRP you)) (NP-UNF-PRD (NP (DT a) (JJ freshwater)) (CC or)) (, ,) (-DFL- N_S))",3
sw01utt/sw_0143_2290.utt,2/sw2290,2290,2,sd,A,3,1,"Mostly freshwater,  /","Mostly/RB  [ freshwater/JJ ] ,/,","(FRAG (ADVP (RB Mostly)) (NP (JJ freshwater)) (, ,) (-DFL- E_S))",5
sw01utt/sw_0143_2290.utt,2/sw2290,2290,3,%,A,3,2,I -- -/,[ I/PRP ] --/:,(S-UNF (NP-SBJ (PRP I)) (-DFL- N_S)),6
sw01utt/sw_0143_2290.utt,2/sw2290,2290,4,sd^r,B,4,1,"Freshwater, /","[ Freshwater/JJ ] ,/,","(NP (JJ Freshwater) (, ,) (-DFL- E_S))",8
sw01utt/sw_0143_2290.utt,2/sw2290,2290,5,b,A,5,1,"-- yeah,  /","--/: yeah/UH ,/,","(INTJ (UH yeah) (, ,) (-DFL- E_S))",10
sw01utt/sw_0143_2290.utt,2/sw2290,2290,6,sd,A,5,2,"[ I, + I ] used to fish, {F uh, }  when I was real young, down in Galveston with my parents,  /","[ I/PRP ] ,/,  [ I/PRP ] used/VBD to/TO  [ fish/NN ] ,/,  [ uh/UH ] ,/, when/WRB  [ I/PRP ] was/VBD real/RB young/JJ ,/, down/IN in/IN  [ Galveston/NNP ] with/IN  [ my/PRP$ parents/NNS ] ,/,","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (RS (-DFL- \])) (VP (VBD used) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (NN fish) (, ,) (INTJ (UH uh)) (, ,) (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ (PRP I)) (VP (VBD was) (ADJP-PRD (RB real) (JJ young)) (ADVP-TMP (-NONE- *T*-2))))) (, ,) (PP-LOC (IN down) (PP (IN in) (NP (NNP Galveston)))) (PP (IN with) (NP (PRP$ my) (NNS parents))))))) (, ,) (-DFL- E_S))",11
sw01utt/sw_0143_2290.utt,2/sw2290,2290,7,sd,A,5,3,"{C and } I never really got  into that too much, because you have to get in the boat really to do anything,  /","and/CC  [ I/PRP ] never/RB really/RB got/VBD into/IN that/DT too/RB much/JJ ,/, because/IN  [ you/PRP ] have/VBP to/TO get/VB in/IN  [ the/DT boat/NN ] really/RB to/TO do/VB  [ anything/NN ] ,/,","(S (CC and) (NP-SBJ (PRP I)) (ADVP-TMP (RB never)) (ADVP (RB really)) (VP (VBD got) (PP (IN into) (NP (DT that))) (ADVP (RB too) (JJ much)) (, ,) (SBAR-PRP (IN because) (S (NP-SBJ-1 (PRP you)) (VP (VBP have) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VB get) (PP (IN in) (NP (DT the) (NN boat))) (ADVP (RB really))))) (S-PRP (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB do) (NP (NN anything))))))))) (, ,) (-DFL- E_S))",12
sw01utt/sw_0143_2290.utt,2/sw2290,2290,8,sd,A,5,4,"{C and } I didn't know anybody who had a boat {D now, }  /","and/CC  [ I/PRP ] did/VBD n't/RB know/VB  [ anybody/NN ] [ who/WP ] had/VBD  [ a/DT boat/NN ] now/RB ,/,","(S (CC and) (NP-SBJ (PRP I)) (VP (VBD did) (RB n't) (VP (VB know) (NP (NP (NN anybody)) (SBAR (WHNP-1 (WP who)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBD had) (NP (DT a) (NN boat)))))) (INTJ (RB now)))) (, ,) (-DFL- E_S))",13
sw01utt/sw_0143_2290.utt,2/sw2290,2290,9,sd,A,5,5,{C so } I don't fish too much in saltwater. /,so/RB  [ I/PRP ] do/VBP n't/RB fish/VB too/RB much/RB in/IN  [ saltwater/NN ] ./.,(S (RB so) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB fish) (ADVP (RB too) (RB much)) (PP-LOC (IN in) (NP (NN saltwater))))) (. .) (-DFL- E_S)),14
