swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0682_4660.utt,4/sw4660,4660,0,o,A,1,1,<Talking> <<radio>> Okay.  /,Okay/UH ./.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,1,qw,A,1,2,How do you get your news mostly? /,How/WRB do/VBP you/PRP get/VB your/PRP$ news/NN mostly/RB ?/.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,2,sd,B,2,1,"<Breathing> Generally, I get most  of my news from, {F uh, } the radio.  /","Generally/RB ,/, I/PRP get/VBP most/JJS of/IN my/PRP$ news/NN from/IN ,/, uh/UH ,/, the/DT radio/NN ./.",,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,3,sd,B,2,2,"{C And } then sometimes, {F uh, } if I've got time,  I'll be reading the front page of the newspaper --","And/CC then/RB sometimes/RB ,/, uh/UH ,/, if/IN I/PRP 've/VBP got/VBN time/NN ,/, I/PRP 'll/MD be/VB reading/VBG the/DT front/JJ page/NN of/IN the/DT newspaper/NN --/:",,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,4,b,A,3,1,"Uh-huh,  /","Uh-huh/UH ,/,",,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,5,b^r,A,3,2,# uh-huh. # /,uh-huh/UH ./.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,6,+,B,4,1,-- # {C and } # just fall off on  the articles that I like. /,--/: and/CC just/RB fall/VB off/RP on/IN the/DT articles/NNS that/WDT I/PRP like/VBP ./.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,7,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,8,sd,B,6,1,"{F Uh, } also, since my wife likes  to watch T V, sometimes, {F uh, } <laughter> [ ju-, having b-, + just being ] there [ I get, +  {F uh, }  {D you know, } I have to watch ] the news late at night --","Uh/UH ,/, also/RB ,/, since/IN my/PRP$ wife/NN likes/VBZ to/TO watch/VB T/NN V/NN ,/, sometimes/RB ,/, uh/UH ,/, ju-/XX ,/, having/VBG b-/XX ,/, just/RB being/VBG there/RB I/PRP get/VBP ,/, uh/UH ,/, you/PRP know/VBP ,/, I/PRP have/VBP to/TO watch/VB the/DT news/NN late/RB at/IN night/NN --/:",,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,9,b,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0682_4660.utt,4/sw4660,4660,10,+,B,8,1,-- with T V. /,--/: with/IN T/NN V/NN ./.,,
