swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0695_2424.utt,2/sw2424,2424,0,o,B,1,1,There we go. /,There/EX we/PRP go/VBP ./.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,1,o,A,2,1,Okay.  /,Okay/UH ./.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,2,qo,A,2,2,"{D Well, } {F uh, } what do  you think about taxes,  /","Well/UH ,/, uh/UH ,/, what/WP do/VBP you/PRP think/VB about/IN taxes/NNS ,/,",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,3,qy,A,2,3,do you think we're paying too much? /,do/VBP you/PRP think/VB we/PRP 're/VBP paying/VBG too/RB much/JJ ?/.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,4,no,B,3,1,Yes and no.  /,Yes/UH and/CC no/UH ./.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,5,sd^e,B,3,2,"Income tax, no.  /","Income/NN tax/NN ,/, no/UH ./.",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,6,sv,B,3,3,"[ I, +  {F uh, } I ] look at it this way, {F uh, } you've got to pay for the privilege of living here. /","I/PRP ,/, uh/UH ,/, I/PRP look/VBP at/IN it/PRP this/DT way/NN ,/, uh/UH ,/, you/PRP 've/VBP got/VBN to/TO pay/VB for/IN the/DT privilege/NN of/IN living/NN here/RB ./.",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,7,b,A,4,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,8,sd,B,5,1,"{C But, } {F uh, } being [ a, +  {F uh, } a ]  rec vehicle owner, - /","But/CC ,/, uh/UH ,/, being/VBG a/DT ,/, uh/UH ,/, a/DT rec/NN vehicle/NN owner/NN ,/,",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,9,sd,B,5,2,"{D well, } in fact, I live in a motor home.  /","well/UH ,/, in/IN fact/NN ,/, I/PRP live/VBP in/IN a/DT motor/NN home/NN ./.",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,10,sd,B,5,3,"I'm [ a ful-, + what they call a full ]  timer  /","I/PRP 'm/VBP a/DT ful/JJ ,/, what/WP they/PRP call/VBP a/DT full/JJ timer/NN",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,11,sd,B,5,4,"{C and, } {F uh, } it burns gas like  crazy.  /","and/CC ,/, uh/UH ,/, it/PRP burns/VBZ gas/NN like/IN crazy/JJ ./.",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,12,sd,B,5,5,I only get seven miles to the gallon.  /,I/PRP only/RB get/VBP seven/CD miles/NNS to/IN the/DT gallon/NN ./.,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,13,sv,B,5,6,I really resent this fact that they keep adding on gasoline taxes  /,I/PRP really/RB resent/VBP this/DT fact/NN that/IN they/PRP keep/VBP adding/VBG on/RP gasoline/NN taxes/NNS,,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,14,sd,B,5,7,"{C and } they call it, {F uh, } {F uh, } - /","and/CC they/PRP call/VBP it/PRP ,/, uh/UH ,/, uh/UH ,/,",,
sw06utt/sw_0695_2424.utt,2/sw2424,2424,15,qw,B,5,8,"what's the word they use,  /","what/WP 's/BES the/DT word/NN they/PRP use/VBP ,/,",,
