swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0642_2450.utt,2/sw2450,2450,0,qw,A,1,1,{D So } what kind of weather have  you had in Dallas?  <Laughter>. /,So/UH what/WDT kind/NN of/IN weather/NN have/VBP you/PRP had/VBN in/IN Dallas/NNP ?/. ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,1,sv,B,2,1,"{D Well, } it's been very windy,  /","Well/UH ,/, it/PRP 's/HVS been/VBN very/RB windy/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,2,sv@,B,2,2,"{C and } it's, {F uh, } probably unseasonably hot for time right now.","and/CC it/PRP 's/BES ,/, uh/UH ,/, probably/RB unseasonably/RB hot/JJ for/IN time/NN right/RB now/RB ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,3,bh,A,3,1,Really?  /,Really/UH ?/.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,4,aa,A,3,2,Yeah  /,Yeah/UH,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,5,%,A,3,3,"{D see, } [ I didn't, +   I don't, ] - /","see/UH ,/, I/PRP did/VBD n't/RB ,/, I/PRP do/VBP n't/RB ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,6,sv,A,3,4,"[ I thought, +  {F uh, } I thought, ] - /","I/PRP thought/VBD ,/, uh/UH ,/, I/PRP thought/VBD ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,7,sd,A,3,5,I lived in Euless  /,I/PRP lived/VBD in/IN Euless/NNP,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,8,sv,A,3,6,"{C and } I thought it was pretty normal,  /","and/CC I/PRP thought/VBD it/PRP was/VBD pretty/RB normal/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,9,sv,A,3,7,"[ {C but } + <breathing> anyway, {C but } ] I guess you're right though it has been real hot,  /","but/CC anyway/UH ,/, but/CC I/PRP guess/VBP you/PRP 're/VBP right/JJ though/RB it/PRP has/VBZ been/VBN real/RB hot/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,10,%,A,3,8,"{C because } it, {F um, } - /","because/IN it/PRP ,/, um/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,11,sd,A,3,9,"I've had to use the air conditioner in March, /","I/PRP 've/VBP had/VBN to/TO use/VB the/DT air/NN conditioner/NN in/IN March/NNP ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,12,+@,B,4,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,13,sd,B,4,2,"we've already had to use that, /","we/PRP 've/VBP already/RB had/VBN to/TO use/VB that/DT ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,14,%,A,5,1,"(( my husband ))  usually, -/","my/PRP$ husband/NN usually/RB ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,15,sd,B,6,1,"{C and } we've had {D like, } - /","and/CC we/PRP 've/VBP had/VBN like/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,16,h,B,6,2,"{E I mean, } this is probably typical though,  {F uh, } we, - /","I/PRP mean/VBP ,/, this/DT is/VBZ probably/RB typical/JJ though/RB ,/, uh/UH ,/, we/PRP ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,17,sd,B,6,3,"like  tornado weather and tornado warnings, - /","like/IN tornado/NN weather/NN and/CC tornado/NN warnings/NNS ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,18,%,B,6,4,"{C and, } {F uh, } <lipsmack>, -/","and/CC ,/, uh/UH ,/, ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,19,b,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,20,sd,B,8,1,"{D so, } {F uh, } {D you know, } [ I, +  I ]  forget from year to year.  /","so/RB ,/, uh/UH ,/, you/PRP know/VBP ,/, I/PRP ,/, I/PRP forget/VBP from/IN year/NN to/IN year/NN ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,21,sd,B,8,2,I'm getting too old. /,I/PRP 'm/VBP getting/VBG too/RB old/JJ ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,22,x,A,9,1,<Laughter>.,,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,23,sv,B,10,1,"{C But, } [ [ [ the, +  {F uh, }","But/CC ,/, the/DT ,/, uh/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,24,x,A,11,1,<Noise>.,,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,25,+,B,12,1,"it, ] +  th-, ] +  the ] wind's blowing very hard, /","it/PRP ,/, th-/DT ,/, the/DT wind/NN 's/BES blowing/VBG very/RB hard/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,26,b,A,13,1,Yeah. /,Yeah/UH ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,27,sd,B,14,1,"{C but } I guess, {D you know, }  we're just out of March,  {C and, } {F uh } --","but/CC I/PRP guess/VBP ,/, you/PRP know/VBP ,/, we/PRP 're/VBP just/RB out/IN of/IN March/NNP ,/, and/CC ,/, uh/UH --/:",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,28,b,A,15,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,29,sd,A,15,2,"I know, /","I/PRP know/VBP ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,30,+,B,16,1,"-- will bring the rain in, {F uh, }  April. /","--/: will/MD bring/VB the/DT rain/NN in/IN ,/, uh/UH ,/, April/NNP ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,31,sv,A,17,1,<Noise> The trees are real pretty right now  and everything.  /,The/DT trees/NNS are/VBP real/RB pretty/JJ right/RB now/RB and/CC everything/NN ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,32,h,A,17,2,"{C And, } {F uh, } I don't know.  /","And/CC ,/, uh/UH ,/, I/PRP do/VBP n't/RB know/VB ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,33,sd,A,17,3,"I know the pollen is real high,  /","I/PRP know/VBP the/DT pollen/NN is/VBZ real/RB high/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,34,qy^g@,A,17,4,"{C but } I think it's higher than usual, isn't it?","but/CC I/PRP think/VBP it/PRP 's/BES higher/JJR than/IN usual/JJ ,/, is/VBZ n't/RB it/PRP ?/.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,35,ny,B,18,1,"Yes,  /","Yes/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,36,sd^e,B,18,2,it is.  /,it/PRP is/VBZ ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,37,sv,B,18,3,Seems very high.  /,Seems/VBZ very/RB high/JJ ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,38,sd,B,18,4,"It hasn't bothered me,  /","It/PRP has/VBZ n't/RB bothered/VBN me/PRP ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,39,sd,B,18,5,{C but } I know that people that have allergies it seems to be pretty high. /,but/CC I/PRP know/VBP that/IN people/NNS that/WDT have/VBP allergies/NNS it/PRP seems/VBZ to/TO be/VB pretty/RB high/JJ ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,40,+@,A,19,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,41,sd,A,19,2,I know.  /,I/PRP know/VBP ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,42,sd,A,19,3,"It's been bothering me a lot,  /","It/PRP 's/HVS been/VBN bothering/VBG me/PRP a/DT lot/NN ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,43,%,A,19,4,{C but } - /,but/CC,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,44,%,A,19,5,"yeah,  /","yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,45,sv,A,19,6,"[ I think, +  [ nor-, + ] I think ] the weather overall has been, {F um, }  [ probably +  like you said, probably ] a little bit warm  /","I/PRP think/VBP ,/, nor-/XX ,/, I/PRP think/VBP the/DT weather/NN overall/RB has/VBZ been/VBN ,/, um/UH ,/, probably/RB like/IN you/PRP said/VBD ,/, probably/RB a/DT little/JJ bit/NN warm/JJ",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,46,%,A,19,7,"{C and, }","and/CC ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,47,sv^2,B,20,1,A little bit warm --,A/DT little/JJ bit/NN warm/JJ --/:,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,48,+,A,21,1,"{F Uh, } /","Uh/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,49,+,B,22,1,"-- and a little bit blowy, I think. /","--/: and/CC a/DT little/JJ bit/NN blowy/JJ ,/, I/PRP think/VBP ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,50,%,A,23,1,"Anyway,  /","Anyway/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,51,sd,A,23,2,{D so } we basically live  in the same area  /,so/RB we/PRP basically/RB live/VBP in/IN the/DT same/JJ area/NN,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,52,sv,A,23,3,"{C so } it's real hard to, -/","so/RB it/PRP 's/BES real/RB hard/JJ to/TO ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,53,^2^g,B,24,1,"Really hard to make too big of different comparisons,","Really/RB hard/JJ to/TO make/VB too/RB big/JJ of/IN different/JJ comparisons/NNS ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,54,aa,A,25,1,I know. /,I/PRP know/VBP ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,55,+,B,26,1,right?  /,right/JJ ?/.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,56,ny,B,26,2,Yeah. /,Yeah/UH ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,57,sv,A,27,1,"I just think it's been warm,  /","I/PRP just/RB think/VBP it/PRP 's/HVS been/VBN warm/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,58,sv,A,27,2,"{C and } it's been hot, </noise>  /","and/CC it/PRP 's/HVS been/VBN hot/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,59,sd,A,27,3,"{C and } I liked it,  /","and/CC I/PRP liked/VBD it/PRP ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,60,sv,A,27,4,"{C and } it's beautiful,  /","and/CC it/PRP 's/BES beautiful/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,61,sv,A,27,5,"{C and } all the trees  are pretty,  /","and/CC all/PDT the/DT trees/NNS are/VBP pretty/JJ ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,62,sv,A,27,6,{C and } I wish it would stay like this all the time <laughter>. /,and/CC I/PRP wish/VBP it/PRP would/MD stay/VB like/IN this/DT all/PDT the/DT time/NN ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,63,aa,B,28,1,"Yes,  /","Yes/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,64,sd,B,28,2,I could stand this all summer. /,I/PRP could/MD stand/VB this/DT all/DT summer/NN ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,65,aa,A,29,1,"{D So } yeah,  /","So/RB yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,66,sd,A,29,2,I could too.  /,I/PRP could/MD too/RB ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,67,sv,A,29,3,"{C And, } {F uh, } gah, I don't think we can say anything else really. /","And/CC ,/, uh/UH ,/, gah/UH ,/, I/PRP do/VBP n't/RB think/VB we/PRP can/MD say/VB anything/NN else/JJ really/RB ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,68,aa,B,30,1,"I don't think we can either,  /","I/PRP do/VBP n't/RB think/VB we/PRP can/MD either/RB ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,69,ad,B,30,2,let's cut off. /,let/VB 's/PRP cut/VB off/RP ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,70,aa,A,31,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,71,sv,A,31,2,that sounds like a good deal.  /,that/DT sounds/VBZ like/IN a/DT good/JJ deal/NN ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,72,fc,A,31,3,"{D Well, } you have a nice day. /","Well/UH ,/, you/PRP have/VBP a/DT nice/JJ day/NN ./.",,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,73,fc,B,32,1,# You too. # /,You/PRP too/RB ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,74,fc,A,33,1,# {C And we'll } talk to you later. # /,And/CC we/PRP 'll/MD talk/VB to/IN you/PRP later/RBR ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,75,fc,B,34,1,Bye-bye. /,Bye-bye/UH ./.,,
sw06utt/sw_0642_2450.utt,2/sw2450,2450,76,fc,A,35,1,Bye. /,Bye/UH ./.,,
