swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw00utt/sw_0094_3315.utt,3/sw3315,3315,0,fp,A,1,1,Hello? /,Hello/UH ?/.,(INTJ (UH Hello) (. ?) (-DFL- E_S)),1
sw00utt/sw_0094_3315.utt,3/sw3315,3315,1,fp,B,2,1,Hi. /,[ Hi/UH ] ./.,(INTJ (UH Hi) (. .) (-DFL- E_S)),3
sw00utt/sw_0094_3315.utt,3/sw3315,3315,2,fp^m,A,3,1,"Hi,  /","Hi/UH ,/,","(INTJ (UH Hi) (, ,) (-DFL- E_S))",5
sw00utt/sw_0094_3315.utt,3/sw3315,3315,3,sd,A,3,2,my name is Leslie. /,[ my/PRP$ name/NN ] is/VBZ  [ Leslie/NNP ] ./.,(S (NP-SBJ (PRP$ my) (NN name)) (VP (VBZ is) (NP-PRD (NNP Leslie))) (. .) (-DFL- E_S)),6
sw00utt/sw_0094_3315.utt,3/sw3315,3315,4,fp^m,B,4,1,"Hi,  /","[ Hi/UH ] ,/,","(INTJ (UH Hi) (, ,) (-DFL- E_S))",5
sw00utt/sw_0094_3315.utt,3/sw3315,3315,5,sd,B,4,2,I'm Jennifer. /,[ I/PRP ] 'm/VBP  [ Jennifer/NNP ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-PRD (NNP Jennifer))) (. .) (-DFL- E_S)),9
sw00utt/sw_0094_3315.utt,3/sw3315,3315,6,qw,A,5,1,{C And } where are you from? /,And/CC where/WRB are/VBP  [ you/PRP ] from/IN ?/.,(SBARQ (CC And) (WHADVP-1 (WRB where)) (SQ (VBP are) (NP-SBJ (PRP you)) (PP-PRD (IN from) (ADVP-LOC (-NONE- *T*-1)))) (. ?) (-DFL- E_S)),11
sw00utt/sw_0094_3315.utt,3/sw3315,3315,7,sd,B,6,1,Pennsylvania. /,[ Pennsylvania/NNP ] ./.,(NP (NNP Pennsylvania) (. .) (-DFL- E_S)),13
sw00utt/sw_0094_3315.utt,3/sw3315,3315,8,ba,A,7,1,"{F Oh, } nice,  /","Oh/UH ,/,  [ nice/JJ ] ,/,","(FRAG (INTJ (UH Oh)) (, ,) (ADJP (JJ nice)) (, ,) (-DFL- E_S))",15
sw00utt/sw_0094_3315.utt,3/sw3315,3315,9,sd,A,7,2,"I'm from Dallas, Texas. /","[ I/PRP ] 'm/VBP from/IN  [ Dallas/NNP ] ,/,  [ Texas/NNP ] ./.","(S (NP-SBJ (PRP I)) (VP (VBP 'm) (PP-PRD (IN from) (NP (NP (NNP Dallas)) (, ,) (NP (NNP Texas))))) (. .) (-DFL- E_S))",16
sw00utt/sw_0094_3315.utt,3/sw3315,3315,10,bh,B,8,1,"{F Oh, } really? /","Oh/UH ,/, really/UH ?/.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really)) (. ?) (-DFL- E_S))",18
sw00utt/sw_0094_3315.utt,3/sw3315,3315,11,ny,A,9,1,"Yeah,   /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",20
sw00utt/sw_0094_3315.utt,3/sw3315,3315,12,%,A,9,2,"{D so, } -/","so/UH ,/,","(INTJ (UH so) (, ,) (-DFL- N_S))",21
sw00utt/sw_0094_3315.utt,3/sw3315,3315,13,ba,B,10,1,"{F Oh, } that's neat. /","Oh/UH ,/,  [ that/DT ] 's/BES neat/JJ ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (DT that)) (VP (BES 's) (ADJP-PRD (JJ neat))) (. .) (-DFL- E_S))",23
sw00utt/sw_0094_3315.utt,3/sw3315,3315,14,qy,A,11,1,"{D Well, } did you understand [ what this was for, + {D you know, } what it was for, ] what we, -/","Well/UH ,/, did/VBD  [ you/PRP ] understand/VB  [ what/WP ] [ this/DT ] was/VBD for/IN ,/,  [ you/PRP ] know/VBP ,/,  [ what/WP ] [ it/PRP ] was/VBD for/IN ,/,  [ what/WP ] [ we/PRP ] ,/,","(SQ (INTJ (UH Well)) (, ,) (VBD did) (NP-SBJ (PRP you)) (VP (VB understand) (EDITED (RM (-DFL- \[)) (SBAR (WHNP-2 (WP what)) (S (NP-SBJ (DT this)) (VP (VBD was) (PP-PRD (IN for) (NP (-NONE- *T*-2)))))) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (SBAR (SBAR (WHNP-1 (WP what)) (S (NP-SBJ (PRP it)) (VP (VBD was) (PP-PRD (IN for) (NP (-NONE- *T*-1))) (, ,) (RS (-DFL- \]))))) (SBAR (WHNP (WP what)) (S-UNF (NP-SBJ (PRP we)))))) (, ,) (-DFL- N_S))",25
sw00utt/sw_0094_3315.utt,3/sw3315,3315,15,qy^d,B,12,1,"{F Uh, } television shows? /","[ Uh/UH ] ,/,  [ television/NN shows/NNS ] ?/.","(FRAG (INTJ (UH Uh)) (, ,) (NP (NN television) (NNS shows)) (. ?) (-DFL- E_S))",27
sw00utt/sw_0094_3315.utt,3/sw3315,3315,16,ny,A,13,1,Yeah <laughter>. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),29
sw00utt/sw_0094_3315.utt,3/sw3315,3315,17,b,B,14,1,"Sure,  /","Sure/UH ,/,","(INTJ (UH Sure) (, ,) (-DFL- E_S))",31
sw00utt/sw_0094_3315.utt,3/sw3315,3315,18,sv,B,14,2,that sounds good. /,[ that/DT ] sounds/VBZ  [ good/JJ ] ./.,(S (NP-SBJ (DT that)) (VP (VBZ sounds) (ADJP-PRD (JJ good))) (. .) (-DFL- E_S)),32
sw00utt/sw_0094_3315.utt,3/sw3315,3315,19,b,A,15,1,Okay <noise>.  /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),34
sw00utt/sw_0094_3315.utt,3/sw3315,3315,20,sd,A,15,2,"[ I, + I ] don't watch too many,  /","[ I/PRP ] ,/,  [ I/PRP ] do/VBP n't/RB watch/VB too/RB many/JJ ,/,","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP do) (RB n't) (VP (VB watch) (NP (ADJP (RB too) (JJ many))))) (, ,) (-DFL- E_S))",35
sw00utt/sw_0094_3315.utt,3/sw3315,3315,21,sd,A,15,3,{C but } we can try it. /,but/CC  [ we/PRP ] can/MD try/VB  [ it/PRP ] ./.,(S (CC but) (NP-SBJ (PRP we)) (VP (MD can) (VP (VB try) (NP (PRP it)))) (. .) (-DFL- E_S)),36
sw00utt/sw_0094_3315.utt,3/sw3315,3315,22,b,B,16,1,Okay. /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),34
sw00utt/sw_0094_3315.utt,3/sw3315,3315,23,qy,A,17,1,Are you ready to start? /,[ Are/VBP you/PRP ] ready/JJ to/TO start/VB ?/.,(SQ (VBP Are) (NP-SBJ-1 (PRP you)) (ADJP-PRD (JJ ready) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB start))))) (. ?) (-DFL- E_S)),40
sw00utt/sw_0094_3315.utt,3/sw3315,3315,24,na,B,18,1,Sure am. /,[ Sure/RB ] [ am/VBP ] ./.,(S (NP-SBJ (-NONE- *)) (ADVP (RB Sure)) (VP (VBP am) (ADJP-PRD (-NONE- *?*))) (. .) (-DFL- E_S)),42
sw00utt/sw_0094_3315.utt,3/sw3315,3315,25,bk,A,19,1,"Okay,  /","Okay/UH ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",44
sw00utt/sw_0094_3315.utt,3/sw3315,3315,26,ad,A,19,2,just a minute <beep>. /,just/RB  [ a/DT minute/NN ] ./.,(FRAG (ADVP (RB just)) (NP (DT a) (NN minute)) (. .) (-DFL- E_S)),45
sw00utt/sw_0094_3315.utt,3/sw3315,3315,27,b,B,20,1,"Okay,  /","[ Okay/UH ] ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",44
sw00utt/sw_0094_3315.utt,3/sw3315,3315,28,sv,B,20,2,I guess we're recording now. /,[ I/PRP ] guess/VBP  [ we/PRP ] 're/VBP recording/VBG now/RB ./.,(S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (VP (VBP 're) (VP (VBG recording) (ADVP-TMP (RB now))))))) (. .) (-DFL- E_S)),48
sw00utt/sw_0094_3315.utt,3/sw3315,3315,29,b,A,21,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",20
sw00utt/sw_0094_3315.utt,3/sw3315,3315,30,b,A,21,2,okay. /,okay/UH ./.,(INTJ (UH okay) (. .) (-DFL- E_S)),51
sw00utt/sw_0094_3315.utt,3/sw3315,3315,31,qw,B,22,1,What are your favorite television shows? /,[ What/WP ] are/VBP  [ your/PRP$ favorite/JJ television/NN ] shows/NNS ?/.,(SBARQ (WHNP-1 (WP What)) (SQ (VBP are) (NP-SBJ (-NONE- *T*-1)) (NP-PRD (PRP$ your) (JJ favorite) (NN television) (NNS shows))) (. ?) (-DFL- E_S)),53
sw00utt/sw_0094_3315.utt,3/sw3315,3315,32,sd,A,23,1,"{D Well, } I don't really watch too many T V shows other than, {F uh, } occasionally [ I'll, + I'll ] turn on DONAHUE because it comes on in the morning when I seem to be getting ready around here. /","Well/UH ,/,  [ I/PRP ] do/VBP n't/RB really/RB watch/VB  [ too/RB many/JJ T/NN V/NN ] shows/NNS  [ other/JJ ] than/IN ,/,  [ uh/UH ] ,/, occasionally/RB  [ I/PRP ] 'll/MD ,/,  [ I/PRP ] 'll/MD turn/VB on/RP  [ DONAHUE/NNP ] because/IN  [ it/PRP ] comes/VBZ on/RB in/IN  [ the/DT morning/NN ] when/WRB  [ I/PRP ] seem/VBP to/TO be/VB getting/VBG  [ ready/JJ ] around/IN here/RB ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB watch) (NP (NP (ADJP (RB too) (JJ many)) (NN T) (NN V) (NNS shows)) (ADJP (ADJP (JJ other)) (SBAR (IN than) (, ,) (INTJ (UH uh)) (, ,) (S (ADVP-TMP (RB occasionally)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (MD 'll))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (MD 'll) (RS (-DFL- \])) (VP (VB turn) (PRT (RP on)) (NP-TTL (NNP DONAHUE)) (SBAR-PRP (IN because) (S (NP-SBJ (PRP it)) (VP (VBZ comes) (PRT (RB on)) (PP-TMP (IN in) (NP (DT the) (NN morning))) (SBAR-TMP (WHADVP-2 (WRB when)) (S (NP-SBJ-1 (PRP I)) (VP (VBP seem) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (VP (VBG getting) (ADJP-PRD (JJ ready)) (PP-LOC (IN around) (ADVP (RB here))))))) (ADVP-TMP (-NONE- *T*-2)))))))))))))))) (. .) (-DFL- E_S))",55
sw00utt/sw_0094_3315.utt,3/sw3315,3315,33,bh,B,24,1,"{F Oh, } really? /","Oh/UH ,/, really/UH ?/.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH really)) (. ?) (-DFL- E_S))",57
sw00utt/sw_0094_3315.utt,3/sw3315,3315,34,sd,A,25,1,"[ {C And, } + {F uh, } {C so } ] [ if, + if ] there's no one else around, {D you know, } it's just me and I have a chance to listen to something, I'll turn that on, but, {F uh, } just [ for the, + <lipsmack> for the ] conversation factor, I think,  /","And/CC ,/,  [ uh/UH ] ,/, so/RB if/IN ,/, if/IN  [ there/EX ] 's/BES  [ no/DT one/NN ] else/RB around/RB ,/,  [ you/PRP ] know/VBP ,/,  [ it/PRP ] 's/BES just/RB  [ me/PRP ] and/CC  [ I/PRP ] have/VBP  [ a/DT chance/NN ] to/TO listen/VB to/IN  [ something/NN ] ,/,  [ I/PRP ] 'll/MD turn/VB that/DT on/RP ,/, but/CC ,/,  [ uh/UH ] ,/, just/RB for/IN  [ the/DT ] ,/, for/IN  [ the/DT conversation/NN factor/NN ] ,/,  [ I/PRP ] think/VBP ,/,","(S (EDITED (RM (-DFL- \[)) (CC And) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (RB so) (RS (-DFL- \])) (SBAR-ADV (EDITED (RM (-DFL- \[)) (SBAR-ADV-UNF (IN if)) (, ,) (IP (-DFL- \+))) (IN if) (RS (-DFL- \])) (S (S (NP-SBJ (EX there)) (VP (BES 's) (NP-PRD (NP (DT no) (NN one)) (ADVP (RB else))) (ADVP-LOC (RB around)))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (S (NP-SBJ (PRP it)) (VP (BES 's) (ADVP (RB just)) (NP-PRD (PRP me)))) (CC and) (S (NP-SBJ (PRP I)) (VP (VBP have) (NP (DT a) (NN chance) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB listen) (PP (IN to) (NP (NN something))))))))))) (, ,) (NP-SBJ (PRP I)) (VP (MD 'll) (VP (VB turn) (NP (DT that)) (PRT (RP on)))) (, ,))|||(S (CC but) (, ,) (INTJ (UH uh)) (PP-1 (, ,) (ADVP (RB just)) (EDITED (RM (-DFL- \[)) (PP (IN for) (NP-UNF (DT the))) (, ,) (IP (-DFL- \+))) (IN for) (NP (DT the) (RS (-DFL- \])) (NN conversation) (NN factor))) (, ,) (NP-SBJ (PRP I)) (VP (VBP think) (FRAG (PP (-NONE- *T*-1)))) (, ,) (-DFL- E_S))",59|||60
sw00utt/sw_0094_3315.utt,3/sw3315,3315,35,sd,A,25,2,"[ {C but, } + {C and then } ] I think I enjoy when I catch it, I don't even know what night it's on, but DESIGNING WOMEN sometimes, /","but/CC ,/, and/CC then/RB  [ I/PRP ] think/VBP  [ I/PRP ] enjoy/VBP when/WRB  [ I/PRP ] catch/VBP  [ it/PRP ] ,/,  [ I/PRP ] do/VBP n't/RB even/RB know/VB  [ what/WDT night/NN ] [ it/PRP ] 's/BES on/IN ,/, but/CC  [ DESIGNING/VBG WOMEN/NNS ] sometimes/RB ,/,","(S (EDITED (RM (-DFL- \[)) (CC but) (, ,) (IP (-DFL- \+))) (CONJP (CC and) (RB then)) (RS (-DFL- \])) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (PRP I)) (VP (VBP enjoy) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP I)) (VP (VBP catch) (NP (PRP it)) (ADVP-TMP (-NONE- *T*-1))))) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB even)) (VP (VB know) (SBAR (WHNP-2 (WDT what) (NN night)) (S (NP-SBJ (PRP it)) (VP (BES 's) (PP-PRD (IN on) (NP (-NONE- *T*-2))))))))) (, ,) (CC but)) (NP-TTL (VBG DESIGNING) (NNS WOMEN)) (ADVP-TMP (RB sometimes)))))) (, ,) (-DFL- E_S))",61
sw00utt/sw_0094_3315.utt,3/sw3315,3315,36,sv,B,26,1,"{F Oh, } I love that show. /","Oh/UH ,/,  [ I/PRP ] love/VBP  [ that/DT show/NN ] ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP love) (NP (DT that) (NN show))) (. .) (-DFL- E_S))",63
sw00utt/sw_0094_3315.utt,3/sw3315,3315,37,b,A,27,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",50
sw00utt/sw_0094_3315.utt,3/sw3315,3315,38,qy,A,27,2,do you?  <Laughter>. /,do/VBP  [ you/PRP ] ?/.  ./.,(SQ (VBP do) (NP-SBJ (PRP you)) (. ?) (. .) (-DFL- E_S)),66
sw00utt/sw_0094_3315.utt,3/sw3315,3315,39,ny,B,28,1,"Yes,  /","Yes/UH ,/,","(INTJ (UH Yes) (, ,) (-DFL- E_S))",68
sw00utt/sw_0094_3315.utt,3/sw3315,3315,40,sv^e,B,28,2,that is great. /,[ that/DT ] is/VBZ great/JJ ./.,(S (NP-SBJ (DT that)) (VP (VBZ is) (ADJP-PRD (JJ great))) (. .) (-DFL- E_S)),69
sw00utt/sw_0094_3315.utt,3/sw3315,3315,41,aa,A,29,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",50
sw00utt/sw_0094_3315.utt,3/sw3315,3315,42,sv,A,29,2,it's fun.  /,[ it/PRP ] 's/BES  [ fun/JJ ] ./.,(S (NP-SBJ (PRP it)) (VP (BES 's) (ADJP-PRD (JJ fun))) (. .) (-DFL- E_S)),72
