swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw01utt/sw_0101_4019.utt,4/sw4019,4019,0,qy,A,1,1,"Okay, {F um, }  Chuck, do you have any pets # there at your home? # /","Okay/UH ,/, um/UH ,/, Chuck/NNP ,/, do/VBP  [ you/PRP ] have/VB  [ any/DT pets/NNS ] there/RB at/IN  [ your/PRP$ home/NN ] ?/.","(SQ (INTJ (UH Okay)) (, ,) (INTJ (UH um)) (, ,) (NP-VOC (NNP Chuck)) (, ,) (VBP do) (NP-SBJ (PRP you)) (VP (VB have) (NP (DT any) (NNS pets)) (ADVP-LOC (RB there)) (PP-LOC (IN at) (NP (PRP$ your) (NN home)))) (. ?) (-DFL- E_S))",1
sw01utt/sw_0101_4019.utt,4/sw4019,4019,1,ny,B,2,1,"# Yeah, I do. # /","[ Yeah/UH ] ,/,  [ I/PRP ] do/VBP ./.","(INTJ (UH Yeah) (, ,))|||(S (NP-SBJ (PRP I)) (VP (VBP do)) (. .) (-DFL- E_S))",3|||4
sw01utt/sw_0101_4019.utt,4/sw4019,4019,2,qw,A,3,1,{C And } what kind do you have? /,And/CC  [ what/WDT kind/NN ] do/VBP  [ you/PRP ] have/VB ?/.,(SBARQ (CC And) (WHNP-1 (WDT what) (NN kind)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB have) (NP (-NONE- *T*-1)))) (. ?) (-DFL- E_S)),6
sw01utt/sw_0101_4019.utt,4/sw4019,4019,3,sd,B,4,1,I've got a male Siamese about a year old here.  /,[ I/PRP ] 've/VBP got/VBN  [ a/DT male/JJ ] Siamese/NNP about/RB  [ a/DT year/NN old/JJ ] here/RB ./.,(S (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN got) (NP (NP (DT a) (JJ male) (NNP Siamese)) (ADJP (NP-ADV (QP (RB about) (DT a)) (NN year)) (JJ old))) (ADVP-LOC (RB here)))) (. .) (-DFL- E_S)),8
sw01utt/sw_0101_4019.utt,4/sw4019,4019,4,sd,B,4,2,"I live alone in an apartment, # [ and, + ] {F uh, } # --","[ I/PRP ] live/VBP alone/RB in/IN  [ an/DT apartment/NN ] ,/, and/CC ,/,  [ uh/UH ] ,/, --/:","(S (NP-SBJ (PRP I)) (VP (VBP live) (ADVP-MNR (RB alone)) (PP-LOC (IN in) (NP (DT an) (NN apartment))) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (INTJ (UH uh)) (, ,) (PP (IN except) (PP (IN for) (NP (DT the) (NN cat))))) (. .) (-DFL- E_S))",9
sw01utt/sw_0101_4019.utt,4/sw4019,4019,5,b,A,5,1,# Uh-huh. # /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),11
sw01utt/sw_0101_4019.utt,4/sw4019,4019,6,+,B,6,1,-- except for the cat. /,--/: except/IN for/IN  [ the/DT cat/NN ] ./.,"(S (NP-SBJ (PRP I)) (VP (VBP live) (ADVP-MNR (RB alone)) (PP-LOC (IN in) (NP (DT an) (NN apartment))) (, ,) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (INTJ (UH uh)) (, ,) (PP (IN except) (PP (IN for) (NP (DT the) (NN cat))))) (. .) (-DFL- E_S))",9
sw01utt/sw_0101_4019.utt,4/sw4019,4019,7,b,A,7,1,Uh-huh <laughter>. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),11
sw01utt/sw_0101_4019.utt,4/sw4019,4019,8,qo,B,8,1,How about you? /,How/WRB about/IN  [ you/PRP ] ?/.,(FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you))) (. ?) (-DFL- E_S)),16
sw01utt/sw_0101_4019.utt,4/sw4019,4019,9,sd,A,9,1,"{D Well, } we have a cat, {F um, }  /","Well/UH ,/,  [ we/PRP ] have/VBP  [ a/DT cat/NN ] ,/, um/UH ,/,","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP we)) (VP (VBP have) (NP (DT a) (NN cat)) (, ,)))|||(S (INTJ (UH um)) (, ,) (-DFL- E_S) (NP-SBJ (PRP he)) (VP (BES 's) (ADVP (RB probably)) (, ,) (INTJ (UH oh)) (, ,) (UCP-PRD (ADJP (NP-ADV (DT a) (JJ good) (CD two) (NNS years)) (JJ old)) (, ,) (NP (ADJP (JJ big) (, ,) (JJ old) (, ,) (JJ fat) (CC and) (JJ sassy)) (NN tabby)))) (. .) (-DFL- E_S))",18|||19
sw01utt/sw_0101_4019.utt,4/sw4019,4019,10,sd,A,9,2,"he's probably, {F oh, } a  good two years old, big, old, fat and sassy tabby. /","[ he/PRP ] 's/BES probably/RB ,/, oh/UH ,/,  [ a/DT good/JJ two/CD years/NNS ] old/JJ ,/,  [ big/JJ ] ,/,  [ old/JJ ] ,/,  [ fat/JJ ] and/CC  [ sassy/JJ tabby/NN ] ./.","(S (INTJ (UH um)) (, ,) (-DFL- E_S) (NP-SBJ (PRP he)) (VP (BES 's) (ADVP (RB probably)) (, ,) (INTJ (UH oh)) (, ,) (UCP-PRD (ADJP (NP-ADV (DT a) (JJ good) (CD two) (NNS years)) (JJ old)) (, ,) (NP (ADJP (JJ big) (, ,) (JJ old) (, ,) (JJ fat) (CC and) (JJ sassy)) (NN tabby)))) (. .) (-DFL- E_S))",19
sw01utt/sw_0101_4019.utt,4/sw4019,4019,11,b,B,10,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),11
sw01utt/sw_0101_4019.utt,4/sw4019,4019,12,qw,A,11,1,"<Laughter> {F Oh. }  {F Uh, } how's the disposition of your Siamese cat? /","Oh/UH ./.  [ Uh/UH ] ,/, how/WRB 's/BES  [ the/DT disposition/NN ] of/IN  [ your/PRP$ Siamese/JJ cat/NN ] ?/.","(SBARQ (INTJ (UH Oh)) (. .) (INTJ (UH Uh)) (, ,) (WHADVP-1 (WRB how)) (SQ (BES 's) (NP-SBJ (NP (DT the) (NN disposition)) (PP (IN of) (NP (PRP$ your) (JJ Siamese) (NN cat)))) (ADVP-MNR-PRD (-NONE- *T*-1))) (. ?) (-DFL- E_S))",23
