swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0625_3573.utt,3/sw3573,3573,0,o,A,1,1,Okay  /,Okay/UH,(INTJ (UH Okay) (-DFL- E_S)),1
sw06utt/sw_0625_3573.utt,3/sw3573,3573,1,%,A,1,2,"{D well, } -/","well/UH ,/,","(INTJ (UH well) (, ,) (-DFL- N_S))",2
sw06utt/sw_0625_3573.utt,3/sw3573,3573,2,sd,B,2,1,There we are. /,There/EX we/PRP are/VBP ./.,(S (ADVP-TPC-1 (EX There)) (NP-SBJ (PRP we)) (VP (VBP are) (ADVP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)),4
sw06utt/sw_0625_3573.utt,3/sw3573,3573,3,b,A,3,1,"All right. {F Um, } {F um, }  {D well, } {F uh, }  /","All/RB right/JJ ./. Um/UH ,/, um/UH ,/, well/UH ,/, uh/UH ,/,","(INTJ (RB All) (JJ right) (. .))|||(S-IMP (INTJ (UH Um)) (, ,) (INTJ (UH um)) (, ,) (INTJ (UH well)) (, ,) (INTJ (UH uh)) (, ,) (-DFL- E_S) (NP-SBJ (-NONE- *)) (VP (VB tell) (NP (PRP me)) (PP (IN about) (NP (NP (DT the) (NN car)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP you)) (VP (VBP 've) (VP (VBN got) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S))",6|||7
sw06utt/sw_0625_3573.utt,3/sw3573,3573,4,ad,A,3,2,tell me about the car that you've got. /,tell/VB me/PRP about/IN the/DT car/NN that/WDT you/PRP 've/VBP got/VBN ./.,"(S-IMP (INTJ (UH Um)) (, ,) (INTJ (UH um)) (, ,) (INTJ (UH well)) (, ,) (INTJ (UH uh)) (, ,) (-DFL- E_S) (NP-SBJ (-NONE- *)) (VP (VB tell) (NP (PRP me)) (PP (IN about) (NP (NP (DT the) (NN car)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (PRP you)) (VP (VBP 've) (VP (VBN got) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S))",7
sw06utt/sw_0625_3573.utt,3/sw3573,3573,5,sd,B,4,1,"<Throat_clearing> {D Well, } I have a Honda,  {F um, } hatchback, nineteen eighty-four. /","Well/UH ,/, I/PRP have/VBP a/DT Honda/NNP ,/, um/UH ,/, hatchback/NN ,/, nineteen/CD eighty-four/CD ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (VP (VBP have) (NP (NP (DT a) (NNP Honda) (, ,) (INTJ (UH um)) (, ,) (NN hatchback)) (, ,) (NP (CD nineteen) (CD eighty-four)))) (. .) (-DFL- E_S))",9
sw06utt/sw_0625_3573.utt,3/sw3573,3573,6,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),11
sw06utt/sw_0625_3573.utt,3/sw3573,3573,7,sd,B,6,1,"{C And } I had a hatchback,  a nineteen seventy-eight version before this one. /","And/CC I/PRP had/VBD a/DT hatchback/NN ,/, a/DT nineteen/CD seventy-eight/CD version/NN before/IN this/DT one/NN ./.","(S (CC And) (NP-SBJ (PRP I)) (VP (VBD had) (NP (NP (DT a) (NN hatchback)) (, ,) (NP (DT a) (CD nineteen) (CD seventy-eight) (NN version))) (PP-TMP (IN before) (NP (DT this) (NN one)))) (. .) (-DFL- E_S))",13
sw06utt/sw_0625_3573.utt,3/sw3573,3573,8,b^r,A,7,1,Uh-huh. /,Uh-huh/UH ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),11
sw06utt/sw_0625_3573.utt,3/sw3573,3573,9,sd,B,8,1,"{C And, } {F uh, } I'll be honest with you.  /","And/CC ,/, uh/UH ,/, I/PRP 'll/MD be/VB honest/JJ with/IN you/PRP ./.","(S (CC And) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (MD 'll) (VP (VB be) (ADJP-PRD (JJ honest) (PP (IN with) (NP (PRP you)))))) (. .) (-DFL- E_S))",17
