swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw06utt/sw_0665_3355.utt,3/sw3355,3355,0,o,A,1,1,"Okay,  /","Okay/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,1,qw,A,1,2,who do you like?  <Laughter>. /,who/WP do/VBP you/PRP like/VB ?/. ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,2,b,B,2,1,"Okay,  /","Okay/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,3,qw^h,B,2,2,<laughter> What kind do I like?  /,What/WDT kind/NN do/VBP I/PRP like/VB ?/.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,4,sd,B,2,3,[ I like just about any kind except country and western. /,I/PRP like/VBP just/RB about/RB any/DT kind/NN except/IN country/NN and/CC western/NN ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,5,aa,A,3,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,6,sd,A,3,2,"that's the [ same with me, +  same with me. ] /","that/DT 's/BES the/DT same/JJ with/IN me/PRP ,/, same/JJ with/IN me/PRP ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,7,sv,B,4,1,"[ It's, +  it's, ] course country  /","It/PRP 's/BES ,/, it/PRP 's/BES ,/, course/NN country/NN",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,8,sv,B,4,2,{C and } western   even I've gotten a little bit used to because it's not like it used to be. /,and/CC western/NN even/RB I/PRP 've/VBP gotten/VBN a/DT little/JJ bit/NN used/VBN to/IN because/IN it/PRP 's/BES not/RB like/IN it/PRP used/VBD to/TO be/VB ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,9,b,A,5,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,10,sv,A,5,2,"{D Like } Clint Black, he's  pretty good,  /","Like/IN Clint/NNP Black/NNP ,/, he/PRP 's/BES pretty/RB good/JJ ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,11,qw,A,5,3,{C and } who's the other big guy? /,and/CC who/WP 's/BES the/DT other/JJ big/JJ guy/NN ?/.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,12,sd,B,6,1,"{D Well, } in Oklahoma we say Garth Brooks <laughter>. /","Well/UH ,/, in/IN Oklahoma/NNP we/PRP say/VBP Garth/NNP Brooks/NNP ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,13,b^m,A,7,1,"Garth Brooks,  /","Garth/NNP Brooks/NNP ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,14,bk,A,7,2,"yeah,  /","yeah/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,15,sd,A,7,3,"[ that's, +    {D yeah, } that's ] the other guy I was thinking of was Garth Brooks.  /","that/DT 's/BES ,/, yeah/UH ,/, that/DT 's/BES the/DT other/JJ guy/NN I/PRP was/VBD thinking/VBG of/IN was/VBD Garth/NNP Brooks/NNP ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,16,%,A,7,4,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,17,sd,A,7,5,in fact I think both  of them have performed here.  /,in/IN fact/NN I/PRP think/VBP both/DT of/IN them/PRP have/VBP performed/VBN here/RB ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,18,sv,A,7,6,"{C And } Kenny Rogers, he's kind of country  [ western + ] verge, {D you know -- }","And/CC Kenny/NNP Rogers/NNP ,/, he/PRP 's/BES kind/RB of/RB country/NN western/NN verge/NN ,/, you/PRP know/VBP --/:",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,19,b,B,8,1,Right. /,Right/UH ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,20,+,A,9,1,-- on the verge of country western. /,--/: on/IN the/DT verge/NN of/IN country/NN western/NN ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,21,sd,B,10,1,"Of course, Garth Brooks lives about,  {F uh, } {D you know, } - /","Of/IN course/NN ,/, Garth/NNP Brooks/NNP lives/VBZ about/RB ,/, uh/UH ,/, you/PRP know/VBP ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,22,sd,B,10,2,"[ his, +  his ] home town is about, {F uh, } fifteen minutes away -- /","his/PRP$ ,/, his/PRP$ home/NN town/NN is/VBZ about/RB ,/, uh/UH ,/, fifteen/CD minutes/NNS away/RB --/:",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,23,ba,A,11,1,"{F Oh, } wonderful. /","Oh/UH ,/, wonderful/JJ ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,24,sd,B,12,1,"-- {C so } [ he is, +  he's ] a home boy <laughter>. /","--/: so/RB he/PRP is/VBZ ,/, he/PRP 's/BES a/DT home/NN boy/NN ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,25,sv,A,13,1,"{D Well, } then, of course you like him.  /","Well/UH ,/, then/RB ,/, of/IN course/NN you/PRP like/VBP him/PRP ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,26,ba,A,13,2,That's great.  /,That/DT 's/BES great/JJ ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,27,sd,A,13,3,"{C But, } {D well, } I have teen age children,  /","But/CC ,/, well/UH ,/, I/PRP have/VBP teen/GW age/^JJ children/NNS ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,28,sd,A,13,4,"{C and so, } {D you know, } I'm,  hear [ the, +  the ] rock music, not the hard rock, but the, {D you know, } Michael Bolton type stuff. /","and/CC so/RB ,/, you/PRP know/VBP ,/, I/PRP 'm/VBP ,/, hear/VBP the/DT ,/, the/DT rock/NN music/NN ,/, not/RB the/DT hard/JJ rock/NN ,/, but/CC the/DT ,/, you/PRP know/VBP ,/, Michael/NNP Bolton/NNP type/NN stuff/NN ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,29,b,B,14,1,Uh-huh. /,Uh-huh/UH ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,30,sd,A,15,1,He's my personal favorite. /,He/PRP 's/BES my/PRP$ personal/JJ favorite/NN ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,31,sd,B,16,1,"My son is, {F uh, } twenty-eight,  /","My/PRP$ son/NN is/VBZ ,/, uh/UH ,/, twenty-eight/CD ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,32,sd,B,16,2,"[ {C so, } +  {C but } ] [ he, +  he's ]  real unusual in that, {F uh, }  /","so/RB ,/, but/CC he/PRP ,/, he/PRP 's/BES real/RB unusual/JJ in/IN that/DT ,/, uh/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,33,sd,B,16,3,he likes a little bit of every kind.  /,he/PRP likes/VBZ a/DT little/JJ bit/NN of/IN every/DT kind/NN ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,34,sd,B,16,4,He likes jazz --,He/PRP likes/VBZ jazz/NN --/:,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,35,ba,A,17,1,"{F Oh, } that's good. /","Oh/UH ,/, that/DT 's/BES good/JJ ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,36,+,B,18,1,"-- and, {F uh, } blues [ and, +  and ] course the rock -- /","--/: and/CC ,/, uh/UH ,/, blues/NNS and/CC ,/, and/CC course/NN the/DT rock/NN --/:",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,37,b,A,19,1,"Uh-huh,  /","Uh-huh/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,38,b^r,A,19,2,uh-huh. /,uh-huh/UH ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,39,sd,B,20,1,"-- [ I, +  I ] can't say he's real crazy  about elevator music, as he calls it. /","--/: I/PRP ,/, I/PRP ca/MD n't/RB say/VB he/PRP 's/BES real/RB crazy/JJ about/IN elevator/NN music/NN ,/, as/IN he/PRP calls/VBZ it/PRP ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,40,b,A,21,1,"No,  /","No/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,41,b^r,A,21,2,"no,  /","no/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,42,sd,A,21,3,"[ [ [ I, +  I don't, ] +   I don't, ] +  actually, we don't ] listen to any elevator music at my house.  /","I/PRP ,/, I/PRP do/VBP n't/RB ,/, I/PRP do/VBP n't/RB ,/, actually/RB ,/, we/PRP do/VBP n't/RB listen/VB to/IN any/DT elevator/NN music/NN at/IN my/PRP$ house/NN ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,43,sd,A,21,4,"{C But } I've got teenagers,  /","But/CC I/PRP 've/VBP got/VBN teenagers/NNS ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,44,%,A,21,5,{C so. } -/,so/RB ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,45,sd,B,22,1,"{D Well, } my teenagers are all gone.  /","Well/UH ,/, my/PRP$ teenagers/NNS are/VBP all/DT gone/VBN ./.",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,46,sd,B,22,2,I can listen to any music I want to <laughter>. /,I/PRP can/MD listen/VB to/TO any/IN music/NN I/PRP want/VBP to/IN ./.,,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,47,b,A,23,1,"Yeah,  /","Yeah/UH ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,48,ba,A,23,2,"that's good,  /","that/DT 's/BES good/JJ ,/,",,
sw06utt/sw_0665_3355.utt,3/sw3355,3355,49,sd,A,23,3,"[ I, +   actually, when I'm ] home alone, which isn't too often,   [ but, + ] {F uh, } our Public Radio Station  has wonderful classical music.  /","I/PRP ,/, actually/RB ,/, when/WRB I/PRP 'm/VBP home/RB alone/JJ ,/, which/WDT is/VBZ n't/RB too/RB often/RB ,/, but/CC ,/, uh/UH ,/, our/PRP$ Public/NNP Radio/NNP Station/NNP has/VBZ wonderful/JJ classical/JJ music/NN ./.",,
