swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1023_3231.utt,3/sw3231,3231,0,qy,A,1,1,"Do you or your husband work for T I,  /","Do/VBP you/PRP or/CC your/PRP$ husband/NN work/VBP for/IN T/NNP I/NNP ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,1,%,A,1,2,{C or } -/,or/CC,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,2,na,B,2,1,I'm a contract person at T I --,I/PRP 'm/VBP a/DT contract/NN person/NN at/IN T/NNP I/NNP --/:,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,3,bk,A,3,1,"{F Oh, } are you, -/","Oh/UH ,/, are/VBP you/PRP ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,4,+,B,4,1,"-- in fact involved with, {F uh, } Data Switchboard -- /","--/: in/IN fact/NN involved/JJ with/IN ,/, uh/UH ,/, Data/NNP Switchboard/NNP --/:",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,5,bk,A,5,1,"{F Oh, } I see.  /","Oh/UH ,/, I/PRP see/VBP ./.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,6,ba,A,5,2,"{D Well, } that's neat. /","Well/UH ,/, that/DT 's/BES neat/JJ ./.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,7,qy,B,6,1,"-- {C and, } {F uh, } do you work for T I? /","--/: and/CC ,/, uh/UH ,/, do/VBP you/PRP work/VB for/IN T/NNP I/NNP ?/.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,8,ny,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,9,bk,B,8,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,10,sd,A,9,1,"{C So, } I've worked for them for several years, {D like } twelve now, I guess. /","So/RB ,/, I/PRP 've/VBP worked/VBN for/IN them/PRP for/IN several/JJ years/NNS ,/, like/IN twelve/CD now/RB ,/, I/PRP guess/VBP ./.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,11,sd,B,10,1,"{F Oh, } you sound very young --","Oh/UH ,/, you/PRP sound/VBP very/RB young/JJ --/:",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,12,b,A,11,1,"<Laughter> Right,  /","Right/UH ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,13,sd,A,11,2,"I try to, /","I/PRP try/VBP to/TO ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,14,+,B,12,1,-- <Laughter> like just out of college <laughter>. /,--/: like/IN just/RB out/IN of/IN college/NN ./.,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,15,sd,A,13,1,"I try to think of myself as young,  /","I/PRP try/VBP to/TO think/VB of/IN myself/PRP as/IN young/JJ ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,16,sd,A,13,2,"{C but, } {F uh, } {D well, } have you seen any movies recently? /","but/CC ,/, uh/UH ,/, well/UH ,/, have/VBP you/PRP seen/VBN any/DT movies/NNS recently/RB ?/.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,17,^h,B,14,1,"{F Uh, } I'm trying to think,  /","Uh/UH ,/, I/PRP 'm/VBP trying/VBG to/TO think/VB ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,18,sd,B,14,2,"we saw, {F uh, } DANCES WITH WOLVES -- /","we/PRP saw/VBD ,/, uh/UH ,/, DANCES/NNP WITH/IN WOLVES/NNPS --/:",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,19,bh,A,15,1,"{F Oh, } did you? /","Oh/UH ,/, did/VBD you/PRP ?/.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,20,qy,B,16,1,"-- {C and, } {F uh, } have you seen that one? /","--/: and/CC ,/, uh/UH ,/, have/VBP you/PRP seen/VBN that/DT one/CD ?/.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,21,nn,A,17,1,"No,  /","No/UH ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,22,sd^e,A,17,2,"I  haven't,   /","I/PRP have/VBP n't/RB ,/,",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,23,sd,A,17,3,I --,I/PRP --/:,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,24,sv,B,18,1,That was excellent. /,That/DT was/VBD excellent/JJ ./.,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,25,+,A,19,1,"-- [ have, + have  ] a hard time with movies that are real long.  /","--/: have/VBP ,/, have/VBP a/DT hard/JJ time/NN with/IN movies/NNS that/WDT are/VBP real/RB long/JJ ./.",,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,26,%,A,19,2,I don't know. /,I/PRP do/VBP n't/RB know/VB ./.,,
sw10utt/sw_1023_3231.utt,3/sw3231,3231,27,sd,B,20,1,"{D Well, } {C so } oddly enough, I do too,  /","Well/UH ,/, so/RB oddly/RB enough/RB ,/, I/PRP do/VBP too/RB ,/,",,
