swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1005_2693.utt,2/sw2693,2693,0,o,A,1,1,"All right,  /","All/UH right/UH ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,1,ad,A,1,2,do you want to start out? /,do/VBP you/PRP want/VB to/TO start/VB out/RP ?/.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,2,aa,B,2,1,"{D Well, } it'll be real easy for us, /","Well/UH ,/, it/PRP 'll/MD be/VB real/RB easy/JJ for/IN us/PRP ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,3,x,A,3,1,<Cough>  <<sounds like a light cough>>.,,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,4,sd,B,4,1,"{C because } [ we're both, + my husband and I are  ] vegetarians. /","because/IN we/PRP 're/VBP both/DT ,/, my/PRP$ husband/NN and/CC I/PRP are/VBP vegetarians/NNS ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,5,qy,A,5,1,"{F Oh, } are you really? /","Oh/UH ,/, are/VBP you/PRP really/RB ?/.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,6,ny,B,6,1,"{C So, } yeah.  /","So/RB ,/, yeah/UH ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,7,sd^e,B,6,2,"{C So } [ that's + ] the first thing we look for,","So/RB that/DT 's/BES the/DT first/JJ thing/NN we/PRP look/VBP for/IN ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,8,bk,A,7,1,# Oh.  # /,Oh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,9,+,B,8,1,# is # if we can eat there or not. /,is/VBZ if/IN we/PRP can/MD eat/VB there/RB or/CC not/RB ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,10,qy,A,9,1,Are you strict vegetarians? /,Are/VBP you/PRP strict/JJ vegetarians/NNS ?/.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,11,ng,B,10,1,We're not vegan vegetarians.  /,We/PRP 're/VBP not/RB vegan/JJ vegetarians/NNS ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,12,sd,B,10,2,"[ We do, + we're  ] ovolacto.  /","We/PRP do/VBP ,/, we/PRP 're/VBP ovolacto/JJ ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,13,sd,B,10,3,"We do eat, {F uh, } eggs [ and, + and  ] milk products. /","We/PRP do/VBP eat/VB ,/, uh/UH ,/, eggs/NNS and/CC ,/, and/CC milk/NN products/NNS ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,14,b,A,11,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,15,sd,B,12,1,"I used to be a complete vegan vegetarian,","I/PRP used/VBD to/TO be/VB a/DT complete/JJ vegan/NN vegetarian/NN ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,16,b,A,13,1,# Uh-huh. # /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,17,+,B,14,1,# where # I didn't eat any animal products at all. /,where/WRB I/PRP did/VBD n't/RB eat/VB any/DT animal/NN products/NNS at/IN all/DT ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,18,b,A,15,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,19,sd,B,16,1,"{C But, } {F um, } [ it  was, + it's ] really difficult in the area if you don't have,  {D you know, } the products that you can get.  /","But/CC ,/, um/UH ,/, it/PRP was/VBD ,/, it/PRP 's/BES really/RB difficult/JJ in/IN the/DT area/NN if/IN you/PRP do/VBP n't/RB have/VB ,/, you/PRP know/VBP ,/, the/DT products/NNS that/WDT you/PRP can/MD get/VB ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,20,sd,B,16,2,"{C And } if you go out to dinner,  [ there's virtually, + {D you know, }  there's ] not a whole lot of things you can get. /","And/CC if/IN you/PRP go/VBP out/RP to/IN dinner/NN ,/, there/EX 's/BES virtually/RB ,/, you/PRP know/VBP ,/, there/EX 's/BES not/RB a/DT whole/JJ lot/NN of/IN things/NNS you/PRP can/MD get/VB ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,21,sv,A,17,1,"There's very few places [ that you, + I'll bet that you  ] could, {F uh, } -/","There/EX 's/BES very/RB few/JJ places/NNS that/IN you/PRP ,/, I/PRP 'll/MD bet/VB that/IN you/PRP could/MD ,/, uh/UH ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,22,b,B,18,1,Yeah.  /,Yeah/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,23,sv,B,18,2,"I think maybe if you were somewhere like California, where they have a lot more vegetarian restaurants --","I/PRP think/VBP maybe/RB if/IN you/PRP were/VBD somewhere/RB like/IN California/NNP ,/, where/WRB they/PRP have/VBP a/DT lot/NN more/JJR vegetarian/JJ restaurants/NNS --/:",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,24,b,A,19,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,25,+,B,20,1,-- and stuff. - /,--/: and/CC stuff/NN ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,26,sd,B,20,2,"{C But } here, basically, you go to an Italian restaurant or you go to a Mexican restaurant,","But/CC here/RB ,/, basically/RB ,/, you/PRP go/VBP to/IN an/DT Italian/JJ restaurant/NN or/CC you/PRP go/VBP to/IN a/DT Mexican/JJ restaurant/NN ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,27,b,A,21,1,# Uh-huh. # /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,28,+,B,22,1,"# {D you # know, } [ where you can get foods that, + {D you know, } where  ] you have a little bit more variety as far as the pastas or [ the -- +","you/PRP know/VBP ,/, where/WRB you/PRP can/MD get/VB foods/NNS that/WDT ,/, you/PRP know/VBP ,/, where/WRB you/PRP have/VBP a/DT little/JJ bit/NN more/JJR variety/NN as/RB far/RB as/IN the/DT pastas/NNS or/CC the/DT --/:",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,29,b,A,23,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,30,+,B,24,1,"-- the ] corn meal, {D you know, }","--/: the/DT corn/NN meal/NN ,/, you/PRP know/VBP ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,31,b,A,25,1,# Yeah. # /,Yeah/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,32,+,B,26,1,# or # something. /,or/CC something/NN ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,33,sd,A,27,1,{C And } you --,And/CC you/PRP --/:,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,34,%@,B,28,1,"{C But, }","But/CC ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,35,+,A,29,1,-- wouldn't have the meat products in that  /,--/: would/MD n't/RB have/VB the/DT meat/NN products/NNS in/IN that/DT,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,36,%,A,29,2,{C and } some. -/,and/CC some/DT ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,37,+@,B,30,1,"Yeah, /","Yeah/UH ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,38,b,A,31,1,# Yeah. # /,Yeah/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,39,b,B,32,1,"# yeah,  /","yeah/UH ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,40,sv,B,32,2,# you have to watch that too.  /,you/PRP have/VBP to/TO watch/VB that/DT too/RB ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,41,sd,B,32,3,"[ All, + {D you know, } some  ] of the restaurants here they will, {D you know, } l-, - /","All/DT ,/, you/PRP know/VBP ,/, some/DT of/IN the/DT restaurants/NNS here/RB they/PRP will/MD ,/, you/PRP know/VBP ,/, l-/XX ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,42,sd,B,32,4,"you can ask them and they'll tell you whether or not they use {D like } lard or,","you/PRP can/MD ask/VB them/PRP and/CC they/PRP 'll/MD tell/VB you/PRP whether/IN or/CC not/RB they/PRP use/VBP like/UH lard/NN or/CC ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,43,b,A,33,1,# Uh-huh. # /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,44,+,B,34,1,"# {D you # know, } animal fat to cook with. /","you/PRP know/VBP ,/, animal/NN fat/JJ to/TO cook/VB with/IN ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,45,b,A,35,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,46,%,B,36,1,"{C So, } {C but, } {C so } [ that's, + that  ] - /","So/UH ,/, but/CC ,/, so/RB that/DT 's/BES ,/, that/DT",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,47,sd,B,36,2,we don't really eat out too much. /,we/PRP do/VBP n't/RB really/RB eat/VB out/RP too/RB much/RB ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,48,b,A,37,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,49,sd,B,38,1,"[ We, + we  ] tend to eat at home.  /","We/PRP ,/, we/PRP tend/VBP to/TO eat/VB at/IN home/NN ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,50,sd,B,38,2,"{C And } actually, {D you know, } I think [ [ [ we, + we,  ] + we  ] get a ha-, + we have a healthier ] diet than the average person. /","And/CC actually/RB ,/, you/PRP know/VBP ,/, I/PRP think/VBP we/PRP ,/, we/PRP ,/, we/PRP get/VBP a/DT ha-/XX ,/, we/PRP have/VBP a/DT healthier/JJR diet/NN than/IN the/DT average/JJ person/NN ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,51,b,A,39,1,Uh-huh.  /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,52,qw,A,39,2,How long have you been doing this? /,How/WRB long/RB have/VBP you/PRP been/VBN doing/VBG this/DT ?/.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,53,sd,B,40,1,"{F Um, } I've been a vegetarian for, {F uh, } two years now.  /","Um/UH ,/, I/PRP 've/VBP been/VBN a/DT vegetarian/NN for/IN ,/, uh/UH ,/, two/CD years/NNS now/RB ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,54,sd,B,40,2,"My husband has been one for, {F oh, } just over a year now. /","My/PRP$ husband/NN has/VBZ been/VBN one/CD for/IN ,/, oh/UH ,/, just/RB over/IN a/DT year/NN now/RB ./.",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,55,b,A,41,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,56,%,B,42,1,"{C And, } {F uh, } {C so, } -/","And/CC ,/, uh/UH ,/, so/UH ,/,",,
sw10utt/sw_1005_2693.utt,2/sw2693,2693,57,qy,A,43,1,Do you feel that it has improved the way you feel? /,Do/VBP you/PRP feel/VBP that/IN it/PRP has/VBZ improved/VBN the/DT way/NN you/PRP feel/VBP ?/.,,
