swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1008_3016.utt,3/sw3016,3016,0,qy,A,1,1,Do you have any? /,Do/VBP you/PRP have/VB any/DT ?/.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,1,no,B,2,1,I'm trying to think offhand  /,I/PRP 'm/VBP trying/VBG to/TO think/VB offhand/RB,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,2,ng,B,2,2,"I can't think of anything, {D you know. } /","I/PRP ca/MD n't/RB think/VB of/IN anything/NN ,/, you/PRP know/VBP ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,3,sd,A,3,1,"[ I have, + I have  ] one, /","I/PRP have/VBP ,/, I/PRP have/VBP one/CD ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,4,bk,B,4,1,Okay. /,Okay/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,5,sd,A,5,1,((   ))  {C and } it's a real pet peeve of mine. /,MUMBLEx/XX and/CC it/PRP 's/BES a/DT real/JJ pet/NN peeve/NN of/IN mine/PRP ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,6,x,B,6,1,<Laughter>.,,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,7,sd,A,7,1,"It seems [ I, + I  ] do work during the day  /","It/PRP seems/VBZ I/PRP ,/, I/PRP do/VBP work/NN during/IN the/DT day/NN",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,8,sd,A,7,2,"{C and } when I'm home, {F uh, } {D you know } I'm either cooking or running doing,","and/CC when/WRB I/PRP 'm/VBP home/RB ,/, uh/UH ,/, you/PRP know/VBP I/PRP 'm/VBP either/CC cooking/VBG or/CC running/VBG doing/VBG ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,9,b,B,8,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,10,+,A,9,1,"things or, {F uh, } laundry or stuff.  /","things/NNS or/CC ,/, uh/UH ,/, laundry/NN or/CC stuff/NN ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,11,sd,A,9,2,{C And } I hate when the phone rings and it turns out to be a telephone salesman. /,And/CC I/PRP hate/VBP when/WRB the/DT phone/NN rings/VBZ and/CC it/PRP turns/VBZ out/RP to/TO be/VB a/DT telephone/NN salesman/NN ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,12,b,B,10,1,Oh <laughter>. /,Oh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,13,%,A,11,1,"{C And } it's real, - /","And/CC it/PRP 's/BES real/RB ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,14,sd,A,11,2,"the two pet peeves that, - /","the/DT two/CD pet/NN peeves/NNS that/IN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,15,sd,A,11,3,"number one, I really feel that that's [ my private, + {D you know, } my own  ] home.  /","number/NN one/LS ,/, I/PRP really/RB feel/VBP that/IN that/DT 's/BES my/PRP$ private/JJ ,/, you/PRP know/VBP ,/, my/PRP$ own/JJ home/NN ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,16,b,B,12,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,17,%,A,13,1,"{C And } I ha-, - /","And/CC I/PRP ha-/XX ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,18,sd,A,13,2,"{C and } if I want something, I will get it. /","and/CC if/IN I/PRP want/VBP something/NN ,/, I/PRP will/MD get/VB it/PRP ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,19,b,B,14,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,20,sd,A,15,1,I will go out and get it myself.  /,I/PRP will/MD go/VB out/RB and/CC get/VB it/PRP myself/PRP ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,21,sd,A,15,2,"{C And } [ I will never, + I never  ] buy anything from a telephone,","And/CC I/PRP will/MD never/RB ,/, I/PRP never/RB buy/VBP anything/NN from/IN a/DT telephone/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,22,aa,B,16,1,"{F Oh, } I wouldn't,","Oh/UH ,/, I/PRP would/MD n't/RB ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,23,+,A,17,1,salesperson. /,salesperson/NN ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,24,+,B,18,1,"either,  /","either/RB ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,25,aa,B,18,2,no. /,no/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,26,sd,A,19,1,"{C So, } I really feel [ that it  is a real invasion, + they're invading  ] my time and  my space --","So/RB ,/, I/PRP really/RB feel/VBP that/IN it/PRP is/VBZ a/DT real/JJ invasion/NN ,/, they/PRP 're/VBP invading/VBG my/PRP$ time/NN and/CC my/PRP$ space/NN --/:",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,27,b,B,20,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,28,+,A,21,1,"-- by, {D you know, } interfering in whatever I'm doing  /","--/: by/IN ,/, you/PRP know/VBP ,/, interfering/VBG in/IN whatever/WDT I/PRP 'm/VBP doing/VBG",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,29,%,A,21,2,"fr-, - /","fr-/XX ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,30,%,A,21,3,"{C and } I, - /","and/CC I/PRP ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,31,sd,A,21,4,it really bothers me. /,it/PRP really/RB bothers/VBZ me/PRP ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,32,b,B,22,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,33,sv,A,23,1,"{F Um, } it's a little bit like junk mail [ but + ] except you can't, {D you know, } ignore it, {F uh, } quite as easily. /","Um/UH ,/, it/PRP 's/BES a/DT little/JJ bit/NN like/IN junk/NN mail/NN but/CC except/IN you/PRP ca/MD n't/RB ,/, you/PRP know/VBP ,/, ignore/VB it/PRP ,/, uh/UH ,/, quite/RB as/IN easily/RB ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,34,b,B,24,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,35,sd,A,25,1,"{C And } [ I, + I  ] try to be polite, /","And/CC I/PRP ,/, I/PRP try/VBP to/TO be/VB polite/JJ ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,36,x,B,26,1,<Laughter>.,,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,37,sd,A,27,1,"{C but } at the same point, -/","but/CC at/IN the/DT same/JJ point/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,38,^2,B,28,1,That doesn't always work. /,That/DT does/VBZ n't/RB always/RB work/VBP ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,39,sd,A,29,1,"{D Well, } I just say thank you very much for calling but I'm not interested,  /","Well/UH ,/, I/PRP just/RB say/VBP thank/VB you/PRP very/RB much/RB for/IN calling/VBG but/CC I/PRP 'm/VBP not/RB interested/JJ ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,40,sd,A,29,2,{C and then } I hang up before they can say anything. /,and/CC then/RB I/PRP hang/VBP up/RP before/IN they/PRP can/MD say/VB anything/NN ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,41,bh,B,30,1,"{F Oh, } really? /","Oh/UH ,/, really/UH ?/.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,42,ny,A,31,1,"Yes,  /","Yes/UH ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,43,sv^e,A,31,2,{C and } it works very well <laughter>. /,and/CC it/PRP works/VBZ very/RB well/RB ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,44,b,B,32,1,Oh <laughter>. /,Oh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,45,sd,A,33,1,"{C Because } you don't hear, {D you know } how, - /","Because/IN you/PRP do/VBP n't/RB hear/VB ,/, you/PRP know/VBP how/WRB ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,46,sd,A,33,2,they can say anything they want  /,they/PRP can/MD say/VB anything/NN they/PRP want/VBP,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,47,%,A,33,3,"it's just, - /","it/PRP 's/BES just/RB ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,48,sd,A,33,4,"{C but } I just feel that's [ my big thing on the invasion of, + my thing on invasion of  ] privacy. /","but/CC I/PRP just/RB feel/VBP that/DT 's/BES my/PRP$ big/JJ thing/NN on/IN the/DT invasion/NN of/IN ,/, my/PRP$ thing/NN on/IN invasion/NN of/IN privacy/NN ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,49,b,B,34,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,50,sd,A,35,1,"{C And, } {F um, } [ I have, + {F uh, } I sort of have  ] a sort {D like } - /","And/CC ,/, um/UH ,/, I/PRP have/VBP ,/, uh/UH ,/, I/PRP sort/RB of/RB have/VBP a/DT sort/NN like/IN",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,51,sd,A,35,2,you can prevent yourself from getting junk mail by getting yourself off of mailing lists.  /,you/PRP can/MD prevent/VB yourself/PRP from/IN getting/VBG junk/NN mail/NN by/IN getting/VBG yourself/PRP off/IN of/IN mailing/NN lists/NNS ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,52,sd,A,35,3,"I wish that there were a way that you could, {F um, } [ get your tele-, + {D you know, } submit   your telephone ] number to the phone company and have a penalty for anyone who calls you to sell things,","I/PRP wish/VBP that/IN there/EX were/VBD a/DT way/NN that/IN you/PRP could/MD ,/, um/UH ,/, get/VB your/PRP$ tele-/NN ,/, you/PRP know/VBP ,/, submit/VB your/PRP$ telephone/NN number/NN to/IN the/DT phone/NN company/NN and/CC have/VB a/DT penalty/NN for/IN anyone/NN who/WP calls/VBZ you/PRP to/TO sell/VB things/NNS ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,53,b,B,36,1,"Uh-huh, /","Uh-huh/UH ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,54,+,A,37,1,"from a busi-, -/","from/IN a/DT busi-/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,55,qw,B,38,1,"{D well, } how do you get your name off the junk mailing list? /","well/UH ,/, how/WRB do/VBP you/PRP get/VB your/PRP$ name/NN off/IN the/DT junk/NN mailing/NN list/NN ?/.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,56,sd,A,39,1,"{F Uh, } [ [ [ you, + you, ] + you, ] + you ] do that by, {F uh, } {F um, } - /","Uh/UH ,/, you/PRP ,/, you/PRP ,/, you/PRP ,/, you/PRP do/VBP that/IN by/IN ,/, uh/UH ,/, um/UH ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,57,sd,A,39,2,"the postal service has some information which you fill out and they send,  /","the/DT postal/JJ service/NN has/VBZ some/DT information/NN which/WDT you/PRP fill/VBP out/RP and/CC they/PRP send/VBP ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,58,sd,A,39,3,"it's for every company,  /","it/PRP 's/BES for/IN every/DT company/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,59,sd,A,39,4,"{E I mean } you can't do it for any compan-, /","I/PRP mean/VBP you/PRP ca/MD n't/RB do/VB it/PRP for/IN any/DT compan-/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,60,b,B,40,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,61,sd,A,41,1,"{D you know, } {C but } you can then send it  /","you/PRP know/VBP ,/, but/CC you/PRP can/MD then/RB send/VB it/PRP",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,62,sd,A,41,2,"{C and }  they can pro-, - /","and/CC they/PRP can/MD pro-/XX ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,63,%,A,41,3,"they tell, - /","they/PRP tell/VBP ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,64,sd,A,41,4,"that company is not allowed to sent [ it, + ] you any junk mail. /","that/DT company/NN is/VBZ not/RB allowed/VBN to/TO sent/VBD it/PRP ,/, you/PRP any/DT junk/NN mail/NN ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,65,bh,B,42,1,"{F Oh, } really? /","Oh/UH ,/, really/UH ?/.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,66,sd,A,43,1,"If you get junk mail on a regular basis from any particular company you can, -/","If/IN you/PRP get/VBP junk/NN mail/NN on/IN a/DT regular/JJ basis/NN from/IN any/DT particular/JJ company/NN you/PRP can/MD ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,67,b,B,44,1,"{F Oh, } I didn't even know that. /","Oh/UH ,/, I/PRP did/VBD n't/RB even/RB know/VB that/DT ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,68,b,A,45,1,"Yeah,  /","Yeah/UH ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,69,b^r,A,45,2,"yeah,  /","yeah/UH ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,70,sd,A,45,3,"you have to go to the post office and ask them for the form that you fill out [ to, +  not to ] get, {D you know, } junk mail from specific companies. /","you/PRP have/VBP to/TO go/VB to/IN the/DT post/NN office/NN and/CC ask/VB them/PRP for/IN the/DT form/NN that/WDT you/PRP fill/VBP out/RP to/TO ,/, not/RB to/TO get/VB ,/, you/PRP know/VBP ,/, junk/NN mail/NN from/IN specific/JJ companies/NNS ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,71,ba,B,46,1,"{F Oh, } wow. /","Oh/UH ,/, wow/UH ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,72,sd,A,47,1,{C And } I wish there were something like that where you can call the telephone company -- /,And/CC I/PRP wish/VBP there/EX were/VBD something/NN like/IN that/DT where/WRB you/PRP can/MD call/VB the/DT telephone/NN company/NN --/:,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,73,b,B,48,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,74,sd,A,49,1,"-- {C and } you could [ say that, + {F uh, } have  ] [ your na-, + your number  ] put in a registry.  /","--/: and/CC you/PRP could/MD say/VB that/IN ,/, uh/UH ,/, have/VBP your/PRP$ na-/NN ,/, your/PRP$ number/NN put/VBN in/IN a/DT registry/NN ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,75,sd,A,49,2,{C And then } anyone making these calls have to check that registry for that area --,And/CC then/JJ anyone/NN making/VBG these/DT calls/NNS have/VBP to/TO check/VB that/DT registry/NN for/IN that/DT area/NN --/:,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,76,b,B,50,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,77,+,A,51,1,"-- [ and [ could not, + should,  ] + and  ] is not allowed under penalty of, {D you know, } being reported or something to call you. /","--/: and/CC could/MD not/RB ,/, should/MD ,/, and/CC is/VBZ not/RB allowed/VBN under/IN penalty/NN of/IN ,/, you/PRP know/VBP ,/, being/VBG reported/VBN or/CC something/NN to/TO call/VB you/PRP ./.",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,78,b,B,52,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,79,sd,A,53,1,{C So } that would be one way of doing it. /,So/RB that/DT would/MD be/VB one/CD way/NN of/IN doing/VBG it/PRP ./.,,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,80,sd,B,54,1,"I can't really think of anything that invades my privacy,  /","I/PRP ca/MD n't/RB really/RB think/VB of/IN anything/NN that/WDT invades/VBZ my/PRP$ privacy/NN ,/,",,
sw10utt/sw_1008_3016.utt,3/sw3016,3016,81,sd,B,54,2,"{C but } one of my pet peeves, {A you came up with the telephone } is, when you have an answering machine and they hang up before they leave a message. /","but/CC one/CD of/IN my/PRP$ pet/NN peeves/NNS ,/, you/PRP came/VBD up/RP with/IN the/DT telephone/NN is/VBZ ,/, when/WRB you/PRP have/VBP an/DT answering/NN machine/NN and/CC they/PRP hang/VBP up/RP before/IN they/PRP leave/VBP a/DT message/NN ./.",,
