swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0341_2932.utt,2/sw2932,2932,0,sd^t,B,1,1,"<Breathing> <laughter> {D Well } Carol since today's  subject is our homes,  /","Well/UH  [ Carol/NNP ] since/IN  [ today/NN 's/POS subject/NN ] is/VBZ  [ our/PRP$ homes/NNS ] ,/,","(S-UNF (INTJ (UH Well)) (NP-VOC (NNP Carol)) (SBAR-PRP (IN since) (S (NP-SBJ (NP (NN today) (POS 's)) (NN subject)) (VP (VBZ is) (NP-PRD (PRP$ our) (NNS homes))))) (, ,) (-DFL- E_S))",1
sw03utt/sw_0341_2932.utt,2/sw2932,2932,1,ad,B,1,2,why don't you tell me about yours. /,why/WRB do/VBP n't/RB  [ you/PRP ] tell/VB  [ me/PRP ] about/IN  [ yours/PRP ] ./.,(SBARQ (WHADVP-1 (WRB why)) (SQ (VBP do) (RB n't) (NP-SBJ (PRP you)) (VP (VB tell) (NP (PRP me)) (PP (IN about) (NP (PRP yours))) (ADVP-PRP (-NONE- *T*-1)))) (. .) (-DFL- E_S)),2
sw03utt/sw_0341_2932.utt,2/sw2932,2932,2,aa,A,2,1,"Okay,  /","[ Okay/UH ] ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",4
sw03utt/sw_0341_2932.utt,2/sw2932,2932,3,sd,A,2,2,"I live in Plano, in a four bedroom,  two bath house, which is the area's dominantly three bedroom, two bath.  /","[ I/PRP ] live/VBP in/IN  [ Plano/NNP ] ,/, in/IN  [ a/DT four/CD bedroom/NN ] ,/,  [ two/CD bath/NN house/NN ] ,/,  [ which/WDT ] is/VBZ  [ the/DT area/NN ] 's/BES dominantly/RB  [ three/CD bedroom/NN ] ,/,  [ two/CD bath/NN ] ./.","(S (NP-SBJ (PRP I)) (VP (VBP live) (PP-LOC (IN in) (NP (NNP Plano))) (, ,) (PP-LOC (IN in) (NP (NP (DT a) (CD four) (NN bedroom) (, ,) (CD two) (NN bath) (NN house)) (, ,) (SBAR (WHNP-1 (WDT which)) (S (NP-SBJ (-NONE- *T*-1)) (VP-UNF (VBZ is))))))))|||(S (NP-SBJ (DT the) (NN area)) (VP (BES 's) (ADVP (RB dominantly)) (NP-PRD (CD three) (NN bedroom) (, ,) (CD two) (NN bath))) (. .) (-DFL- E_S))",5|||6
sw03utt/sw_0341_2932.utt,2/sw2932,2932,4,sv,A,2,3,"{C So, } I'm just  a little bit different than typical, {F uh, }  /","So/RB ,/,  [ I/PRP ] 'm/VBP just/RB  [ a/DT little/JJ bit/NN ] different/JJ than/IN  [ typical/JJ ] ,/,  [ uh/UH ] ,/,","(S (RB So) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (ADJP-PRD (ADJP (NP-ADV (RB just) (DT a) (JJ little) (NN bit)) (JJ different)) (PP (IN than) (ADJP (JJ typical)))) (, ,) (INTJ (UH uh))) (, ,) (-DFL- E_S))",7
sw03utt/sw_0341_2932.utt,2/sw2932,2932,5,sd,A,2,4,"{C and } of course, the Plano  area is basically with alleyways,  /","and/CC of/IN  [ course/NN ] ,/,  [ the/DT Plano/NNP area/NN ] is/VBZ basically/RB with/IN  [ alleyways/NNS ] ,/,","(S (CC and) (PP (IN of) (NP (NN course))) (, ,) (NP-SBJ (DT the) (NNP Plano) (NN area)) (VP (VBZ is) (ADVP (RB basically)) (PP-PRD (IN with) (NP (NNS alleyways)))) (, ,) (-DFL- E_S))",8
sw03utt/sw_0341_2932.utt,2/sw2932,2932,6,sv,A,2,5,"{C so } everything around here is set up that way.  Which I  think is a little bit different than most areas, in the houses,  the way they're constructed.  /","so/RB  [ everything/NN ] around/IN here/RB is/VBZ set/VBN up/RP  [ that/DT way/NN ] ./.  [ Which/WDT ] [ I/PRP ] think/VBP is/VBZ  [ a/DT little/JJ bit/NN ] different/JJ than/IN  [ most/JJS areas/NNS ] ,/, in/IN  [ the/DT houses/NNS ] ,/,  [ the/DT way/NN ] [ they/PRP ] 're/VBP constructed/VBN ./.","(S (RB so) (NP-SBJ-1 (NP (NN everything)) (PP-LOC (IN around) (ADVP (RB here)))) (VP (VBZ is) (VP (VBN set) (NP (-NONE- *-1)) (PRT (RP up)) (NP-MNR (NP (DT that) (NN way)) (. .) (SBAR (WHNP-4 (WDT Which)) (S (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (-NONE- *T*-4)) (VP (VBZ is) (ADJP-PRD (ADJP (NP-ADV (DT a) (JJ little) (NN bit)) (JJ different)) (PP (IN than) (NP (JJS most) (NNS areas)))) (, ,) (PP-LOC (IN in) (NP (NP (DT the) (NNS houses)) (, ,) (NP (NP (DT the) (NN way)) (SBAR (WHADVP-2 (-NONE- 0)) (S (NP-SBJ-3 (PRP they)) (VP (VBP 're) (VP (VBN constructed) (NP (-NONE- *-3)) (ADVP-MNR (-NONE- *T*-2)))))))))))))))))) (. .) (-DFL- E_S))",9
sw03utt/sw_0341_2932.utt,2/sw2932,2932,7,sd,A,2,6,"{C And } it's a brick house, with, {F uh, } some wood.  /","And/CC  [ it/PRP ] 's/BES  [ a/DT brick/NN house/NN ] ,/, with/IN ,/,  [ uh/UH ] ,/,  [ some/DT wood/NN ] ./.","(S (CC And) (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (NP (DT a) (NN brick) (NN house)) (, ,) (PP (IN with) (, ,) (INTJ (UH uh)) (, ,) (NP (DT some) (NN wood))))) (. .) (-DFL- E_S))",10
sw03utt/sw_0341_2932.utt,2/sw2932,2932,8,sd,A,2,7,"It's real nice,  /","[ It/PRP ] 's/BES real/RB nice/JJ ,/,","(S (NP-SBJ (PRP It)) (VP (BES 's) (ADJP-PRD (RB real) (JJ nice))) (, ,) (-DFL- E_S))",11
sw03utt/sw_0341_2932.utt,2/sw2932,2932,9,sd,A,2,8,I like it <laughter>.  /,[ I/PRP ] like/VBP  [ it/PRP ] ./.,(S (NP-SBJ (PRP I)) (VP (VBP like) (NP (PRP it))) (. .) (-DFL- E_S)),12
sw03utt/sw_0341_2932.utt,2/sw2932,2932,10,qo,A,2,9,How about you? /,How/WRB about/IN  [ you/PRP ] ?/.,(FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you))) (. ?) (-DFL- E_S)),13
sw03utt/sw_0341_2932.utt,2/sw2932,2932,11,sd,B,3,1,"{D Well } [ I, + I ] certainly hope so.  /","Well/UH  [ I/PRP ] ,/,  [ I/PRP ] certainly/RB hope/VBP so/RB ./.","(S (INTJ (UH Well)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (ADVP (RB certainly)) (VP (VBP hope) (ADVP (RB so))) (. .) (-DFL- E_S))",15
sw03utt/sw_0341_2932.utt,2/sw2932,2932,12,sd,B,3,2,"We have [ a, + a ]  classic ranch, up in Denton.  /","[ We/PRP ] have/VBP  [ a/DT ] ,/,  [ a/DT classic/JJ ranch/NN ] ,/, up/IN in/IN  [ Denton/NNP ] ./.","(S (NP-SBJ (PRP We)) (VP (VBP have) (EDITED (RM (-DFL- \[)) (NP-UNF (DT a)) (, ,) (IP (-DFL- \+))) (NP (NP (DT a) (RS (-DFL- \])) (JJ classic) (NN ranch)) (, ,) (PP-LOC (IN up) (PP (IN in) (NP (NNP Denton)))))) (. .) (-DFL- E_S))",16
sw03utt/sw_0341_2932.utt,2/sw2932,2932,13,sd,B,3,3,"Ranch style home, [ I  shou-, + <laughter> I would ] hate to  think that anybody thought, {F uh, } the lot we live on as a ranch.  /","[ Ranch/NN style/NN home/NN ] ,/,  [ I/PRP shou/MD ] ,/,  [ I/PRP ] would/MD hate/VB to/TO think/VB that/IN  [ anybody/NN ] thought/VBD ,/,  [ uh/UH ] ,/,  [ the/DT lot/NN ] [ we/PRP ] live/VBP on/IN as/IN  [ a/DT ranch/NN ] ./.","(NP (NN Ranch) (NN style) (NN home) (, ,))|||(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (MD shou-))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (VP (MD would) (RS (-DFL- \])) (VP (VB hate) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB think) (SBAR (IN that) (S (NP-SBJ (NN anybody)) (VP (VBD thought) (, ,) (INTJ (UH uh)) (, ,) (SBAR (-NONE- 0) (S (NP-SBJ (NP (DT the) (NN lot)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (PRP we)) (VP (VBP live) (PP-LOC (IN on) (NP (-NONE- *T*-2))))))) (VP (TYPO (IN as)) (NP-PRD (DT a) (NN ranch))))))))))))) (. .) (-DFL- E_S))",17|||18
sw03utt/sw_0341_2932.utt,2/sw2932,2932,14,sd,B,3,4,"{F Uh, } it's in a subdivision and one story.  /","[ Uh/UH ] ,/,  [ it/PRP ] 's/BES in/IN  [ a/DT subdivision/NN ] and/CC  [ one/CD story/NN ] ./.","(S (INTJ (UH Uh)) (, ,) (NP-SBJ (PRP it)) (VP (BES 's) (UCP-PRD (PP-LOC (IN in) (NP (DT a) (NN subdivision))) (CC and) (NP (CD one) (NN story)))) (. .) (-DFL- E_S))",19
sw03utt/sw_0341_2932.utt,2/sw2932,2932,15,sd,B,3,5,"It started out life as a three bedroom house,  and now has no two car garage and has, {F uh, } the two extra rooms enclosed.  /","[ It/PRP ] started/VBD out/RP  [ life/NN ] as/IN  [ a/DT three/CD bedroom/NN house/NN ] ,/, and/CC now/RB has/VBZ  [ no/DT two/CD car/NN garage/NN ] and/CC has/VBZ ,/,  [ uh/UH ] ,/,  [ the/DT two/CD extra/JJ rooms/NNS ] enclosed/VBN ./.","(S (NP-SBJ (PRP It)) (VP (VP (VBD started) (PRT (RP out)) (NP (NN life)) (PP (IN as) (NP (DT a) (CD three) (NN bedroom) (NN house)))) (, ,) (CC and) (VP (ADVP-TMP (RB now)) (VP (VBZ has) (NP (DT no) (CD two) (NN car) (NN garage))) (CC and) (VP (VBZ has) (, ,) (INTJ (UH uh)) (, ,) (S (NP-SBJ-1 (DT the) (CD two) (JJ extra) (NNS rooms)) (VP (VBN enclosed) (NP (-NONE- *-1))))))) (. .) (-DFL- E_S))",20
sw03utt/sw_0341_2932.utt,2/sw2932,2932,16,sd,B,3,6,I suppose  we still only have three effective bedrooms  /,[ I/PRP ] suppose/VBP  [ we/PRP ] still/RB only/RB have/VBP  [ three/CD effective/JJ bedrooms/NNS ],(S (NP-SBJ (PRP I)) (VP (VBP suppose) (SBAR (-NONE- 0) (S (NP-SBJ (PRP we)) (ADVP-TMP (RB still)) (ADVP (RB only)) (VP (VBP have) (NP (CD three) (JJ effective) (NNS bedrooms)))))) (-DFL- E_S)),21
