swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0365_3515.utt,3/sw3515,3515,0,qy,B,1,1,"{D Well, } do you do any recycling? /","Well/UH ,/, do/VBP  [ you/PRP ] do/VB  [ any/DT ] recycling/NN ?/.","(SQ (INTJ (UH Well)) (, ,) (VBP do) (NP-SBJ (PRP you)) (VP (VB do) (NP (DT any) (NN recycling))) (. ?) (-DFL- E_S))",1
sw03utt/sw_0365_3515.utt,3/sw3515,3515,1,na,A,2,1,"{F Uh, } we do here.  /","[ Uh/UH ] ,/,  [ we/PRP ] do/VBP here/RB ./.","(S (INTJ (UH Uh)) (, ,) (NP-SBJ (PRP we)) (VP (VBP do) (ADVP-LOC (RB here))) (. .) (-DFL- E_S))",3
sw03utt/sw_0365_3515.utt,3/sw3515,3515,2,t1,A,2,2,"{F Uh, } {D see, } what do we  recycle?  /","[ Uh/UH ] ,/, see/UH ,/,  [ what/WP ] do/VBP  [ we/PRP ] recycle/VB ?/.","(SBARQ (INTJ (UH Uh)) (, ,) (INTJ (UH see)) (, ,) (WHNP-1 (WP what)) (SQ (VBP do) (NP-SBJ (PRP we)) (VP (VB recycle) (NP (-NONE- *T*-1)))) (. ?) (-DFL- E_S))",4
sw03utt/sw_0365_3515.utt,3/sw3515,3515,3,%,A,2,3,"[ We, + they ] recycle, - /","[ We/PRP ] ,/,  [ they/PRP ] recycle/VBP ,/,","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP We)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP they)) (RS (-DFL- \])) (VP-UNF (VBP recycle)) (, ,) (-DFL- N_S))",5
sw03utt/sw_0365_3515.utt,3/sw3515,3515,4,sd,A,2,4,they have bins -- /,[ they/PRP ] have/VBP  [ bins/NNS ] --/:,(S (NP-SBJ (PRP they)) (VP (VBP have) (NP (NNS bins))) (-DFL- E_S)),6
sw03utt/sw_0365_3515.utt,3/sw3515,3515,5,b,B,3,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),8
sw03utt/sw_0365_3515.utt,3/sw3515,3515,6,sd,A,4,1,"-- {C and } they also have centers where you can  take aluminum cans and, {F uh, } plastic bottles  /","--/: and/CC  [ they/PRP ] also/RB have/VBP  [ centers/NNS ] where/WRB  [ you/PRP ] can/MD take/VB  [ aluminum/NN cans/NNS ] and/CC ,/,  [ uh/UH ] ,/,  [ plastic/NN bottles/NNS ]","(S (CC and) (NP-SBJ (PRP they)) (ADVP (RB also)) (VP (VBP have) (NP (NP (NNS centers)) (SBAR (WHADVP-1 (WRB where)) (S (NP-SBJ (PRP you)) (VP (MD can) (VP (VB take) (NP (NP (NN aluminum) (NNS cans)) (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP (NN plastic) (NNS bottles))) (ADVP-DIR (-NONE- *T*-1)))))))) (-DFL- E_S))",10
sw03utt/sw_0365_3515.utt,3/sw3515,3515,7,sd,A,4,2,{C and } I think that's all they have. /,and/CC  [ I/PRP ] think/VBP that/DT  [ 's/BES all/DT ] [ they/PRP ] have/VBP ./.,(S (CC and) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT all)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (PRP they)) (VP (VBP have) (NP (-NONE- *T*-1)))))))))) (. .) (-DFL- E_S)),11
sw03utt/sw_0365_3515.utt,3/sw3515,3515,8,bk,B,5,1,Oh. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),13
sw03utt/sw_0365_3515.utt,3/sw3515,3515,9,qo,A,6,1,What about you guys? /,[ What/WP ] about/IN  [ you/PRP guys/NNS ] ?/.,(FRAG (WHNP (WP What)) (PP (IN about) (NP (PRP you) (NNS guys))) (. ?) (-DFL- E_S)),15
