swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0327_2253.utt,2/sw2253,2253,0,o,A,1,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",1
sw03utt/sw_0327_2253.utt,2/sw2253,2253,1,qw,A,1,2,"the question was, {F uh, }  what kind of books do you read for entertainment,  {F uh, } {F uh, } <laughter> I guess, /","[ the/DT question/NN ] was/VBD ,/,  [ uh/UH ] ,/,  [ what/WDT kind/NN ] of/IN  [ books/NNS ] do/VBP  [ you/PRP ] read/VB for/IN  [ entertainment/NN ] ,/,  [ uh/UH ] ,/,  [ uh/UH ] ,/,  [ I/PRP ] guess/VBP ,/,","(S (S-TPC-2 (NP-SBJ (DT the) (NN question)) (VP (VBD was) (, ,) (INTJ (UH uh)) (, ,) (SBARQ-PRD (WHNP-1 (WHNP (WDT what) (NN kind)) (PP (IN of) (NP (NNS books)))) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB read) (NP (-NONE- *T*-1)) (PP-PRP (IN for) (NP (NN entertainment)))))))) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (-NONE- *T*-2)))) (, ,) (-DFL- E_S))",2
sw03utt/sw_0327_2253.utt,2/sw2253,2253,2,sd,B,2,1,"{F Oh, } I just read for escape. /","Oh/UH ,/,  [ I/PRP ] just/RB read/VBP for/IN  [ escape/NN ] ./.","(S (INTJ (UH Oh)) (, ,) (NP-SBJ (PRP I)) (ADVP (RB just)) (VP (VBP read) (PP-PRP (IN for) (NP (NN escape)))) (. .) (-DFL- E_S))",4
sw03utt/sw_0327_2253.utt,2/sw2253,2253,3,bk,A,3,1,Okay <laughter>. /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),6
sw03utt/sw_0327_2253.utt,2/sw2253,2253,4,%,B,4,1,"{D Well, } {E I mean } it's, -/","Well/UH ,/,  [ I/PRP ] mean/VBP  [ it/PRP ] 's/BES ,/,","(S (INTJ (UH Well)) (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (NP-SBJ (PRP it)) (VP-UNF (BES 's)) (, ,) (-DFL- N_S))",8
sw03utt/sw_0327_2253.utt,2/sw2253,2253,5,ba,A,5,1,With two little kids I can understand that. /,With/IN  [ two/CD little/JJ kids/NNS I/PRP ] can/MD understand/VB  [ that/DT ] ./.,(S (PP (IN With) (NP (CD two) (JJ little) (NNS kids))) (NP-SBJ (PRP I)) (VP (MD can) (VP (VB understand) (NP (DT that)))) (. .) (-DFL- E_S)),10
sw03utt/sw_0327_2253.utt,2/sw2253,2253,6,b,B,6,1,Yes.  /,Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),12
sw03utt/sw_0327_2253.utt,2/sw2253,2253,7,sv,B,6,2,[ It's + that's ] simple.  /,[ It/PRP ] [ 's/BES ] that/DT  [ 's/BES simple/JJ ] ./.,(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP It)) (VP-UNF (BES 's))) (IP (-DFL- \+))) (NP-SBJ (DT that)) (VP (BES 's) (RS (-DFL- \])) (ADJP-PRD (JJ simple))) (. .) (-DFL- E_S)),13
sw03utt/sw_0327_2253.utt,2/sw2253,2253,8,sd,B,6,3,"I read to escape,  /","[ I/PRP ] read/VBP to/TO escape/VB ,/,","(S (NP-SBJ-1 (PRP I)) (VP (VBP read) (S-PRP (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB escape))))) (, ,) (-DFL- E_S))",14
sw03utt/sw_0327_2253.utt,2/sw2253,2253,9,sd,B,6,4,{C and }  I don't read any PARENTS magazines either. /,and/CC  [ I/PRP ] do/VBP n't/RB read/VB  [ any/DT PARENTS/NNPS magazines/NNS ] either/RB ./.,(S (CC and) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB read) (NP (DT any) (NP (TYPO (NNPS PARENTS))) (NNS magazines)) (ADVP (RB either)))) (. .) (-DFL- E_S)),15
