swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw04utt/sw_0492_3259.utt,3/sw3259,3259,0,o,A,1,1,"Okay,  /","[ Okay/UH ] ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",1
sw04utt/sw_0492_3259.utt,3/sw3259,3259,1,sd,A,1,2,I'll just go with you first.  /,[ I/PRP ] 'll/MD just/RB go/VB with/IN  [ you/PRP ] first/RB ./.,(S (NP-SBJ (PRP I)) (VP (MD 'll) (ADVP (RB just)) (VP (VB go) (PP (IN with) (NP (PRP you))) (ADVP-TMP (RB first)))) (. .) (-DFL- E_S)),2
sw04utt/sw_0492_3259.utt,3/sw3259,3259,2,qo,A,1,3,What kind of --,[ What/WDT kind/NN ] of/IN --/:,(SBARQ (WHNP-1 (WHNP (WDT What) (NN kind)) (PP (IN of) (S-NOM (NP-SBJ (-NONE- *)) (VP (NN eating) (ADVP-LOC (RP out)))))) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB enjoy) (NP (-NONE- *T*-1)))) (. ?) (-DFL- E_S)),3
sw04utt/sw_0492_3259.utt,3/sw3259,3259,3,b,B,2,1,Okay. /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),5
sw04utt/sw_0492_3259.utt,3/sw3259,3259,4,+,A,3,1,-- eating out do you enjoy? /,--/: eating/NN out/RP do/VBP  [ you/PRP ] enjoy/VB ?/.,(SBARQ (WHNP-1 (WHNP (WDT What) (NN kind)) (PP (IN of) (S-NOM (NP-SBJ (-NONE- *)) (VP (NN eating) (ADVP-LOC (RP out)))))) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB enjoy) (NP (-NONE- *T*-1)))) (. ?) (-DFL- E_S)),3
sw04utt/sw_0492_3259.utt,3/sw3259,3259,5,sd,B,4,1,"{D Well, } I like dining out.  /","Well/UH ,/,  [ I/PRP ] like/VBP dining/VBG out/RP ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ-1 (PRP I)) (VP (VBP like) (S (NP-SBJ (-NONE- *-1)) (VP (VBG dining) (ADVP-LOC (RP out))))) (. .) (-DFL- E_S))",8
sw04utt/sw_0492_3259.utt,3/sw3259,3259,6,sd,B,4,2,"Of course, it means that I don't have to cook. /","Of/IN  [ course/NN ] ,/,  [ it/PRP ] means/VBZ that/IN  [ I/PRP ] do/VBP n't/RB have/VB to/TO cook/VB ./.","(S (PP (IN Of) (NP (NN course))) (, ,) (NP-SBJ (PRP it)) (VP (VBZ means) (SBAR (IN that) (S (NP-SBJ-1 (PRP I)) (VP (VBP do) (RB n't) (VP (VB have) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB cook))))))))) (. .) (-DFL- E_S))",9
sw04utt/sw_0492_3259.utt,3/sw3259,3259,7,b,A,5,1,Right <laughter>. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),11
sw04utt/sw_0492_3259.utt,3/sw3259,3259,8,sd,B,6,1,"{C But, }  {F um, } I'm a divorced woman.  /","But/CC ,/, um/UH ,/,  [ I/PRP ] 'm/VBP  [ a/DT divorced/JJ woman/NN ] ./.","(S (CC But) (, ,) (INTJ (UH um)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-PRD (DT a) (JJ divorced) (NN woman))) (. .) (-DFL- E_S))",13
sw04utt/sw_0492_3259.utt,3/sw3259,3259,9,sd,B,6,2,I have one child -- /,[ I/PRP ] have/VBP  [ one/CD child/NN ] --/:,(S (NP-SBJ (PRP I)) (VP (VBP have) (NP (CD one) (NN child))) (-DFL- E_S)),14
sw04utt/sw_0492_3259.utt,3/sw3259,3259,10,b,A,7,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),16
sw04utt/sw_0492_3259.utt,3/sw3259,3259,11,sd,B,8,1,"--  {C and, } {D you know, } [ when, + when ] we dine out we go to {D like } medium priced restaurants. /","--/: and/CC ,/,  [ you/PRP ] know/VBP ,/, when/WRB ,/, when/WRB  [ we/PRP ] dine/VBP out/RP  [ we/PRP ] go/VBP to/IN like/UH  [ medium/RB priced/JJ restaurants/NNS ] ./.","(S (CC and) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (SBAR-TMP (EDITED (RM (-DFL- \[)) (WHADVP (WRB when)) (, ,) (IP (-DFL- \+))) (WHADVP-1 (WRB when)) (RS (-DFL- \])) (S (NP-SBJ (PRP we)) (VP (VBP dine) (ADVP-LOC (RP out)) (ADVP-TMP (-NONE- *T*-1))))) (NP-SBJ (PRP we)) (VP (VBP go) (PP-DIR (IN to) (INTJ (UH like)) (NP (ADJP (RB medium) (JJ priced)) (NNS restaurants)))) (. .) (-DFL- E_S))",18
sw04utt/sw_0492_3259.utt,3/sw3259,3259,12,b,A,9,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),16
sw04utt/sw_0492_3259.utt,3/sw3259,3259,13,%,B,10,1,"[ I don't, + I don't particularly, ] - /","[ I/PRP ] do/VBP n't/RB ,/,  [ I/PRP ] do/VBP n't/RB particularly/RB ,/,","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP do) (RB n't))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP-UNF (VBP do) (RB n't) (ADVP (RB particularly)) (, ,)) (RS (-DFL- \])) (-DFL- N_S))",22
