swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw05utt/sw_0538_2545.utt,2/sw2545,2545,0,qy,A,1,1,"{F Um, } {C so } do you have a personal computer? /","Um/UH ,/, so/UH do/VBP  [ you/PRP ] have/VB  [ a/DT personal/JJ computer/NN ] ?/.","(SQ (INTJ (UH Um)) (, ,) (RB so) (VBP do) (NP-SBJ (PRP you)) (VP (VB have) (NP (DT a) (JJ personal) (NN computer))) (. ?) (-DFL- E_S))",1
sw05utt/sw_0538_2545.utt,2/sw2545,2545,1,sd,B,2,1,"<Breathing> {F Uh, } {D well } we do have one [ in, + in ] our home, {F uh, }  /","[ Uh/UH ] ,/, well/UH  [ we/PRP ] do/VBP have/VB  [ one/CD ] in/IN ,/, in/IN  [ our/PRP$ home/NN ] ,/,  [ uh/UH ] ,/,","(S (INTJ (UH Uh)) (, ,) (INTJ (UH well)) (NP-SBJ (PRP we)) (VP (VBP do) (VP (VB have) (NP (CD one)) (EDITED (RM (-DFL- \[)) (PP-LOC-UNF (IN in)) (, ,) (IP (-DFL- \+))) (PP-LOC (IN in) (RS (-DFL- \])) (NP (PRP$ our) (NN home))) (, ,) (INTJ (UH uh)))) (, ,) (-DFL- E_S))",3
sw05utt/sw_0538_2545.utt,2/sw2545,2545,2,sd,B,2,2,"it's on the fritz right now,  because the monitor isn't working properly  /","[ it/PRP ] 's/BES on/IN  [ the/DT fritz/NN ] right/RB now/RB ,/, because/IN  [ the/DT monitor/NN ] is/VBZ n't/RB working/VBG properly/RB","(S (NP-SBJ (PRP it)) (VP (BES 's) (PP-PRD (IN on) (NP (DT the) (NN fritz))) (ADVP-TMP (RB right) (RB now)) (, ,) (SBAR-PRP (IN because) (S (NP-SBJ (DT the) (NN monitor)) (VP (VBZ is) (RB n't) (VP (VBG working) (ADVP-MNR (RB properly))))))) (-DFL- E_S))",4
sw05utt/sw_0538_2545.utt,2/sw2545,2545,3,sd,B,2,3,"{C but, } <breathing> {F uh, } it has been, {F uh, } used tremendously, mostly by my children <breathing> for, {F uh, } playing games <breathing>. /","but/CC ,/,  [ uh/UH ] ,/,  [ it/PRP ] has/VBZ been/VBN ,/,  [ uh/UH ] ,/, used/VBN tremendously/RB ,/, mostly/RB by/IN  [ my/PRP$ children/NNS ] for/IN ,/,  [ uh/UH ] ,/, playing/VBG  [ games/NNS ] ./.","(S (CC but) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP it)) (VP (VBZ has) (VP (VBN been) (, ,) (INTJ (UH uh)) (, ,) (VP (VBN used) (NP (-NONE- *-1)) (ADVP (RB tremendously)) (, ,) (PP (ADVP (RB mostly)) (IN by) (NP-LGS (PRP$ my) (NNS children))) (PP-PRP (IN for) (, ,) (INTJ (UH uh)) (, ,) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG playing) (NP (NNS games)))))))) (. .) (-DFL- E_S))",5
sw05utt/sw_0538_2545.utt,2/sw2545,2545,4,b,A,3,1,Oh <laughter>. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),7
sw05utt/sw_0538_2545.utt,2/sw2545,2545,5,sd,B,4,1,"However, <laughter> {F um, } {D you know, } the bane of our existence these days, - /","However/RB ,/, um/UH ,/,  [ you/PRP ] know/VBP ,/,  [ the/DT bane/NN ] of/IN  [ our/PRP$ existence/NN these/DT days/NNS ] ,/,","(S-UNF (ADVP (RB However)) (, ,) (INTJ (UH um)) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (NP (DT the) (NN bane)) (PP (IN of) (NP (PRP$ our) (NN existence)))) (NP-TMP (DT these) (NNS days)) (, ,) (-DFL- N_S))",9
sw05utt/sw_0538_2545.utt,2/sw2545,2545,6,sd,B,4,2,"<breathing> {F uh, } {C but } it does have a word processing program, which all of us have used for <breathing> [ re-, + reports ] and papers and that sort of thing. /","[ uh/UH ] ,/, but/CC  [ it/PRP ] does/VBZ have/VB  [ a/DT word/NN processing/NN program/NN ] ,/,  [ which/WDT all/DT ] of/IN  [ us/PRP ] have/VBP used/VBN for/IN  [ re-/NNS ] ,/,  [ reports/NNS ] and/CC  [ papers/NNS ] and/CC  [ that/DT sort/NN ] of/IN  [ thing/NN ] ./.","(S (INTJ (UH uh)) (, ,) (CC but) (NP-SBJ (PRP it)) (VP (VBZ does) (VP (VB have) (NP (NP (DT a) (NN word) (NN processing) (NN program)) (, ,) (SBAR (WHNP-1 (WDT which)) (S (NP-SBJ (NP (DT all)) (PP (IN of) (NP (PRP us)))) (VP (VBP have) (VP (VBN used) (NP (-NONE- *T*-1)) (PP (IN for) (EDITED (RM (-DFL- \[)) (NP-UNF (NNS re-)) (, ,) (IP (-DFL- \+))) (NP (NP (NNS reports)) (RS (-DFL- \])) (CC and) (NP (NNS papers)) (CC and) (NP (NP (DT that) (NN sort)) (PP (IN of) (NP (NN thing))))))))))))) (. .) (-DFL- E_S))",10
sw05utt/sw_0538_2545.utt,2/sw2545,2545,7,b,A,5,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",12
sw05utt/sw_0538_2545.utt,2/sw2545,2545,8,%,A,5,2,"that's what, - /","[ that/DT ] 's/BES  [ what/WP ] ,/,","(S (NP-SBJ (DT that)) (VP (BES 's) (SBAR-NOM-PRD-UNF (WHNP (WP what)))) (, ,) (-DFL- N_S))",13
sw05utt/sw_0538_2545.utt,2/sw2545,2545,9,sd^t,A,5,3,"when this subject was mentioned to us I said, {D well, }  /","when/WRB  [ this/DT subject/NN ] was/VBD mentioned/VBN to/IN  [ us/PRP ] [ I/PRP ] said/VBD ,/, well/UH ,/,","(S (SBAR-TMP (WHADVP-3 (WRB when)) (S (NP-SBJ-1 (DT this) (NN subject)) (VP (VBD was) (VP (VBN mentioned) (NP (-NONE- *-1)) (PP (IN to) (NP (PRP us))) (ADVP-TMP (-NONE- *T*-3)))))) (EDITED (S (NP-SBJ (PRP I)) (VP (VBD said))) (, ,)) (INTJ (UH well)) (, ,) (-DFL- E_S) (NP-SBJ (PRP I)) (VP (VBD went) (, ,) (S-SEZ (INTJ (UH gee)) (, ,) (S-SBJ (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT all)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (PRP I)) (VP (VBP use) (NP (JJ mine)) (PP (IN for) (NP (-NONE- *T*-2))))))))) (VP (VBZ is) (NP-PRD (DT a) (NN word) (NN processor))))) (, ,) (-DFL- E_S))",14
sw05utt/sw_0538_2545.utt,2/sw2545,2545,10,sd(^q)^t,A,5,4,"I went, gee, that's all I use mine for is a word processor,  /","[ I/PRP ] went/VBD ,/, gee/UH ,/,  [ that/DT ] 's/BES  [ all/DT ] [ I/PRP ] use/VBP  [ mine/JJ ] for/IN is/VBZ  [ a/DT word/NN processor/NN ] ,/,","(S (SBAR-TMP (WHADVP-3 (WRB when)) (S (NP-SBJ-1 (DT this) (NN subject)) (VP (VBD was) (VP (VBN mentioned) (NP (-NONE- *-1)) (PP (IN to) (NP (PRP us))) (ADVP-TMP (-NONE- *T*-3)))))) (EDITED (S (NP-SBJ (PRP I)) (VP (VBD said))) (, ,)) (INTJ (UH well)) (, ,) (-DFL- E_S) (NP-SBJ (PRP I)) (VP (VBD went) (, ,) (S-SEZ (INTJ (UH gee)) (, ,) (S-SBJ (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (DT all)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (PRP I)) (VP (VBP use) (NP (JJ mine)) (PP (IN for) (NP (-NONE- *T*-2))))))))) (VP (VBZ is) (NP-PRD (DT a) (NN word) (NN processor))))) (, ,) (-DFL- E_S))",14
sw05utt/sw_0538_2545.utt,2/sw2545,2545,11,^q,A,5,5,"{C and } I haven't used it since I got out of college,  /","and/CC  [ I/PRP ] have/VBP n't/RB used/VBN  [ it/PRP ] since/IN  [ I/PRP ] got/VBD out/IN of/IN  [ college/NN ] ,/,","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP have) (RB n't) (VP (VBN used) (NP (PRP it)) (SBAR-TMP (IN since) (S (NP-SBJ (PRP I)) (VP (VBD got) (PP (IN out) (PP (IN of) (NP (NN college))))))))) (, ,) (-DFL- E_S))",15
sw05utt/sw_0538_2545.utt,2/sw2545,2545,12,sd,A,5,6,"{C and } that was six years ago, /","and/CC  [ that/DT ] was/VBD  [ six/CD years/NNS ] ago/RB ,/,","(S (CC and) (NP-SBJ (DT that)) (VP (VBD was) (ADVP-TMP-PRD (NP (CD six) (NNS years)) (RB ago))) (, ,) (-DFL- E_S))",16
sw05utt/sw_0538_2545.utt,2/sw2545,2545,13,ba,B,6,1,"{F Oh, } wow. /","Oh/UH ,/, wow/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH wow)) (. .) (-DFL- E_S))",18
sw05utt/sw_0538_2545.utt,2/sw2545,2545,14,sd,A,7,1,"{C but } [ it, + it  ] was my sister's who, - /","but/IN  [ it/PRP ] ,/,  [ it/PRP ] was/VBD  [ my/PRP$ sister/NN 's/POS ] [ who/WP ] ,/,","(S (IN but) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP it)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (RS (-DFL- \])) (VP (VBD was) (NP-PRD (NP (PRP$ my) (NN sister) (POS 's)) (SBAR-UNF (WHNP (WP who))))) (, ,) (-DFL- N_S))",20
sw05utt/sw_0538_2545.utt,2/sw2545,2545,15,sd,A,7,2,my sister bought it -- /,[ my/PRP$ sister/NN ] bought/VBD  [ it/PRP ] --/:,(S (NP-SBJ (PRP$ my) (NN sister)) (VP (VBD bought) (NP (PRP it))) (-DFL- E_S)),21
sw05utt/sw_0538_2545.utt,2/sw2545,2545,16,b,B,8,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),23
sw05utt/sw_0538_2545.utt,2/sw2545,2545,17,sd,A,9,1,"-- {C and, } {F uh, } my father had a small business  /","--/: and/CC ,/,  [ uh/UH ] ,/,  [ my/PRP$ father/NN ] had/VBD  [ a/DT small/JJ business/NN ]","(S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP$ my) (NN father)) (VP (VBD had) (NP (DT a) (JJ small) (NN business))) (-DFL- E_S))",25
sw05utt/sw_0538_2545.utt,2/sw2545,2545,18,sd,A,9,2,"{C and } she thought that he would incorporate it and use it in the business,  /","and/CC  [ she/PRP ] thought/VBD that/IN  [ he/PRP ] would/MD incorporate/VB  [ it/PRP ] and/CC use/VB  [ it/PRP ] in/IN  [ the/DT business/NN ] ,/,","(S (CC and) (NP-SBJ (PRP she)) (VP (VBD thought) (SBAR (IN that) (S (NP-SBJ (PRP he)) (VP (MD would) (VP (VP (VB incorporate) (NP (PRP it))) (CC and) (VP (VB use) (NP (PRP it)) (PP (IN in) (NP (DT the) (NN business))))))))) (, ,) (-DFL- E_S))",26
sw05utt/sw_0538_2545.utt,2/sw2545,2545,19,sd,A,9,3,"{C and } he never did, /","and/CC  [ he/PRP ] never/RB did/VBD ,/,","(S (CC and) (NP-SBJ (PRP he)) (ADVP-TMP (RB never)) (VP (VBD did)) (, ,) (-DFL- E_S))",27
sw05utt/sw_0538_2545.utt,2/sw2545,2545,20,b,B,10,1,Oh. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),7
sw05utt/sw_0538_2545.utt,2/sw2545,2545,21,sd,A,11,1,he always did everything out by hand.  /,[ he/PRP ] always/RB did/VBD  [ everything/NN ] out/IN by/IN  [ hand/NN ] ./.,(S (NP-SBJ (PRP he)) (ADVP-TMP (RB always)) (VP (VBD did) (NP (NN everything)) (PRT (IN out)) (PP (IN by) (NP (NN hand)))) (. .) (-DFL- E_S)),31
sw05utt/sw_0538_2545.utt,2/sw2545,2545,22,sd,A,11,2,"He only had three employees, /","[ He/PRP ] only/RB had/VBD  [ three/CD employees/NNS ] ,/,","(S (NP-SBJ (PRP He)) (ADVP (RB only)) (VP (VBD had) (NP (CD three) (NNS employees))) (, ,) (-DFL- E_S))",32
sw05utt/sw_0538_2545.utt,2/sw2545,2545,23,b,B,12,1,"{F Oh, } yeah. /","Oh/UH ,/, yeah/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH yeah)) (. .) (-DFL- E_S))",34
sw05utt/sw_0538_2545.utt,2/sw2545,2545,24,sv,A,13,1,"{C so, } {D you know, } it wasn't really worth it to him [ to do, + to do  ] it. /","so/UH ,/,  [ you/PRP ] know/VBP ,/,  [ it/PRP ] [ was/VBD n't/RB ] really/RB worth/JJ  [ it/PRP ] to/IN  [ him/PRP ] to/TO do/VB ,/, to/TO do/VB  [ it/PRP ] ./.","(S (RB so) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (NP (PRP it)) (S (-NONE- *EXP*-1))) (VP (VBD was) (RB n't) (ADVP (RB really)) (ADJP-PRD (JJ worth) (NP (PRP it))) (PP (IN to) (NP (PRP him))) (S-1 (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP (TO to) (VP-UNF (VB do))) (, ,) (IP (-DFL- \+))) (VP (TO to) (VP (VB do) (RS (-DFL- \])) (NP (PRP it)))))) (. .) (-DFL- E_S))",36
sw05utt/sw_0538_2545.utt,2/sw2545,2545,25,b,B,14,1,Yeah.  /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),38
sw05utt/sw_0538_2545.utt,2/sw2545,2545,26,arp,B,14,2,"Actually, it would be worth it, if he were able to get a program that would do something that he normally had to do by hand. /","Actually/UH ,/,  [ it/PRP ] would/MD be/VB worth/JJ  [ it/PRP ] ,/, if/IN  [ he/PRP ] were/VBD able/JJ to/TO get/VB  [ a/DT program/NN ] [ that/WDT ] would/MD do/VB  [ something/NN ] that/WDT  [ he/PRP ] normally/RB had/VBD to/TO do/VB by/IN  [ hand/NN ] ./.","(S (INTJ (UH Actually)) (, ,) (NP-SBJ (PRP it)) (VP (MD would) (VP (VB be) (ADJP-PRD (JJ worth) (NP (PRP it))) (, ,) (SBAR-ADV (IN if) (S (NP-SBJ-1 (PRP he)) (VP (VBD were) (ADJP-PRD (JJ able) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB get) (NP (NP (DT a) (NN program)) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (-NONE- *T*-2)) (VP (MD would) (VP (VB do) (NP (NP (NN something)) (SBAR (WHNP-4 (WDT that)) (S (NP-SBJ-3 (PRP he)) (ADVP (RB normally)) (VP (VBD had) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-4)) (PP (IN by) (NP (NN hand)))))))))))))))))))))))) (. .) (-DFL- E_S))",39
sw05utt/sw_0538_2545.utt,2/sw2545,2545,27,aa,A,15,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",12
