swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw05utt/sw_0567_3574.utt,3/sw3574,3574,0,qy^g,A,1,1,"[ Up, + up ] there, [ maybe, + maybe ] you guys don't have as, {F uh, } big a problem with air pollution as many, do you? /","Up/IN ,/, up/IN there/RB ,/, maybe/RB ,/, maybe/RB  [ you/PRP ] [ guys/NNS ] do/VBP n't/RB have/VB as/RB ,/,  [ uh/UH ] ,/,  [ big/JJ a/DT problem/NN ] with/IN  [ air/NN pollution/NN ] as/IN  [ many/JJ ] ,/, do/VBP  [ you/PRP ] ?/.","(SQ (S (EDITED (RM (-DFL- \[)) (PP-LOC-UNF (IN Up)) (, ,) (IP (-DFL- \+))) (PP-LOC (IN up) (RS (-DFL- \])) (ADVP (RB there))) (, ,) (EDITED (RM (-DFL- \[)) (ADVP (RB maybe)) (, ,) (IP (-DFL- \+))) (ADVP (RB maybe)) (RS (-DFL- \])) (NP-SBJ (PRP you) (NNS guys)) (VP (VBP do) (RB n't) (VP (VB have) (NP (ADJP (RB as) (, ,) (INTJ (UH uh)) (, ,) (JJ big)) (NP (DT a) (NN problem)) (PP (IN with) (NP (NN air) (NN pollution)))) (PP (IN as) (NP (JJ many)))))) (, ,) (SQ (VBP do) (NP-SBJ (PRP you))) (. ?) (-DFL- E_S))",1
sw05utt/sw_0567_3574.utt,3/sw3574,3574,1,sd,B,2,1,"[ [ We, + we,  ] + we ] have a terrible air pollution problem. /","[ We/PRP ] ,/,  [ we/PRP ] ,/,  [ we/PRP ] have/VBP  [ a/DT terrible/JJ air/NN pollution/NN problem/NN ] ./.","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP We)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP we)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP we)) (RS (-DFL- \])) (VP (VBP have) (NP (DT a) (JJ terrible) (NN air) (NN pollution) (NN problem))) (. .) (-DFL- E_S))",3
sw05utt/sw_0567_3574.utt,3/sw3574,3574,2,bh,A,3,1,Do you really? /,Do/VBP  [ you/PRP ] really/RB ?/.,(SQ (VBP Do) (NP-SBJ (PRP you)) (ADVP (RB really)) (. ?) (-DFL- E_S)),5
sw05utt/sw_0567_3574.utt,3/sw3574,3574,3,sd,B,4,1,"Our summers are extremely, {F uh, } hazardous -- /","[ Our/PRP$ summers/NNS ] are/VBP extremely/RB ,/,  [ uh/UH ] ,/,  [ hazardous/JJ ] --/:","(S (NP-SBJ (PRP$ Our) (NNS summers)) (VP (VBP are) (ADJP-PRD (RB extremely) (, ,) (INTJ (UH uh)) (, ,) (JJ hazardous))) (-DFL- E_S))",7
sw05utt/sw_0567_3574.utt,3/sw3574,3574,4,b,A,5,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),9
sw05utt/sw_0567_3574.utt,3/sw3574,3574,5,sd,B,6,1,"--  {C and } during, {F uh, } certain wind directions because we get the, {F uh, } Gary, Indiana --","--/: and/CC during/IN ,/,  [ uh/UH ] ,/,  [ certain/JJ wind/NN directions/NNS ] because/IN  [ we/PRP ] get/VBP  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ Gary/NNP ] ,/,  [ Indiana/NNP ] --/:","(FRAG (CC and) (PP (IN during) (, ,) (INTJ (UH uh)) (, ,) (NP (JJ certain) (NN wind) (NNS directions))) (SBAR-PRP (IN because) (S (NP-SBJ (PRP we)) (VP (VBP get) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NNP Gary) (, ,) (NNP Indiana) (NNP Chicago) (NN pollution))))) (-DFL- E_S))",11
sw05utt/sw_0567_3574.utt,3/sw3574,3574,6,b,A,7,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),9
sw05utt/sw_0567_3574.utt,3/sw3574,3574,7,+,B,8,1,-- Chicago pollution -- /,--/:  [ Chicago/NNP pollution/NN ] --/:,"(FRAG (CC and) (PP (IN during) (, ,) (INTJ (UH uh)) (, ,) (NP (JJ certain) (NN wind) (NNS directions))) (SBAR-PRP (IN because) (S (NP-SBJ (PRP we)) (VP (VBP get) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NNP Gary) (, ,) (NNP Indiana) (NNP Chicago) (NN pollution))))) (-DFL- E_S))",11
sw05utt/sw_0567_3574.utt,3/sw3574,3574,8,b,A,9,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),9
sw05utt/sw_0567_3574.utt,3/sw3574,3574,9,sd,B,10,1,"-- {C and } we can look out on the lake and just see the brown haze, {F uh } --","--/: and/CC  [ we/PRP ] can/MD look/VB out/RB on/IN  [ the/DT lake/NN ] and/CC just/RB see/VB  [ the/DT brown/JJ haze/NN ] ,/,  [ uh/UH ] --/:","(S (CC and) (NP-SBJ (PRP we)) (VP (MD can) (VP (VP (VB look) (PP (RB out) (PP (IN on) (NP (DT the) (NN lake))))) (CC and) (ADVP (RB just)) (VP (VB see) (S (NP-SBJ (DT the) (JJ brown) (NN haze)) (, ,) (INTJ (UH uh)) (VP (VBG coming) (PP-DIR (RB up) (PP (IN along) (NP (DT the) (NN lake))))))))) (. .) (-DFL- E_S))",18
sw05utt/sw_0567_3574.utt,3/sw3574,3574,10,ba,A,11,1,That's horrible. /,[ That/DT ] 's/BES horrible/JJ ./.,(S (NP-SBJ (DT That)) (VP (BES 's) (ADJP-PRD (JJ horrible))) (. .) (-DFL- E_S)),20
