swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw13utt/sw_1319_3994.utt,,3994,0,o,A,1,1,((Okay)). /,,,
sw13utt/sw_1319_3994.utt,,3994,1,b,B,2,1,"All right,  /",,,
sw13utt/sw_1319_3994.utt,,3994,2,qy,B,2,2,"well d-, d-, do you play any musical instruments or, -/",,,
sw13utt/sw_1319_3994.utt,,3994,3,nn,A,3,1,"No,  /",,,
sw13utt/sw_1319_3994.utt,,3994,4,sd^e,A,3,2,I don't play any.  /,,,
sw13utt/sw_1319_3994.utt,,3994,5,sd,A,3,3,I used to.   /,,,
sw13utt/sw_1319_3994.utt,,3994,6,b,B,4,1,"Oh well, -/",,,
sw13utt/sw_1319_3994.utt,,3994,7,sv,A,5,1,I think everybody took piano lessons  /,,,
sw13utt/sw_1319_3994.utt,,3994,8,%,A,5,2,"so, -/",,,
sw13utt/sw_1319_3994.utt,,3994,9,sv,B,6,1,"Everybody,  /",,,
sw13utt/sw_1319_3994.utt,,3994,10,aa,B,6,2,sure.  /,,,
sw13utt/sw_1319_3994.utt,,3994,11,sd,B,6,3,"I, I started when I was in, uh, third grade, /",,,
sw13utt/sw_1319_3994.utt,,3994,12,x,A,7,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,13,sd,B,8,1,"and I've, I still play the piano as of today.   /",,,
sw13utt/sw_1319_3994.utt,,3994,14,qy,A,9,1,Do you?   /,,,
sw13utt/sw_1319_3994.utt,,3994,15,ny,B,10,1,"Yes,  /",,,
sw13utt/sw_1319_3994.utt,,3994,16,sd^e,B,10,2,I do. /,,,
sw13utt/sw_1319_3994.utt,,3994,17,sd,A,11,1,"I started, - /",,,
sw13utt/sw_1319_3994.utt,,3994,18,sd,A,11,2,I think I was in the fifth grade  /,,,
sw13utt/sw_1319_3994.utt,,3994,19,sd,A,11,3,and I played it for maybe three months <laughter>. /,,,
sw13utt/sw_1319_3994.utt,,3994,20,sd,B,12,1,"But, then, again, I was also in, uh, the marching band.  /",,,
sw13utt/sw_1319_3994.utt,,3994,21,sd,B,12,2,"I played the drums,  /",,,
sw13utt/sw_1319_3994.utt,,3994,22,sd,B,12,3,"I played the clarinet,  /",,,
sw13utt/sw_1319_3994.utt,,3994,23,sd,B,12,4,I played the trumpet. /,,,
sw13utt/sw_1319_3994.utt,,3994,24,ba,A,13,1,Wow <laughter>.   /,,,
sw13utt/sw_1319_3994.utt,,3994,25,sd,B,14,1,"Uh, you know, whatever - /",,,
sw13utt/sw_1319_3994.utt,,3994,26,sd,B,14,2,"and so I,",,,
sw13utt/sw_1319_3994.utt,,3994,27,x,A,15,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,28,+,B,16,1,"I still sing,  /",,,
sw13utt/sw_1319_3994.utt,,3994,29,sd,B,16,2,and I sing in the choir today  /,,,
sw13utt/sw_1319_3994.utt,,3994,30,%,B,16,3,"so, -/",,,
sw13utt/sw_1319_3994.utt,,3994,31,b,A,17,1,All right <laughter>.   -/,,,
sw13utt/sw_1319_3994.utt,,3994,32,sd,B,18,1,"I en-, I enjoy the music,  /",,,
sw13utt/sw_1319_3994.utt,,3994,33,sd,B,18,2,it gives me an out. /,,,
sw13utt/sw_1319_3994.utt,,3994,34,b,A,19,1,Yeah.   /,,,
sw13utt/sw_1319_3994.utt,,3994,35,sv,B,20,1,"It always sounds like, - /",,,
sw13utt/sw_1319_3994.utt,,3994,36,sd,B,20,2,"for my playing the piano when I was depressed and didn't have anything else to do and there was no one to play with I could always go play with the piano, you know. /",,,
sw13utt/sw_1319_3994.utt,,3994,37,aa,A,21,1,True <laughter>.   /,,,
sw13utt/sw_1319_3994.utt,,3994,38,x,B,22,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,39,x,A,23,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,40,qw,B,24,1,"So, how long did you play?   /",,,
sw13utt/sw_1319_3994.utt,,3994,41,sd,A,25,1,Only for about three months.   /,,,
sw13utt/sw_1319_3994.utt,,3994,42,b^m,B,26,1,Three months.   /,,,
sw13utt/sw_1319_3994.utt,,3994,43,b,A,27,1,"Yeah,  /",,,
sw13utt/sw_1319_3994.utt,,3994,44,sd,A,27,2,me and my brother both took the classes  /,,,
sw13utt/sw_1319_3994.utt,,3994,45,sd,A,27,3,and we got pretty bored quick <laughter>. /,,,
sw13utt/sw_1319_3994.utt,,3994,46,sd,B,28,1,"I was going to say, y-, y-, you got as far as the, uh, chop sticks, huh. /",,,
sw13utt/sw_1319_3994.utt,,3994,47,sd,A,29,1,"Um, well, I could play, uh, the wood chuck song.   /",,,
sw13utt/sw_1319_3994.utt,,3994,48,b^m,B,30,1,"Oh, the wood chuck song <laughter>.    /",,,
sw13utt/sw_1319_3994.utt,,3994,49,sd,A,31,1,And I still can to this date.   /,,,
sw13utt/sw_1319_3994.utt,,3994,50,x,B,32,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,51,x,A,33,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,52,sd(^q),B,34,1,"And your mother's saying, and although, the money that we spent for those piano lessons --",,,
sw13utt/sw_1319_3994.utt,,3994,53,b,A,35,1,<Laughter> Yeah.  /,,,
sw13utt/sw_1319_3994.utt,,3994,54,+,B,36,1,-- this is all we got was the wood chuck song <laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,55,b,A,37,1,"Yep,  /",,,
sw13utt/sw_1319_3994.utt,,3994,56,sd,A,37,2,they went out and bought us a piano  /,,,
sw13utt/sw_1319_3994.utt,,3994,57,sd,A,37,3,and for three months <laughter>. /,,,
sw13utt/sw_1319_3994.utt,,3994,58,ba,B,38,1,"Oh, bless your heart.   /",,,
sw13utt/sw_1319_3994.utt,,3994,59,x,A,39,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,60,qr,B,40,1,"Did you ever, did you ever just bang on it or do anything with it at all. /",,,
sw13utt/sw_1319_3994.utt,,3994,61,ny,A,41,1,"Oh, yeah,  /",,,
sw13utt/sw_1319_3994.utt,,3994,62,sd^e,A,41,2,any time I got bored <laughter>.   /,,,
sw13utt/sw_1319_3994.utt,,3994,63,bk,B,42,1,"Oh, okay,  /",,,
sw13utt/sw_1319_3994.utt,,3994,64,qy,B,42,2,"but I mean, can you play anything on it, other than wood chuck song? /",,,
sw13utt/sw_1319_3994.utt,,3994,65,nn,A,43,1,No.   /,,,
sw13utt/sw_1319_3994.utt,,3994,66,b^m,B,44,1,No.   /,,,
sw13utt/sw_1319_3994.utt,,3994,67,sd,A,45,1,"And Jaws,  /",,,
sw13utt/sw_1319_3994.utt,,3994,68,sv,A,45,2,but I think everybody can.   /,,,
sw13utt/sw_1319_3994.utt,,3994,69,bk,B,46,1,Okay.   /,,,
sw13utt/sw_1319_3994.utt,,3994,70,x,A,47,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,71,sd,B,48,1,"I c-, I, I can still read music if I'm lucky  /",,,
sw13utt/sw_1319_3994.utt,,3994,72,%,B,48,2,"because I, - /",,,
sw13utt/sw_1319_3994.utt,,3994,73,sd,B,48,3,"if I work real hard I can still barely read the music,  /",,,
sw13utt/sw_1319_3994.utt,,3994,74,sd,B,48,4,"but, see, I played the piano --",,,
sw13utt/sw_1319_3994.utt,,3994,75,b,A,49,1,Yeah.   /,,,
sw13utt/sw_1319_3994.utt,,3994,76,+,B,50,1,"-- from the third grade all the way through high school,  /",,,
sw13utt/sw_1319_3994.utt,,3994,77,%,B,50,2,so -- -/,,,
sw13utt/sw_1319_3994.utt,,3994,78,b,A,51,1,Yeah.   /,,,
sw13utt/sw_1319_3994.utt,,3994,79,sd,B,52,1,"-- I played chic-, uh, concertos and other stuff  /",,,
sw13utt/sw_1319_3994.utt,,3994,80,%,B,52,2,"but, -/",,,
sw13utt/sw_1319_3994.utt,,3994,81,x,A,53,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,82,sd,B,54,1,"I got to the point where I wasn't really reading music, I was memorizing music,  /",,,
sw13utt/sw_1319_3994.utt,,3994,83,sd,B,54,2,"so because of that, I can't read music as well as I used to,  /",,,
sw13utt/sw_1319_3994.utt,,3994,84,%,B,54,3,but --,,,
sw13utt/sw_1319_3994.utt,,3994,85,b,A,55,1,Yeah.   /,,,
sw13utt/sw_1319_3994.utt,,3994,86,+,B,56,1,"-- anyway, - /",,,
sw13utt/sw_1319_3994.utt,,3994,87,sd,B,56,2,"but I enjoy it, though.  /",,,
sw13utt/sw_1319_3994.utt,,3994,88,sd,B,56,3,I find it to be a good out  /,,,
sw13utt/sw_1319_3994.utt,,3994,89,sd,B,56,4,and I still enjoy the marching band  /,,,
sw13utt/sw_1319_3994.utt,,3994,90,sd,B,56,5,"and I still enjoy, uh, singing in the choir  /",,,
sw13utt/sw_1319_3994.utt,,3994,91,%,B,56,6,"so, -/",,,
sw13utt/sw_1319_3994.utt,,3994,92,qy,A,57,1,Do you sing at choir at your church?   /,,,
sw13utt/sw_1319_3994.utt,,3994,93,ny,B,58,1,"Yes,  /",,,
sw13utt/sw_1319_3994.utt,,3994,94,sd^e,B,58,2,I do.   /,,,
sw13utt/sw_1319_3994.utt,,3994,95,b,A,59,1,Yeah.  /,,,
sw13utt/sw_1319_3994.utt,,3994,96,ny,B,60,1,"Yes,  /",,,
sw13utt/sw_1319_3994.utt,,3994,97,sd,B,60,2,I do.  /,,,
sw13utt/sw_1319_3994.utt,,3994,98,%,B,60,3,"That's, - /",,,
sw13utt/sw_1319_3994.utt,,3994,99,sd,B,60,4,"in fact, that's about the only musical thing that I still do --",,,
sw13utt/sw_1319_3994.utt,,3994,100,b^r,A,61,1,Yeah.  /,,,
sw13utt/sw_1319_3994.utt,,3994,101,+,B,62,1,-- is sing in the choir.   /,,,
sw13utt/sw_1319_3994.utt,,3994,102,sd,A,63,1,"I tried out for choir when I was, think, in the seventh grade  /",,,
sw13utt/sw_1319_3994.utt,,3994,103,sd,A,63,2,and they wouldn't let me in. /,,,
sw13utt/sw_1319_3994.utt,,3994,104,x,B,64,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,105,sd,A,65,1,"<Laughter> So,",,,
sw13utt/sw_1319_3994.utt,,3994,106,x,B,66,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,107,+,A,67,1,I never tried again.  /,,,
sw13utt/sw_1319_3994.utt,,3994,108,sd,B,68,1,"<Laughter> Well,",,,
sw13utt/sw_1319_3994.utt,,3994,109,x,A,69,1,<Laughter>. /,,,
sw13utt/sw_1319_3994.utt,,3994,110,+,B,70,1,"I sing in the choir,  /",,,
sw13utt/sw_1319_3994.utt,,3994,111,sd,B,70,2,"I do know if they want me to or not,  /",,,
sw13utt/sw_1319_3994.utt,,3994,112,sd,B,70,3,but at least I do sing in it <laughter>. /,,,
sw13utt/sw_1319_3994.utt,,3994,113,b,A,71,1,"<Laughter> Yeah, /",,,
sw13utt/sw_1319_3994.utt,,3994,114,sv,B,72,1,<Laughter> That's pretty good.   /,,,
sw13utt/sw_1319_3994.utt,,3994,115,x,A,73,1,<Laughter>.  /,,,
sw13utt/sw_1319_3994.utt,,3994,116,b,B,74,1,"Well, -/",,,
sw13utt/sw_1319_3994.utt,,3994,117,sd,A,75,1,I never really learned the music or anything.  /,,,
sw13utt/sw_1319_3994.utt,,3994,118,sd,A,75,2,"I never learned,  /",,,
