swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0979_3181.utt,3/sw3181,3181,0,o,A,1,1,Okay. /,Okay/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,1,b,B,2,1,"All right,  /","All/RB right/JJ ,/,",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,2,sd,B,2,2,"{D well, } I'm not a big exerciser,  /","well/UH ,/, I/PRP 'm/VBP not/RB a/DT big/JJ exerciser/NN ,/,",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,3,sd,B,2,3,{C but } I kind of had to start after I had my baby because I wanted to lose that extra weight. /,but/CC I/PRP kind/RB of/RB had/VBD to/TO start/VB after/IN I/PRP had/VBD my/PRP$ baby/NN because/IN I/PRP wanted/VBD to/TO lose/VB that/DT extra/JJ weight/NN ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,4,b,A,3,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,5,sd,B,4,1,"{C And so } basically at this point [ I'm, + I'm ] a real walker. /","And/CC so/RB basically/RB at/IN this/DT point/NN I/PRP 'm/VBP ,/, I/PRP 'm/VBP a/DT real/JJ walker/NN ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,6,sd,A,5,1,"I am, too. /","I/PRP am/VBP ,/, too/RB ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,7,bh,B,6,1,Are you? /,Are/VBP you/PRP ?/.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,8,ny,A,7,1,Yes. /,Yes/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,9,sd,B,8,1,"I don't do [ that, + {F oh, } {A I guess I'll call it } that ] fancy type walking where they kind of move their hips, {D you know, } and --","I/PRP do/VBP n't/RB do/VB that/DT ,/, oh/UH ,/, I/PRP guess/VBP I/PRP 'll/MD call/VB it/PRP that/DT fancy/JJ type/NN walking/NN where/WRB they/PRP kind/RB of/RB move/VBP their/PRP$ hips/NNS ,/, you/PRP know/VBP ,/, and/CC --/:",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,10,b,A,9,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,11,+,B,10,1,-- keep their arms up.  /,--/: keep/VBP their/PRP$ arms/NNS up/RB ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,12,sd,B,10,2,I don't do that.  /,I/PRP do/VBP n't/RB do/VB that/DT ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,13,sd,B,10,3,"I mostly just take [ a, + a ] walk around the block or with my baby  /","I/PRP mostly/RB just/RB take/VBP a/DT ,/, a/DT walk/NN around/IN the/DT block/NN or/CC with/IN my/PRP$ baby/NN",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,14,sd,B,10,4,"[ {C or, } + {D you know, } {C and } ] I have to do that at least once a day.  [ If it, +","or/CC ,/, you/PRP know/VBP ,/, and/CC I/PRP have/VBP to/TO do/VB that/DT at/IN least/JJS once/RB a/DT day/NN ./. If/IN it/PRP ,/,",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,15,ba,A,11,1,"{F Oh, } that's good. /","Oh/UH ,/, that/DT 's/BES good/JJ ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,16,+,B,12,1,"If it's ] going to make any effect on, since I have to eat the same as I did before.  /","If/IN it/PRP 's/BES going/VBG to/TO make/VB any/DT effect/NN on/IN ,/, since/IN I/PRP have/VBP to/TO eat/VB the/DT same/JJ as/IN I/PRP did/VBD before/RB ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,17,sd,B,12,2,I can't neglect that because of the baby either. /,I/PRP ca/MD n't/RB neglect/VB that/DT because/IN of/IN the/DT baby/NN either/RB ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,18,qw,A,13,1,{C And } how old is your baby? /,And/CC how/WRB old/JJ is/VBZ your/PRP$ baby/NN ?/.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,19,sd,B,14,1,"[ She just, + {F uh, } {D well, } she ] was premature,  /","She/PRP just/RB ,/, uh/UH ,/, well/UH ,/, she/PRP was/VBD premature/JJ ,/,",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,20,sd,B,14,2,"{C so } she's about nine months now, though.  /","so/RB she/PRP 's/BES about/RB nine/CD months/NNS now/RB ,/, though/RB ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,21,sv,B,14,3,"Goll-, times goes fast. /","Goll-/UH ,/, times/NNS goes/VBZ fast/RB ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,22,aa,A,15,1,Yes. /,Yes/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,23,x,B,16,1,<Laughter>.,,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,24,sd,A,17,1,"{D Well, } I walk two and a half to three miles every night. /","Well/UH ,/, I/PRP walk/VBP two/CD and/CC a/DT half/NN to/IN three/CD miles/NNS every/DT night/NN ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,25,ba,B,18,1,"{F Oh, } that's great. /","Oh/UH ,/, that/DT 's/BES great/JJ ./.",,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,26,sd,A,19,1,My husband and I were on Nutrisystem about eighteen months ago -- /,My/PRP$ husband/NN and/CC I/PRP were/VBD on/IN Nutrisystem/NNP about/RB eighteen/CD months/NNS ago/RB --/:,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,27,b,B,20,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0979_3181.utt,3/sw3181,3181,28,sd,A,21,1,-- {C and } he lost sixty-two pounds -- /,--/: and/CC he/PRP lost/VBD sixty-two/CD pounds/NNS --/:,,
