swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0935_2774.utt,2/sw2774,2774,0,o,A,1,1,"All right,  /","All/RB right/JJ ,/,",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,1,sd,A,1,2,"I guess [ our, + we're ] in the process of a home repair right at this point  /","I/PRP guess/VBP our/PRP$ ,/, we/PRP 're/VBP in/IN the/DT process/NN of/IN a/DT home/NN repair/NN right/RB at/IN this/DT point/NN",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,2,sd,A,1,3,"{C because } [ we're, + we're ] painting the outside of our house.  /","because/IN we/PRP 're/VBP ,/, we/PRP 're/VBP painting/VBG the/DT outside/NN of/IN our/PRP$ house/NN ./.",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,3,h,A,1,4,"I don't know,  /","I/PRP do/VBP n't/RB know/VB ,/,",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,4,sv,A,1,5,I guess you would consider that a home repair. /,I/PRP guess/VBP you/PRP would/MD consider/VB that/DT a/DT home/NN repair/NN ./.,,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,5,b,B,2,1,Huh-uh. /,Huh-uh/UH ./.,,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,6,sv,A,3,1,"Certainly, {F uh, } {F uh, }  /","Certainly/UH ,/, uh/UH ,/, uh/UH ,/,",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,7,sd,A,3,2,"{C and } interesting enough, this time we're changing the color which makes it an addition.  /","and/CC interesting/JJ enough/RB ,/, this/DT time/NN we/PRP 're/VBP changing/VBG the/DT color/NN which/WDT makes/VBZ it/PRP an/DT addition/NN ./.",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,8,qw,A,3,3,"What is your most recent, -/","What/WP is/VBZ your/PRP$ most/RBS recent/JJ ,/,",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,9,sd,B,4,1,"We just  ((   ))  did that, too. /","We/PRP just/RB MUMBLEx/XX did/VBD that/DT ,/, too/RB ./.",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,10,qy^g,A,5,1,"You did that recently too, uh,? /","You/PRP did/VBD that/DT recently/RB too/RB ,/, uh/UH ,/, ?/.",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,11,ny,B,6,1,Yes. /,Yes/UH ./.,,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,12,qy,A,7,1,Does it make a big difference? /,Does/VBZ it/PRP make/VB a/DT big/JJ difference/NN ?/.,,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,13,ny,B,8,1,"{F Oh, } yes  /","Oh/UH ,/, yes/UH",,
sw09utt/sw_0935_2774.utt,2/sw2774,2774,14,sd^e,B,8,2,we have brick on the outside  /,we/PRP have/VBP brick/NN on/IN the/DT outside/NN,,
