swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1039_3077.utt,3/sw3077,3077,0,%,A,1,1,"[ American-, + Americans ] like me - /","American-/XX ,/, Americans/NNPS like/IN me/PRP",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,1,%,A,1,2,"{C and } whether I night, {F uh, } {F uh, } not, - /","and/CC whether/IN I/PRP night/NN ,/, uh/UH ,/, uh/UH ,/,  not/RB ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,2,sv,A,1,3,"I think that  we're paying too much taxes.  {F Um, } [ that, + ] including taxes in general or income tax,  /","I/PRP think/VBP that/IN we/PRP 're/VBP paying/VBG too/RB much/JJ taxes/NNS ./. Um/UH ,/, that/IN ,/, including/VBG taxes/NNS in/IN general/JJ or/CC income/NN tax/NN ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,3,sd^t,A,1,4,"{C and, } {F um, } the other thing was do we get what we pay for, - /","and/CC ,/, um/UH ,/, the/DT other/JJ thing/NN was/VBD do/VBP we/PRP get/VB what/WP we/PRP pay/VBP for/IN ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,4,sd^t,A,1,5,"{E I mean, } [ [ what, + what ] is our, + what is our ] opinion on that  /","I/PRP mean/VBP ,/, what/WP ,/, what/WP is/VBZ our/PRP$ ,/, what/WP is/VBZ our/PRP$ opinion/NN on/IN that/DT",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,5,qy,A,1,6,{C so } --,so/RB --/:,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,6,b,B,2,1,Okay. /,Okay/UH ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,7,+,A,3,1,-- are you prepared to talk?  /,--/: are/VBP you/PRP prepared/JJ to/TO talk/VB ?/.,,
sw10utt/sw_1039_3077.utt,3/sw3077.pos,3077,8,x,A,3,2,<Laughter>.,./.
sw10utt/sw_1039_3077.utt,3/sw3077,3077,9,na,B,4,1,"{F Oh, } I guess so,  /","Oh/UH ,/, I/PRP guess/VBP so/RB ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,10,sd,B,4,2,"go by ear, /","go/VB by/IN ear/NN ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,11,co^t,A,5,1,Let me push. /,Let/VB me/PRP push/VB ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,12,aa,B,6,1,"Okay, /","Okay/UH ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,13,co^t,A,7,1,Let me push one here <beep>.  /,Let/VB me/PRP push/VB one/CD here/RB ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,14,^h,A,7,2,"Okay, {F um, }  /","Okay/UH ,/, um/UH ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,15,sd,A,7,3,{D well } I can just tell you a little bit about taxes in Texas.  /,well/UH I/PRP can/MD just/RB tell/VB you/PRP a/DT little/JJ bit/NN about/IN taxes/NNS in/IN Texas/NNP ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,16,sv,A,7,4,"It's most interesting because we're one of the few, if, - /","It/PRP 's/BES most/RBS interesting/JJ because/IN we/PRP 're/VBP one/CD of/IN the/DT few/NN ,/, if/IN ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,17,sd,A,7,5,"I don't know of any other state, {F um, } does not have [ a, + a ] state income tax -- /","I/PRP do/VBP n't/RB know/VB of/IN any/DT other/JJ state/NN ,/, um/UH ,/, does/VBZ not/RB have/VB a/DT ,/, a/DT state/NN income/NN tax/NN --/:",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,18,b,B,8,1,"Right, /","Right/UH ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,19,sd,A,9,1,"-- {C so } we don't have a state income tax,  /","--/: so/RB we/PRP do/VBP n't/RB have/VB a/DT state/NN income/NN tax/NN ,/,",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,20,sv,A,9,2,{C but } we certainly make up for it in other ways here.  /,but/CC we/PRP certainly/RB make/VBP up/RP for/IN it/PRP in/IN other/JJ ways/NNS here/RB ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,21,sd,A,9,3,"{F Um, } for instance, the local, {F um, } sales tax is eight and a quarter percent. /","Um/UH ,/, for/IN instance/NN ,/, the/DT local/NN ,/, um/UH ,/, sales/NNS tax/NN is/VBZ eight/CD and/CC a/DT quarter/NN percent/NN ./.",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,22,b,B,10,1,"{F Oh, } wow. /","Oh/UH ,/, wow/UH ./.",,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,23,qy,A,11,1,Isn't that awful <laughter>. /,Is/VBZ n't/RB that/DT awful/JJ ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,24,x,B,12,1,<Laughter>.,,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,25,qo,A,13,1,How about you?  /,How/WRB about/IN you/PRP ?/.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,26,qw,A,13,2,What do you have there? /,What/WP do/VBP you/PRP have/VB there/RB ?/.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,27,sd,B,14,1,{F Uh } we have a six percent --,Uh/UH we/PRP have/VBP a/DT six/CD percent/NN --/:,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,28,b,A,15,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1039_3077.utt,3/sw3077,3077,29,+,B,16,1,-- sales tax. /,--/: sales/NNS tax/NN ./.,,
