swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1047_2754.utt,2/sw2754,2754,0,o,A,1,1,Okay. /,Okay/UH ./.,,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,1,o,B,2,1,Okay.  /,Okay/UH ./.,,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,2,sd,B,2,2,"{D Well, } {F uh, } {D anyways, } I'm not exactly sure  /","Well/UH ,/, uh/UH ,/, anyways/UH ,/, I/PRP 'm/VBP not/RB exactly/RB sure/JJ",,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,3,sd^t,B,2,3,"[ I, + I ] wasn't really, {F uh, } paying attention as to what particular, {F uh, } parts of capital punishment we're supposed to talk about,  /","I/PRP ,/, I/PRP was/VBD n't/RB really/RB ,/, uh/UH ,/, paying/VBG attention/NN as/IN to/IN what/WP particular/JJ ,/, uh/UH ,/, parts/NNS of/IN capital/NN punishment/NN we/PRP 're/VBP supposed/VBN to/TO talk/VB about/IN ,/,",,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,4,qo^t,B,2,4,"{C but } it was, {F uh, } basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing? /","but/CC it/PRP was/VBD ,/, uh/UH ,/, basically/RB what/WP 's/BES your/PRP$ views/NNS on/IN ,/, whether/IN you/PRP thought/VBD there/EX was/VBD certain/JJ cases/NNS that/WDT should/MD be/VB used/VBN ,/, that/DT sort/NN of/IN thing/NN ?/.",,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,5,b,A,3,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,6,b,B,4,1,Right.  /,Right/UH ./.,,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,7,h,B,4,2,"{C And, } {F uh, } I don't know,  /","And/CC ,/, uh/UH ,/, I/PRP do/VBP n't/RB know/VB ,/,",,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,8,sv,B,4,3,"[ I've, + I've ] always thought that any, {F uh, } crime [ that, + {F uh, } that, ] {F uh, } intentionally where someone goes out and  premeditatively takes another life would be the ones where I think that capital punishment would be necessary to keep that person from perhaps, {F uh, } doing it again, and even more so to get people on the outside who are professionals to realize that, {D you know, } there's [ a, + a ] very steep penalty to, {F uh, } be paid --","I/PRP 've/VBP ,/, I/PRP 've/VBP always/RB thought/VBN that/IN any/DT ,/, uh/UH ,/, crime/NN that/WDT ,/, uh/UH ,/, that/WDT ,/, uh/UH ,/, intentionally/RB where/WRB someone/NN goes/VBZ out/RB and/CC premeditatively/RB takes/VBZ another/DT life/NN would/MD be/VB the/DT ones/NNS where/WRB I/PRP think/VBP that/DT capital/NN punishment/NN would/MD be/VB necessary/JJ to/TO keep/VB that/DT person/NN from/IN perhaps/RB ,/, uh/UH ,/, doing/VBG it/PRP again/RB ,/, and/CC even/RB more/RBR so/RB to/TO get/VB people/NNS on/IN the/DT outside/NN who/WP are/VBP professionals/NNS to/TO realize/VB that/IN ,/, you/PRP know/VBP ,/, there/EX 's/BES a/DT ,/, a/DT very/RB steep/JJ penalty/NN to/TO ,/, uh/UH ,/, be/VB paid/VBN --/:",,
sw10utt/sw_1047_2754.utt,2/sw2754,2754,9,b,A,5,1,Uh-huh. /,Uh-huh/UH ./.,,
