swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1014_2101.utt,2/sw2101,2101,0,qy,A,1,1,"{D Well, } do you have any, {F uh, } television programs that you watch regularly? /","Well/UH ,/, do/VBP you/PRP have/VB any/DT ,/, uh/UH ,/, television/NN programs/NNS that/WDT you/PRP watch/VBP regularly/RB ?/.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,1,^h,B,2,1,"{F Oh, } this is kind of tough.  /","Oh/UH ,/, this/DT is/VBZ kind/RB of/RB tough/JJ ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,2,ng,B,2,2,"I don't too often watch, {D you know, } shows that are on, on a regular bases. /","I/PRP do/VBP n't/RB too/RB often/RB watch/VB ,/, you/PRP know/VBP ,/, shows/NNS that/WDT are/VBP on/IN ,/, on/IN a/DT regular/JJ bases/NNS ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,3,b,A,3,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,4,sd,B,4,1,I don't have a lot of time  /,I/PRP do/VBP n't/RB have/VB a/DT lot/NN of/IN time/NN,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,5,sd,B,4,2,{C and } I don't really like some of them to tell you the truth. /,and/CC I/PRP do/VBP n't/RB really/RB like/VB some/DT of/IN them/PRP to/TO tell/VB you/PRP the/DT truth/NN ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,6,x,A,5,1,<Throat_clearing>.,,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,7,sv,B,6,1,{E I mean } I don't thing they have any redeeming value. /,I/PRP mean/VBP I/PRP do/VBP n't/RB thing/NN they/PRP  have/VBP any/DT redeeming/VBG value/NN ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,8,b,A,7,1,No. /,No/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,9,sd,B,8,1,"{C But, } {F uh, } {F oh, } I watch things like, {F uh, } SIXTY MINUTES,","But/CC ,/, uh/UH ,/, oh/UH ,/, I/PRP watch/VBP things/NNS like/IN ,/, uh/UH ,/, SIXTY/NNP MINUTES/NNPS ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,10,b,A,9,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,11,+,B,10,1,every week.  /,every/DT week/NN ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,12,%,B,10,2,"{F Uh, } ugh,  /","Uh/UH ,/, ugh/NN ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,13,sd,B,10,3,"it's  kind of tough to think of some of the others. Although, I do watch some of some of those frivolous things.  /","it/PRP 's/BES kind/RB of/RB tough/JJ to/TO think/VB of/IN some/DT of/IN the/DT others/NNS ./. Although/IN ,/, I/PRP do/VBP watch/VB some/DT of/IN some/DT of/IN those/DT frivolous/JJ things/NNS ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,14,sd,B,10,4,"{F Uh, }","Uh/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,15,x,A,11,1,<Laughter>.,,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,16,+,B,12,1,"like on Thursday nights at nine o'clock when I get home from aerobics I will watch, {F uh, } KNOTS LANDING <laughter>. /","like/IN on/IN Thursday/NNP nights/NNS at/IN nine/CD o'clock/RB when/WRB I/PRP get/VBP home/RB from/IN aerobics/NN I/PRP will/MD watch/VB ,/, uh/UH ,/, KNOTS/NNP LANDING/NNP ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,17,bh,A,13,1,"{F Oh, } you will? /","Oh/UH ,/, you/PRP will/MD ?/.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,18,ny,B,14,1,"Yeah,  /","Yeah/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,19,sd^e,B,14,2,"just something like that for, {D you know, } {F uh, } end of the evening type of thing, -/","just/RB something/NN like/IN that/DT for/IN ,/, you/PRP know/VBP ,/, uh/UH ,/, end/NN of/IN the/DT evening/NN type/NN of/IN thing/NN ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,20,bf,A,15,1,Relax. /,Relax/VB ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,21,qo,B,16,1,"{C but, } {F uh. }  How about you? /","but/CC ,/, uh/UH ./. How/WRB about/IN you/PRP ?/.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,22,sd,A,17,1,"{D Well, } I watch, {F um, } - /","Well/UH ,/, I/PRP watch/VBP ,/, um/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,23,sd,A,17,2,"I like news programs, like you mentioned,  /","I/PRP like/VBP news/NN programs/NNS ,/, like/IN you/PRP mentioned/VBD ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,24,sd,A,17,3,"{C and } sometimes I will watch, {F um, } {D like } the [ cable news, + network evening news  ] program. /","and/CC sometimes/RB I/PRP will/MD watch/VB ,/, um/UH ,/, like/IN the/DT cable/NN news/NN ,/, network/NN evening/NN news/NN program/NN ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,25,b,B,18,1,"Yeah,  /","Yeah/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,26,sd,B,18,2,"I don't get that so I don't have,","I/PRP do/VBP n't/RB get/VB that/DT so/RB I/PRP do/VBP n't/RB have/VB ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,27,x,A,19,1,<Throat_clearing>.,,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,28,+,B,20,1,that choice. /,that/DT choice/NN ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,29,b,A,21,1,"Yeah,  /","Yeah/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,30,sd,A,21,2,"[ I, + I  ] like that.  /","I/PRP ,/, I/PRP like/VBP that/DT ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,31,sd,A,21,3,"[ I, + I ] watch that a couple of times a week, {F um, }  /","I/PRP ,/, I/PRP watch/VBP that/DT a/DT couple/NN of/IN times/NNS a/DT week/NN ,/, um/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,32,sd,A,21,4,"it comes on {D like } at nine o'clock,","it/PRP comes/VBZ on/RP like/IN at/IN nine/CD o'clock/RB ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,33,b,B,22,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,34,+,A,23,1,at night  /,at/IN night/NN,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,35,sd,A,23,2,{C and } I really don't have any {D like } situation comedies that I watch regularly.  /,and/CC I/PRP really/RB do/VBP n't/RB have/VB any/DT like/IN situation/NN comedies/NNS that/WDT I/PRP watch/VBP regularly/RB ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,36,sd,A,23,3,"[ I, + I  ] have seen that, {F um, } MURPHY BROWN that comes on,","I/PRP ,/, I/PRP have/VBP seen/VBN that/DT ,/, um/UH ,/, MURPHY/NNP BROWN/NNP that/WDT comes/VBZ on/RP ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,37,b,B,24,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,38,+,A,25,1,Monday nights before  /,Monday/NNP nights/NNS before/IN,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,39,sv,A,25,2,"{C and } it's kind of cute, /","and/CC it/PRP 's/BES kind/RB of/RB cute/JJ ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,40,b,B,26,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,41,%,A,27,1,"[ {C and, } + {C but }  ] I don't, -/","and/CC ,/, but/CC I/PRP do/VBP n't/RB ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,42,sd,B,28,1,"{C But } there's a couple of those I've seen once in a while, /","But/CC there/EX 's/BES a/DT couple/NN of/IN those/DT I/PRP 've/VBP seen/VBN once/RB in/IN a/DT while/NN ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,43,b,A,29,1,<Throat_clearing> Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,44,sd,B,30,1,"{F uh, } I can't think of the name of the one that has the, {F uh, } military, {F uh, } fellow. /","uh/UH ,/, I/PRP ca/MD n't/RB think/VB of/IN the/DT name/NN of/IN the/DT one/CD that/WDT has/VBZ the/DT ,/, uh/UH ,/, military/JJ ,/, uh/UH ,/, fellow/NN ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,45,b,A,31,1,"{F Oh, } {C but, } -/","Oh/UH ,/, but/CC ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,46,sd,B,32,1,{E I mean } he's playing a military part.  /,I/PRP mean/VBP he/PRP 's/BES playing/VBG a/DT military/JJ part/NN ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,47,sd,B,32,2,"He's the husband of,","He/PRP 's/BES the/DT husband/NN of/IN ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,48,b,A,33,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,49,+,B,34,1,the girl on DESIGNING WOMEN. /,the/DT girl/NN on/IN DESIGNING/NNP WOMEN/NNPS ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,50,b,A,35,1,Right.  /,Right/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,51,sd,A,35,2,I know who you're talking about.  /,I/PRP know/VBP who/WP you/PRP 're/VBP talking/VBG about/RB ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,52,sd,A,35,3,"[ I haven't, + I have + ] seen it, I think, maybe once. /","I/PRP have/VBP n't/RB ,/, I/PRP have/VBP seen/VBN it/PRP ,/, I/PRP think/VBP ,/, maybe/RB once/RB ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,53,b,B,36,1,"Yeah,  /","Yeah/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,54,sd,B,36,2,"{D you know, } [ it wa-, + it was  ] on one time when I saw it  /","you/PRP know/VBP ,/, it/PRP wa/VBD ,/, it/PRP was/VBD on/IN one/CD time/NN when/WRB I/PRP saw/VBD it/PRP",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,55,sv,B,36,3,"{C and, } {D you know, } it, it's pretty cute. /","and/CC ,/, you/PRP know/VBP ,/, it/PRP ,/, it/PRP 's/BES pretty/RB cute/JJ ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,56,sd,A,37,1,<Laughter>  (( I like that ))  /,I/PRP like/VBP that/DT,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,57,%,A,37,2,"{D Well, } [ I, + {F um, } I,  ] - /","Well/UH ,/, I/PRP ,/, um/UH ,/, I/PRP ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,58,sd,A,37,3,we really don't watch too many programs regularly.  /,we/PRP really/RB do/VBP n't/RB watch/VB too/RB many/JJ programs/NNS regularly/RB ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,59,sd,A,37,4,"My children like some of the morning children's shows,","My/PRP$ children/NNS like/VBP some/DT of/IN the/DT morning/NN children/NNS 's/POS shows/NNS ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,60,b,B,38,1,Yeah. /,Yeah/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,61,+,A,39,1,when they're home.  /,when/WRB they/PRP 're/VBP home/RB ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,62,%,A,39,2,"They, {F um, } - /","They/PRP ,/, um/UH ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,63,sd,A,39,3,I just have one son who's in kindergarten  /,I/PRP just/RB have/VBP one/CD son/NN who/WP 's/BES in/IN kindergarten/NN,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,64,sd,A,39,4,"{C so } in the morning they will like to watch {D like, } {F um, } EUREKA'S CASTLE,  it's called.  /","so/RB in/IN the/DT morning/NN they/PRP will/MD like/VB to/TO watch/VB like/IN ,/, um/UH ,/, EUREKA/NNP 'S/POS CASTLE/NN  ,/, it/PRP 's/BES called/VBN ./.",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,65,sd,A,39,5,"It's just like a SESAME STREET,","It/PRP 's/BES just/RB like/IN a/DT SESAME/NNP STREET/NNP ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,66,b,B,40,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,67,+,A,41,1,"show,  /","show/NN ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,68,sd,A,41,2,"[ {C but } + <throat_clearing>, {C and }  ] they watch a couple of shows like that,  /","but/CC ,/, and/CC they/PRP watch/VBP a/DT couple/NN of/IN shows/NNS like/IN that/DT ,/,",,
sw10utt/sw_1014_2101.utt,2/sw2101,2101,69,sd,A,41,3,{C but } I don't watch any daytime T V at all. /,but/CC I/PRP do/VBP n't/RB watch/VB any/DT daytime/JJ T/NN V/NN at/IN all/DT ./.,,
