swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0323_2022.utt,2/sw2022,2022,0,o,A,1,1,"Okay,  /","Okay/UH ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",1
sw03utt/sw_0323_2022.utt,2/sw2022,2022,1,%,A,1,2,"{C so, } {F um, } - /","so/UH ,/, um/UH ,/,","(S-UNF (RB so) (, ,) (INTJ (UH um)) (, ,) (-DFL- N_S))",2
sw03utt/sw_0323_2022.utt,2/sw2022,2022,2,%,A,1,3,yes  /,yes/UH,(INTJ (UH yes) (-DFL- E_S)),3
sw03utt/sw_0323_2022.utt,2/sw2022,2022,3,sd,A,1,4,"[ we do keep, +  {F uh, } {D well }  we started out keeping ] a budget about two years, ago,  /","[ we/PRP ] do/VBP keep/VB ,/,  [ uh/UH ] ,/, well/UH  [ we/PRP ] started/VBD out/RP keeping/VBG  [ a/DT budget/NN ] about/RB  [ two/CD years/NNS ] ,/, ago/RB ,/,","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP we)) (VP (VBP do) (VP-UNF (VB keep)))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (INTJ (UH well)) (NP-SBJ-1 (PRP we)) (VP (VBD started) (PRT (RP out)) (S (NP-SBJ (-NONE- *-1)) (VP (VBG keeping) (RS (-DFL- \])) (NP (DT a) (NN budget)))) (ADVP-TMP (NP (QP (RB about) (CD two)) (NNS years)) (, ,) (RB ago))) (, ,) (-DFL- E_S))",4
sw03utt/sw_0323_2022.utt,2/sw2022,2022,4,sd,A,1,5,"we have a computer, here at the house, /","[ we/PRP ] have/VBP  [ a/DT computer/NN ] ,/, here/RB at/IN  [ the/DT house/NN ] ,/,","(S (NP-SBJ (PRP we)) (VP (VBP have) (NP (DT a) (NN computer)) (, ,) (PP-LOC (RB here) (PP (IN at) (NP (DT the) (NN house))))) (, ,) (-DFL- E_S))",5
sw03utt/sw_0323_2022.utt,2/sw2022,2022,5,b,B,2,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),7
sw03utt/sw_0323_2022.utt,2/sw2022,2022,6,sd,A,3,1,"{C and } I made a Lotus spreadsheet and went through the  year using all of [ our, + our ] checkbook to figure out what we spent  each time and whether we were over or under for each month  /","and/CC  [ I/PRP ] made/VBD  [ a/DT Lotus/NNP spreadsheet/NN ] and/CC went/VBD through/IN  [ the/DT year/NN ] using/VBG  [ all/DT ] of/IN  [ our/PRP$ ] ,/,  [ our/PRP$ checkbook/NN ] to/TO figure/VB out/RP  [ what/WP ] [ we/PRP ] spent/VBD  [ each/DT time/NN ] and/CC whether/IN  [ we/PRP ] were/VBD over/RB or/CC under/RB for/IN  [ each/DT month/NN ]","(S (CC and) (NP-SBJ-2 (PRP I)) (VP (VP (VBD made) (NP (DT a) (NNP Lotus) (NN spreadsheet))) (CC and) (VP (VBD went) (PP (IN through) (NP (DT the) (NN year))) (S-ADV (NP-SBJ-3 (-NONE- *-2)) (VP (VBG using) (NP (NP (DT all)) (PP (IN of) (EDITED (RM (-DFL- \[)) (NP-UNF (PRP$ our)) (, ,) (IP (-DFL- \+))) (NP (PRP$ our) (RS (-DFL- \])) (NN checkbook)))) (S-PRP (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB figure) (PRT (RP out)) (SBAR (SBAR (WHNP-1 (WP what)) (S (NP-SBJ (PRP we)) (VP (VBD spent) (NP (-NONE- *T*-1)) (NP-TMP (DT each) (NN time))))) (CC and) (SBAR (IN whether) (S (NP-SBJ (PRP we)) (VP (VBD were) (ADVP-PRD (RB over) (CC or) (RB under)) (PP (IN for) (NP (DT each) (NN month)))))))))))))) (-DFL- E_S))",9
sw03utt/sw_0323_2022.utt,2/sw2022,2022,7,sd,A,3,2,"{C and then } basically since then  what I've done [ is, + is ] keep track of it through the checkbook  /","and/CC then/RB basically/RB since/IN then/RB  [ what/WP ] [ I/PRP ] 've/VBP done/VBN is/VBZ ,/, is/VBZ keep/VB  [ track/NN ] of/IN  [ it/PRP ] through/IN  [ the/DT checkbook/NN ]","(S (CONJP (CC and) (RB then)) (ADVP (RB basically)) (PP-TMP (IN since) (ADVP (RB then))) (SBAR-NOM-SBJ (WHNP-1 (WP what)) (S (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN done) (NP (-NONE- *T*-1)))))) (EDITED (RM (-DFL- \[)) (VP-UNF (VBZ is)) (, ,) (IP (-DFL- \+))) (VP (VBZ is) (RS (-DFL- \])) (S-PRD (NP-SBJ (-NONE- *)) (VP (VB keep) (NP (NN track)) (PP (IN of) (NP (PRP it))) (PP (IN through) (NP (DT the) (NN checkbook)))))) (-DFL- E_S))",10
sw03utt/sw_0323_2022.utt,2/sw2022,2022,8,sd,A,3,3,"{C so } that based on [ whatever we've got coming in, + the check coming in, ] <child_talking> then how much I'm spending each half of the month and then trying to also spe-, - /","so/IN that/IN based/VBN on/IN  [ whatever/WP ] [ we/PRP ] 've/VBP got/VBN coming/VBG in/RB ,/,  [ the/DT check/NN ] coming/VBG in/RB ,/, then/RB how/WRB much/RB  [ I/PRP ] 'm/VBP spending/VBG  [ each/DT ] [ half/NN ] of/IN  [ the/DT month/NN ] and/CC then/RB trying/VBG to/TO also/RB  [ spe-/XX ] ,/,","(SBAR-PRP (RB so) (IN that) (S (PP (VBN based) (PP (IN on) (EDITED (RM (-DFL- \[)) (SBAR-NOM (WHNP-1 (WP whatever)) (S (NP-SBJ (PRP we)) (VP (VBP 've) (VP (VBN got) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBG coming) (PRT (RB in)))))))) (, ,) (IP (-DFL- \+))) (NP (NP (NP (DT the) (NN check)) (VP (VBG coming) (PRT (RB in)))) (, ,) (RS (-DFL- \])) (RB then) (SBAR-NOM (WHNP-2 (WHADJP (WRB how) (RB much))) (S (NP-SBJ (PRP I)) (VP (VBP 'm) (VP (VBG spending) (NP (-NONE- *T*-2)) (NP-TMP (NP (DT each) (NN half)) (PP (IN of) (NP (DT the) (NN month)))))))) (CONJP (CC and) (RB then)) (S-NOM (NP-SBJ-3 (-NONE- *)) (VP (VBG trying) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (ADVP (RB also)) (VP-UNF (XX spe-)))))))))) (, ,) (-DFL- N_S))",11
sw03utt/sw_0323_2022.utt,2/sw2022,2022,9,sd,A,3,4,"because our house payment is once a month,  /","because/IN  [ our/PRP$ house/NN payment/NN ] is/VBZ once/RB  [ a/DT month/NN ] ,/,","(SBAR-PRP (IN because) (S (NP-SBJ (PRP$ our) (NN house) (NN payment)) (VP (VBZ is) (ADVP-TMP-PRD (RB once) (NP (DT a) (NN month))))) (, ,) (-DFL- E_S))",12
sw03utt/sw_0323_2022.utt,2/sw2022,2022,10,sd,A,3,5,"that's [ our, + our ] biggest, {F uh, }  expense  /","[ that/WDT ] 's/BES our/PRP$ ,/,  [ our/PRP$ biggest/JJS ] ,/,  [ uh/UH ] ,/,  [ expense/NN ]","(S (NP-SBJ (WDT that)) (VP (BES 's) (EDITED (RM (-DFL- \[)) (NP-PRD-UNF (PRP$ our)) (, ,) (IP (-DFL- \+))) (NP-PRD (PRP$ our) (RS (-DFL- \])) (JJS biggest) (, ,) (INTJ (UH uh)) (, ,) (NN expense))) (-DFL- E_S))",13
