swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0387_2067.utt,2/sw2067,2067,0,o,B,1,1,"{D Well, } {F um, } with credit cards [ is, me, + ] [ I, + {F uh, }  I ] try to get maybe just one or  two,  /","Well/UH ,/, um/UH ,/, with/IN  [ credit/NN cards/NNS ] is/VBZ ,/,  [ me/PRP ] ,/,  [ I/PRP ] ,/,  [ uh/UH ] ,/,  [ I/PRP ] try/VBP to/TO get/VB maybe/RB just/RB  [ one/CD ] or/CC  [ two/CD ] ,/,","(S (INTJ (UH Well)) (, ,) (INTJ (UH um)) (, ,) (PP (IN with) (NP (NN credit) (NNS cards))) (EDITED (RM (-DFL- \[)) (VP-UNF (VBZ is)) (, ,)) (NP-TPC (PRP me)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \])) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP I)) (RS (-DFL- \])) (VP (VBP try) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB get) (NP (QP (RB maybe) (RB just) (CD one) (CC or) (CD two))))))) (, ,) (-DFL- E_S))",1
sw03utt/sw_0387_2067.utt,2/sw2067,2067,1,sd,B,1,2,"[ I don't, + I don't ] like having credit cards for  every store.  /","[ I/PRP ] do/VBP n't/RB ,/,  [ I/PRP ] do/VBP n't/RB like/VB  [ having/VBG credit/NN cards/NNS ] for/IN  [ every/DT store/NN ] ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP do) (RB n't))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (VP (VBP do) (RB n't) (RS (-DFL- \])) (VP (VB like) (S (NP-SBJ (-NONE- *-1)) (VP (VBG having) (NP (NP (NN credit) (NNS cards)) (PP (IN for) (NP (DT every) (NN store)))))))) (. .) (-DFL- E_S))",2
sw03utt/sw_0387_2067.utt,2/sw2067,2067,2,sd,B,1,3,"[ [ I, + I, ] + {F uh, } I ] just don't like them <laughter>. /","[ I/PRP ] ,/,  [ I/PRP ] ,/,  [ uh/UH ] ,/,  [ I/PRP ] just/RB do/VBP n't/RB like/VB  [ them/PRP ] ./.","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (RS (-DFL- \])) (ADVP (RB just)) (VP (VBP do) (RB n't) (VP (VB like) (NP (PRP them)))) (. .) (-DFL- E_S))",3
sw03utt/sw_0387_2067.utt,2/sw2067,2067,3,qw,A,2,1,<Laughter>  What are you afraid of with them? /,[ What/WP ] are/VBP  [ you/PRP ] afraid/JJ of/IN with/IN  [ them/PRP ] ?/.,(SBARQ (WHNP-1 (WP What)) (SQ (VBP are) (NP-SBJ (PRP you)) (ADJP-PRD (JJ afraid) (PP (IN of) (NP (-NONE- *T*-1)))) (PP (IN with) (NP (PRP them)))) (. ?) (-DFL- E_S)),5
sw03utt/sw_0387_2067.utt,2/sw2067,2067,4,qy^h,B,3,1,What am I afraid of? /,[ What/WP ] [ am/VBP ] [ I/PRP ] afraid/JJ of/IN ?/.,(SBARQ (WHNP-1 (WP What)) (SQ (VBP am) (NP-SBJ (PRP I)) (ADJP-PRD (JJ afraid) (PP (IN of) (NP (-NONE- *T*-1))))) (. ?) (-DFL- E_S)),7
sw03utt/sw_0387_2067.utt,2/sw2067,2067,5,ny,A,4,1,Yes. /,Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),9
sw03utt/sw_0387_2067.utt,2/sw2067,2067,6,sd,B,5,1,"{F Um, } I don't know if I'm really afraid of spending too  much.  /","[ Um/UH ] ,/,  [ I/PRP ] do/VBP n't/RB know/VB if/IN  [ I/PRP ] 'm/VBP really/RB afraid/JJ of/IN spending/VBG too/RB much/RB ./.","(S (INTJ (UH Um)) (, ,) (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (IN if) (S (NP-SBJ-1 (PRP I)) (VP (VBP 'm) (ADVP (RB really)) (ADJP-PRD (JJ afraid) (PP (IN of) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG spending) (NP (RB too) (RB much))))))))))) (. .) (-DFL- E_S))",11
sw03utt/sw_0387_2067.utt,2/sw2067,2067,7,sv,B,5,2,"I just, {F uh, } don't think that I need them, {D you know. }  /","[ I/PRP ] just/RB ,/,  [ uh/UH ] ,/, do/VBP n't/RB think/VB that/IN  [ I/PRP ] need/VBP  [ them/PRP ] ,/,  [ you/PRP ] know/VBP ./.","(S (NP-SBJ (PRP I)) (ADVP (RB just)) (, ,) (INTJ (UH uh)) (, ,) (VP (VBP do) (RB n't) (VP (VB think) (SBAR (IN that) (S (NP-SBJ (PRP I)) (VP (VBP need) (NP (PRP them))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))) (. .) (-DFL- E_S))",12
sw03utt/sw_0387_2067.utt,2/sw2067,2067,8,%,B,5,3,"I, - /","[ I/PRP ] ,/,","(S-UNF (NP-SBJ (PRP I)) (, ,) (-DFL- N_S))",13
sw03utt/sw_0387_2067.utt,2/sw2067,2067,9,sv,B,5,4,"{F uh, } they are tempting at times, /","[ uh/UH ] ,/,  [ they/PRP ] are/VBP tempting/JJ at/IN  [ times/NNS ] ,/,","(S (INTJ (UH uh)) (, ,) (NP-SBJ (PRP they)) (VP (VBP are) (ADJP-PRD (JJ tempting)) (PP-TMP (IN at) (NP (NNS times)))) (, ,) (-DFL- E_S))",14
