swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw03utt/sw_0345_3021.utt,3/sw3021,3021,0,sd,A,1,1,"{D Well } I grew up out in the country and, {F uh, }  was used to having, {F uh, } guns around the place  /","Well/UH  [ I/PRP ] grew/VBD up/RP out/IN in/IN  [ the/DT country/NN ] and/CC ,/,  [ uh/UH ] ,/, was/VBD used/JJ to/TO having/VBG ,/,  [ uh/UH ] ,/,  [ guns/NNS ] around/IN  [ the/DT place/NN ]","(S (INTJ (UH Well)) (NP-SBJ (PRP I)) (VP (VP (VBD grew) (PRT (RP up)) (PP-LOC (IN out) (PP (IN in) (NP (DT the) (NN country))))) (CC and) (, ,) (INTJ (UH uh)) (, ,) (VP (VBD was) (ADJP-PRD (JJ used) (PP (TO to) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG having) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NNS guns)) (PP-LOC (IN around) (NP (DT the) (NN place)))))))))) (-DFL- E_S))",1
sw03utt/sw_0345_3021.utt,3/sw3021,3021,1,sd,A,1,2,"{C and, }  {F uh, }","and/CC ,/,  [ uh/UH ] ,/,","(S (INTJ (UH Well)) (NP-SBJ (PRP I)) (VP (VP (VBD grew) (PRT (RP up)) (PP-LOC (IN out) (PP (IN in) (NP (DT the) (NN country))))) (CC and) (, ,) (INTJ (UH uh)) (, ,) (VP (VBD was) (ADJP-PRD (JJ used) (PP (TO to) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG having) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NNS guns)) (PP-LOC (IN around) (NP (DT the) (NN place)))))))))) (-DFL- E_S))",1
sw03utt/sw_0345_3021.utt,3/sw3021,3021,2,b,B,2,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),4
sw03utt/sw_0345_3021.utt,3/sw3021,3021,3,+,A,3,1,"I'm, {F uh, } not for gun control,","[ I/PRP ] 'm/VBP ,/,  [ uh/UH ] ,/, not/RB for/IN  [ gun/NN control/NN ] ,/,","(S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (, ,) (INTJ (UH uh)) (, ,) (RB not) (PP-PRD (IN for) (NP (NP (NN gun) (NN control)) (, ,) (PP (IN in) (NP (NP (DT the) (JJS strictest) (NN sense)) (PP (IN of) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NN word)))))))) (. .) (-DFL- E_S))",2
sw03utt/sw_0345_3021.utt,3/sw3021,3021,4,b,B,4,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),4
sw03utt/sw_0345_3021.utt,3/sw3021,3021,5,+,A,5,1,"in the strictest sense of the, {F uh, } word. /","in/IN  [ the/DT strictest/JJS sense/NN ] of/IN  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ word/NN ] ./.","(S (CC and) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (, ,) (INTJ (UH uh)) (, ,) (RB not) (PP-PRD (IN for) (NP (NP (NN gun) (NN control)) (, ,) (PP (IN in) (NP (NP (DT the) (JJS strictest) (NN sense)) (PP (IN of) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NN word)))))))) (. .) (-DFL- E_S))",2
sw03utt/sw_0345_3021.utt,3/sw3021,3021,6,sd,B,6,1,"[ I, + I ] think I'm kind of bent towards middle  liberal of the bridge myself. /","[ I/PRP ] ,/,  [ I/PRP ] think/VBP  [ I/PRP ] 'm/VBP kind/RB of/RB  [ bent/VBN ] towards/IN  [ middle/JJ liberal/NN ] of/IN  [ the/DT bridge/NN ] [ myself/PRP ] ./.","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP think) (SBAR (-NONE- 0) (S (NP-SBJ-1 (PRP I)) (VP (VBP 'm) (ADVP (RB kind) (RB of)) (VP (VBN bent) (NP (-NONE- *-1)) (PP (IN towards) (NP (NP (JJ middle) (NN liberal)) (PP (IN of) (NP (DT the) (NN bridge))))) (NP-ADV (PRP myself))))))) (. .) (-DFL- E_S))",10
sw03utt/sw_0345_3021.utt,3/sw3021,3021,7,b,A,7,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),12
sw03utt/sw_0345_3021.utt,3/sw3021,3021,8,sd,B,8,1,"{D You know, } I have quite a collection myself  /","[ You/PRP ] know/VBP ,/,  [ I/PRP ] have/VBP quite/PDT  [ a/DT collection/NN ] [ myself/PRP ]","(S (PRN (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (VP (VBP have) (NP (PDT quite) (DT a) (NN collection)) (NP-ADV (PRP myself))) (-DFL- E_S))",14
sw03utt/sw_0345_3021.utt,3/sw3021,3021,9,sd,B,8,2,"{C and, }  {D you know, } I'm a good hunter  /","and/CC ,/,  [ you/PRP ] know/VBP ,/,  [ I/PRP ] 'm/VBP  [ a/DT good/JJ hunter/NN ]","(S (CC and) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (NP-SBJ (PRP I)) (VP (VBP 'm) (NP-PRD (DT a) (JJ good) (NN hunter))) (-DFL- E_S))",15
