swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw02utt/sw_0268_2366.utt,2/sw2366,2366,0,o,A,1,1,I don't know.  /,[ I/PRP ] do/VBP n't/RB know/VB ./.,(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB know))) (. .) (-DFL- E_S)),1
sw02utt/sw_0268_2366.utt,2/sw2366,2366,1,sd,A,1,2,"I grew up, {F uh, } in [ the, + the ] sixties,  /","[ I/PRP ] grew/VBD up/RP ,/,  [ uh/UH ] ,/, in/IN  [ the/DT ] ,/,  [ the/DT sixties/NNS ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBD grew) (PRT (RP up)) (, ,) (INTJ (UH uh)) (, ,) (PP-TMP (IN in) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (, ,) (IP (-DFL- \+))) (NP (DT the) (RS (-DFL- \])) (NNS sixties)))) (, ,) (-DFL- E_S))",2
sw02utt/sw_0268_2366.utt,2/sw2366,2366,2,sd,A,1,3,"{C and } at that time, {F uh, } it was [ is + ] a changing time for the whole music scene, I guess  /","and/CC at/IN  [ that/DT time/NN ] ,/,  [ uh/UH ] ,/,  [ it/PRP ] was/VBD is/VBZ  [ a/DT changing/VBG time/NN ] for/IN  [ the/DT whole/JJ music/NN scene/NN ] ,/,  [ I/PRP ] guess/VBP","(S (CC and) (S-TPC-1 (PP-TMP (IN at) (NP (DT that) (NN time))) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP it)) (VP (VBD was) (EDITED (RM (-DFL- \[)) (VP-UNF (VBZ is)) (IP (-DFL- \+)) (RS (-DFL- \]))) (NP-PRD (DT a) (VBG changing) (NN time)) (PP (IN for) (NP (DT the) (JJ whole) (NN music) (NN scene))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))) (-DFL- E_S))",3
sw02utt/sw_0268_2366.utt,2/sw2366,2366,3,sd,A,1,4,"{C and } I grew up with the Beatles and the Rolling Stones and the whole pot culture during that time and went through that phase and kind of stayed with it I guess for several years after I graduated from college [ and, + and ] thereafter  /","and/CC  [ I/PRP ] grew/VBD up/RP with/IN  [ the/DT Beatles/NNPS ] and/CC  [ the/DT Rolling/NNP Stones/NNPS ] and/CC  [ the/DT whole/JJ pot/NN culture/NN ] during/IN  [ that/DT time/NN ] and/CC went/VBD through/IN  [ that/DT phase/NN ] and/CC  [ kind/RB ] of/RB  [ stayed/VBD ] with/IN  [ it/PRP ] [ I/PRP ] guess/VBP for/IN  [ several/JJ years/NNS ] after/IN  [ I/PRP ] graduated/VBD from/IN  [ college/NN ] and/CC ,/, and/CC thereafter/RB","(S-1 (CC and) (NP-SBJ (PRP I)) (VP (VP (VBD grew) (PRT (RP up)) (PP (IN with) (NP (NP (DT the) (NNPS Beatles)) (CC and) (NP (DT the) (NNP Rolling) (NNPS Stones)) (CC and) (NP (DT the) (JJ whole) (NN pot) (NN culture)))) (PP-TMP (IN during) (NP (DT that) (NN time)))) (CC and) (VP (VBD went) (PP (IN through) (NP (DT that) (NN phase)))) (CC and) (VP (ADVP (RB kind) (RB of)) (VBD stayed) (PP (IN with) (NP (PRP it))) (PRN (S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))))) (UCP-TMP (PP (IN for) (NP (NP (JJ several) (NNS years)) (SBAR-TMP (IN after) (S (NP-SBJ (PRP I)) (VP (VBD graduated) (PP (IN from) (NP (NN college)))))))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (ADVP (RB thereafter)))) (-DFL- E_S) (CC but) (VP (VBP have) (ADVP (IN since)) (, ,) (INTJ (UH uh)))) (, ,) (-DFL- N_S))",4
sw02utt/sw_0268_2366.utt,2/sw2366,2366,4,%,A,1,5,"{C but } have since, {F uh, } - /","but/CC have/VBP since/IN ,/,  [ uh/UH ] ,/,","(S-1 (CC and) (NP-SBJ (PRP I)) (VP (VP (VBD grew) (PRT (RP up)) (PP (IN with) (NP (NP (DT the) (NNPS Beatles)) (CC and) (NP (DT the) (NNP Rolling) (NNPS Stones)) (CC and) (NP (DT the) (JJ whole) (NN pot) (NN culture)))) (PP-TMP (IN during) (NP (DT that) (NN time)))) (CC and) (VP (VBD went) (PP (IN through) (NP (DT that) (NN phase)))) (CC and) (VP (ADVP (RB kind) (RB of)) (VBD stayed) (PP (IN with) (NP (PRP it))) (PRN (S (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))))) (UCP-TMP (PP (IN for) (NP (NP (JJ several) (NNS years)) (SBAR-TMP (IN after) (S (NP-SBJ (PRP I)) (VP (VBD graduated) (PP (IN from) (NP (NN college)))))))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (ADVP (RB thereafter)))) (-DFL- E_S) (CC but) (VP (VBP have) (ADVP (IN since)) (, ,) (INTJ (UH uh)))) (, ,) (-DFL- N_S))",4
sw02utt/sw_0268_2366.utt,2/sw2366,2366,5,sd,A,1,6,"I grew up in a small town [ in, + in ] southern Oklahoma  /","[ I/PRP ] grew/VBD up/RP in/IN  [ a/DT small/JJ town/NN ] in/IN ,/, in/IN  [ southern/JJ Oklahoma/NNP","(S (NP-SBJ (PRP I)) (VP (VBD grew) (PRT (RP up)) (PP-LOC (IN in) (NP (NP (DT a) (JJ small) (NN town)) (EDITED (RM (-DFL- \[)) (PP-LOC-UNF (IN in)) (, ,) (IP (-DFL- \+))) (PP-LOC (IN in) (RS (-DFL- \])) (NP (JJ southern) (NNP Oklahoma)))))) (-DFL- E_S))",5
sw02utt/sw_0268_2366.utt,2/sw2366,2366,6,sd,A,1,7,"I have kind of gone back to, {F uh, } more of a county, {F uh, } flavor in music.  /","I/PRP ] have/VBP  [ kind/RB ] of/RB gone/VBN back/RB to/IN ,/,  [ uh/UH ] ,/, more/RBR of/IN  [ a/DT county/^NN ]  ,/,  [ uh/UH ] ,/,  [ flavor/NN ] in/IN  [ music/NN ] ./.","(S (NP-SBJ (PRP I)) (VP (VBP have) (ADVP (RB kind) (RB of)) (VP (VBN gone) (ADVP (RB back)) (PP (IN to) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (RBR more)) (PP (IN of) (NP (NP (DT a) (TYPO (^NN county)) (, ,) (INTJ (UH uh)) (, ,) (NN flavor)) (PP (IN in) (NP (NN music))))))))) (. .) (-DFL- E_S))",6
sw02utt/sw_0268_2366.utt,2/sw2366,2366,7,sd,A,1,8,"{F Um, } I'm not quite sure why that is  /","[ Um/UH ] ,/,  [ I/PRP ] 'm/VBP not/RB quite/RB sure/JJ why/WRB  [ that/DT ] is/VBZ","(S (INTJ (UH Um)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (ADJP-PRD (RB quite) (JJ sure) (SBAR (WHADVP-1 (WRB why)) (S (NP-SBJ (DT that)) (VP (VBZ is) (ADVP-PRP-PRD (-NONE- *T*-1))))))) (-DFL- E_S))",7
sw02utt/sw_0268_2366.utt,2/sw2366,2366,8,sd,A,1,9,"{C and } it seems like almost a opposite,  /","and/CC  [ it/PRP ] seems/VBZ like/IN almost/RB  [ a/DT opposite/NN ] ,/,","(S (CC and) (NP-SBJ (PRP it)) (VP (VBZ seems) (PP (IN like) (NP (RB almost) (DT a) (NN opposite)))) (, ,) (-DFL- E_S))",8
sw02utt/sw_0268_2366.utt,2/sw2366,2366,9,sd,A,1,10,"{C but } I guess I got away from what I consider to be the pot, {F uh, } sounding music.  /","but/CC  [ I/PRP ] guess/VBP  [ I/PRP ] got/VBD away/RB from/IN  [ what/WP ] [ I/PRP ] consider/VBP to/TO be/VB  [ the/DT pot/NN ] ,/,  [ uh/UH ] ,/, sounding/JJ  [ music/NN ] ./.","(S (CC but) (NP-SBJ (PRP I)) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP I)) (VP (VBD got) (ADVP (RB away) (PP (IN from) (SBAR-NOM (WHNP-1 (WP what)) (S (NP-SBJ (PRP I)) (VP (VBP consider) (S (NP-SBJ (-NONE- *T*-1)) (VP (TO to) (VP (VB be) (NP-PRD (DT the) (ADJP (NN pot) (, ,) (INTJ (UH uh)) (, ,) (JJ sounding)) (NN music)))))))))))))) (. .) (-DFL- E_S))",9
