swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw00utt/sw_0051_4364.utt,4/sw4364,4364,0,qy,A,1,1,"{D So, } do [ you, + your ] privacy being invaded at any time? /","So/UH ,/, do/VBP  [ you/PRP ] ,/,  [ your/PRP$ privacy/NN being/VBG ] invaded/VBN at/IN  [ any/DT time/NN ] ?/.","(X (INTJ (UH So)) (, ,) (VBP do) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP you)) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP$ your) (RS (-DFL- \])) (NN privacy)) (VP (VBG being) (VP (VBN invaded) (NP (-NONE- *-1)) (PP-TMP (IN at) (NP (DT any) (NN time))))) (. ?) (-DFL- E_S))",1
sw00utt/sw_0051_4364.utt,4/sw4364,4364,1,sv,B,2,1,"<Music> {D Well, } {F uh, } one of the things [ that, + {F uh, } <swallowing> that ] I found to be, {F uh, } an invasion is when I pay for something with a credit card and they ask me to put my telephone number [ on the, + on the, ] {F uh, } credit card bill.  /","Well/UH ,/,  [ uh/UH ] ,/,  [ one/CD ] of/IN  [ the/DT things/NNS ] [ that/WDT ] ,/,  [ uh/UH ] ,/, that/WDT  [ I/PRP ] found/VBD to/TO be/VB ,/,  [ uh/UH ] ,/,  [ an/DT invasion/NN ] is/VBZ when/WRB  [ I/PRP ] pay/VBP for/IN  [ something/NN ] with/IN  [ a/DT credit/NN card/NN ] and/CC  [ they/PRP ] ask/VBP  [ me/PRP ] to/TO put/VB  [ my/PRP$ telephone/NN number/NN ] on/IN  [ the/DT ] ,/, on/IN  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ credit/NN card/NN bill/NN ] ./.","(S (INTJ (UH Well)) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (NP (CD one)) (PP (IN of) (NP (NP (DT the) (NNS things)) (SBAR (EDITED (RM (-DFL- \[)) (WHNP (WDT that)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (WHNP-1 (WDT that)) (RS (-DFL- \])) (S (NP-SBJ (PRP I)) (VP (VBD found) (S (NP-SBJ (-NONE- *T*-1)) (VP (TO to) (VP (VB be) (, ,) (INTJ (UH uh)) (, ,) (NP-PRD (DT an) (NN invasion))))))))))) (VP (VBZ is) (SBAR-TMP-PRD (WHADVP-2 (WRB when)) (S (S (NP-SBJ (PRP I)) (VP (VBP pay) (PP (IN for) (NP (NN something))) (PP (IN with) (NP (DT a) (NN credit) (NN card))) (ADVP-TMP (-NONE- *T*-2)))) (CC and) (S (NP-SBJ (PRP they)) (VP (VBP ask) (NP-3 (PRP me)) (S (NP-SBJ (-NONE- *-3)) (VP (TO to) (VP (VB put) (NP (PRP$ my) (NN telephone) (NN number)) (EDITED (RM (-DFL- \[)) (PP-PUT (IN on) (NP-UNF (DT the))) (, ,) (IP (-DFL- \+))) (PP-PUT (IN on) (NP (DT the) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (NN credit) (NN card) (NN bill)))))) (ADVP-TMP (-NONE- *T*-2))))))) (. .) (-DFL- E_S))",3
sw00utt/sw_0051_4364.utt,4/sw4364,4364,2,sv,B,2,2,# That # --,That/DT --/:,(S (NP-SBJ (DT That)) (VP (VBZ is) (NP-PRD (NP (NN something)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBZ is) (RB not) (VP (JJ required) (NP (-NONE- *-2)))))))) (-DFL- E_S)),4
sw00utt/sw_0051_4364.utt,4/sw4364,4364,3,%,A,3,1,"# {D Well, } yo-, # -/","Well/UH ,/,  [ yo-/PRP ] ,/,","(S-UNF (INTJ (UH Well)) (, ,) (NP-SBJ-UNF (PRP yo-)) (, ,) (-DFL- N_S))",6
sw00utt/sw_0051_4364.utt,4/sw4364,4364,4,+,B,4,1,-- is something that is not required -- /,--/: is/VBZ  [ something/NN ] [ that/WDT ] is/VBZ not/RB required/JJ --/:,(S (NP-SBJ (DT That)) (VP (VBZ is) (NP-PRD (NP (NN something)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBZ is) (RB not) (VP (JJ required) (NP (-NONE- *-2)))))))) (-DFL- E_S)),4
sw00utt/sw_0051_4364.utt,4/sw4364,4364,5,b,A,5,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),9
sw00utt/sw_0051_4364.utt,4/sw4364,4364,6,sd,B,6,1,"-- {C and, } in fact, {F uh, } it is actually prohibited  /","--/: and/CC ,/, in/IN  [ fact/NN ] ,/,  [ uh/UH ] ,/,  [ it/PRP ] is/VBZ actually/RB prohibited/VBN","(S (CC and) (, ,) (PP (IN in) (NP (NN fact))) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP it)) (VP (VBZ is) (ADVP (RB actually)) (VP (VBN prohibited) (NP (-NONE- *-1)))) (-DFL- E_S))",11
sw00utt/sw_0051_4364.utt,4/sw4364,4364,7,sd,B,6,2,"{C but } it doesn't stop [ many people + many <thumping> people ] [ from, + {F uh, } from ] doing it.  /","but/CC  [ it/PRP ] does/VBZ n't/RB stop/VB  [ many/JJ people/NNS many/JJ people/NNS ] from/IN ,/,  [ uh/UH ] ,/, from/IN doing/VBG  [ it/PRP ] ./.","(S (CC but) (NP-SBJ (PRP it)) (VP (VBZ does) (RB n't) (VP (VB stop) (EDITED (RM (-DFL- \[)) (NP (JJ many) (NNS people)) (IP (-DFL- \+))) (NP-1 (JJ many) (NNS people)) (RS (-DFL- \])) (EDITED (RM (-DFL- \[)) (PP-UNF (IN from)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (PP (IN from) (RS (-DFL- \])) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG doing) (NP (PRP it))))))) (. .) (-DFL- E_S))",12
sw00utt/sw_0051_4364.utt,4/sw4364,4364,8,sd,B,6,3,"{C And } it's [ [ n-, + o-, ] + one ] of the things that it's used for, primarily, is for demographic, {F uh, } research.  /","And/CC  [ it/PRP ] 's/BES  [ n-/XX ] ,/,  [ o-/CD ] ,/,  [ one/CD ] of/IN  [ the/DT things/NNS ] that/WDT  [ it/PRP ] 's/BES used/VBN for/IN ,/, primarily/RB ,/, is/VBZ for/IN  [ demographic/JJ ] ,/,  [ uh/UH ] ,/,  [ research/NN ] ./.","(S (CC And) (S-SBJ (NP-SBJ (PRP it)) (VP (BES 's) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (X (XX n-)) (, ,) (IP (-DFL- \+))) (X (CD o-)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-PRD (NP (CD one)) (RS (-DFL- \])) (PP (IN of) (NP (NP (DT the) (NNS things)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (PRP it)) (VP (BES 's) (VP (VBN used) (NP (-NONE- *-2)) (PP-PRP (IN for) (NP (-NONE- *T*-1))) (, ,) (ADVP (RB primarily))))))))))) (, ,) (VP (VBZ is) (UCP-PRP-PRD (PP (IN for) (NP (JJ demographic) (, ,) (INTJ (UH uh)) (, ,) (NN research))) (. .) (-DFL- E_S) (CC And) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB get) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-UNF (XX th-)) (, ,) (IP (-DFL- \+))) (NP-UNF (PRP$ your)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP (PRP$ your) (RS (-DFL- \])) (NN phone) (NN number)) (PP (IN on) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NNS lists)) (PP (IN for) (NP (NN phone) (NNS solicitations)))))))))) (. .) (-DFL- E_S))",13
sw00utt/sw_0051_4364.utt,4/sw4364,4364,9,sd,B,6,4,"{C And } to get [ [ th-, + your, ] + your ] phone number on, {F uh, } <sigh> {F uh, } lists for phone solicitations. /","And/CC to/TO get/VB  [ th-/XX ] ,/,  [ your/PRP$ ] ,/,  [ your/PRP$ phone/NN number/NN ] on/IN ,/,  [ uh/UH ] ,/,  [ uh/UH ] ,/,  [ lists/NNS ] for/IN  [ phone/NN solicitations/NNS ] ./.","(S (CC And) (S-SBJ (NP-SBJ (PRP it)) (VP (BES 's) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (X (XX n-)) (, ,) (IP (-DFL- \+))) (X (CD o-)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-PRD (NP (CD one)) (RS (-DFL- \])) (PP (IN of) (NP (NP (DT the) (NNS things)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (PRP it)) (VP (BES 's) (VP (VBN used) (NP (-NONE- *-2)) (PP-PRP (IN for) (NP (-NONE- *T*-1))) (, ,) (ADVP (RB primarily))))))))))) (, ,) (VP (VBZ is) (UCP-PRP-PRD (PP (IN for) (NP (JJ demographic) (, ,) (INTJ (UH uh)) (, ,) (NN research))) (. .) (-DFL- E_S) (CC And) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB get) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (NP-UNF (XX th-)) (, ,) (IP (-DFL- \+))) (NP-UNF (PRP$ your)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP (PRP$ your) (RS (-DFL- \])) (NN phone) (NN number)) (PP (IN on) (, ,) (INTJ (UH uh)) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (NNS lists)) (PP (IN for) (NP (NN phone) (NNS solicitations)))))))))) (. .) (-DFL- E_S))",13
