swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw00utt/sw_0019_4104.utt,4/sw4104,4104,0,o,A,1,1,"Anyway, {F uh } <breathing>. -/","Anyway/UH ,/,  [ uh/UH ] ./.","(INTJ (INTJ (UH Anyway)) (, ,) (INTJ (UH uh)) (. .) (-DFL- N_S))",1
sw00utt/sw_0019_4104.utt,4/sw4104,4104,1,qo,B,2,1,How about you.  /,How/WRB about/IN  [ you/PRP ] ./.,(FRAG (WHADVP (WRB How)) (PP (IN about) (NP (PRP you))) (. .) (-DFL- E_S)),3
sw00utt/sw_0019_4104.utt,4/sw4104,4104,2,qw,B,2,2,What do you do with your budget? /,[ What/WP ] do/VBP  [ you/PRP ] do/VB with/IN  [ your/PRP$ budget/NN ] ?/.,(SBARQ (WHNP-1 (WP What)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB do) (NP (-NONE- *T*-1)) (PP (IN with) (NP (PRP$ your) (NN budget))))) (. ?) (-DFL- E_S)),4
sw00utt/sw_0019_4104.utt,4/sw4104,4104,3,t1,A,3,1,"What do I do,  /","[ What/WP ] do/VBP  [ I/PRP ] do/VB ,/,","(SBARQ (WHNP-1 (WP What)) (SQ (VBP do) (NP-SBJ (PRP I)) (VP (VB do) (NP (-NONE- *T*-1)))) (, ,) (-DFL- E_S))",6
sw00utt/sw_0019_4104.utt,4/sw4104,4104,4,sd,A,3,2,"{F uh, } at the moment it's under chaos. <laughter>  /","[ uh/UH ] ,/, at/IN  [ the/DT moment/NN ] [ it/PRP ] 's/BES under/IN  [ chaos/NN ] ./.","(S (INTJ (UH uh)) (, ,) (PP-TMP (IN at) (NP (DT the) (NN moment))) (NP-SBJ (PRP it)) (VP (BES 's) (PP-PRD (IN under) (NP (NN chaos)))) (. .) (-DFL- E_S))",7
sw00utt/sw_0019_4104.utt,4/sw4104,4104,5,sd,A,3,3,"{F Uh, } <smack> right now I'm just, {F uh, } - /","[ Uh/UH ] ,/, right/RB now/RB  [ I/PRP ] 'm/VBP just/RB ,/,  [ uh/UH ] ,/,","(S (INTJ (UH Uh)) (, ,) (ADVP-TMP (RB right) (RB now)) (NP-SBJ (PRP I)) (VP-UNF (VBP 'm) (ADVP (RB just)) (, ,) (INTJ (UH uh))) (, ,) (-DFL- N_S))",8
sw00utt/sw_0019_4104.utt,4/sw4104,4104,6,sd,A,3,4,"[ I, + I ] don't really have a budget per se.  /","[ I/PRP ] ,/,  [ I/PRP ] do/VBP n't/RB really/RB have/VB  [ a/DT budget/NN ] per/FW  [ se/FW ] ./.","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB have) (NP (NP (DT a) (NN budget)) (PP (FW per) (NP (FW se)))))) (. .) (-DFL- E_S))",9
sw00utt/sw_0019_4104.utt,4/sw4104,4104,7,sd,A,3,5,"[ [ I'm, + I, ] + {F uh, } it's ] called living within your means <laughter>.","[ I/PRP ] 'm/VBP ,/,  [ I/PRP ] ,/,  [ uh/UH ] ,/,  [ it/PRP ] 's/BES called/VBN living/VBG within/IN  [ your/PRP$ means/NNS ] ./.","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP it)) (VP (BES 's) (RS (-DFL- \])) (VP (VBN called) (S (NP-SBJ (-NONE- *-1)) (VP (VP (VBG living) (PP (IN within) (NP (PRP$ your) (NNS means)))) (PRN (. .) (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (SBAR (WHNP-2 (WDT which)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBZ means) (PP-TMP (IN at) (NP (DT the) (NN moment))) (, ,) (S (NP-SBJ (-NONE- *)) (VP (VP (VBG paying) (PRT (RP off)) (NP (DT the) (NNP VISA) (NN bill))) (CC and) (VP (VBG keeping) (NP (NP (NN everything)) (ADVP (RB else))) (PP (IN under) (NP (NN control)))) (CC and) (VP (VBG hoping) (SBAR (-NONE- 0) (S (NP-SBJ (DT the) (NN car)) (VP (VBZ does) (RB n't) (VP (VB collapse))))))))))))))) (. .) (-DFL- E_S))",10
sw00utt/sw_0019_4104.utt,4/sw4104,4104,8,b,B,4,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),12
sw00utt/sw_0019_4104.utt,4/sw4104,4104,9,+,A,5,1,"<Laughter> {D You know, } which means at the moment, paying off the VISA bill and keeping everything else under control <inhaling> and hoping the car doesn't collapse <laughter>. /","[ You/PRP ] know/VBP ,/,  [ which/WDT ] means/VBZ at/IN  [ the/DT moment/NN ] ,/, paying/VBG off/RP  [ the/DT VISA/NNP bill/NN ] and/CC keeping/VBG  [ everything/NN ] else/RB under/IN  [ control/NN ] and/CC hoping/VBG  [ the/DT car/NN ] does/VBZ n't/RB collapse/VB ./.","(S (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP 'm))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ-1 (PRP it)) (VP (BES 's) (RS (-DFL- \])) (VP (VBN called) (S (NP-SBJ (-NONE- *-1)) (VP (VP (VBG living) (PP (IN within) (NP (PRP$ your) (NNS means)))) (PRN (. .) (S (NP-SBJ (PRP You)) (VP (VBP know))) (, ,)) (SBAR (WHNP-2 (WDT which)) (S (NP-SBJ (-NONE- *T*-2)) (VP (VBZ means) (PP-TMP (IN at) (NP (DT the) (NN moment))) (, ,) (S (NP-SBJ (-NONE- *)) (VP (VP (VBG paying) (PRT (RP off)) (NP (DT the) (NNP VISA) (NN bill))) (CC and) (VP (VBG keeping) (NP (NP (NN everything)) (ADVP (RB else))) (PP (IN under) (NP (NN control)))) (CC and) (VP (VBG hoping) (SBAR (-NONE- 0) (S (NP-SBJ (DT the) (NN car)) (VP (VBZ does) (RB n't) (VP (VB collapse))))))))))))))) (. .) (-DFL- E_S))",10
