swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1085_3001.utt,3/sw3001,3001,0,o,A,1,1,Okay. /,Okay/UH ./.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,1,qy,B,2,1,Are you a T I -er? /,Are/VBP you/PRP a/DT T/NNP I/NNP -er/NNP ?/.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,2,nn,A,3,1,No. /,No/UH ./.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,3,b^m,B,4,1,No.  /,No/UH ./.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,4,qy,B,4,2,Is somebody in your family a T I -er? /,Is/VBZ somebody/NN in/IN your/PRP$ family/NN a/DT T/NNP I/NNP -er/NNP ?/.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,5,nn,A,5,1,"No,  /","No/UH ,/,",,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,6,sd^e@,A,5,2,"{F uh, } my fianc3e works  for the computers, for the government  /","uh/UH ,/, my/PRP$ fianc3e/NN works/VBZ for/IN the/DT computers/NNS ,/, for/IN the/DT government/NN",,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,7,sd,A,5,3,{C and } that's how he got it. /,and/CC that/DT 's/BES how/WRB he/PRP got/VBD it/PRP ./.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,8,bk,B,6,1,"{F Oh, } okay,  /","Oh/UH ,/, okay/UH ,/,",,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,9,qw,B,6,2,{C so } who do you work for? /,so/RB who/WP do/VBP you/PRP work/VB for/IN ?/.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,10,sd,A,7,1,I just graduated from college. /,I/PRP just/RB graduated/VBD from/IN college/NN ./.,,
sw10utt/sw_1085_3001.utt,3/sw3001,3001,11,sv,B,8,1,{C So } you don't have any benefits at all to talk about. /,So/RB you/PRP do/VBP n't/RB have/VB any/DT benefits/NNS at/IN all/DT to/TO talk/VB about/IN ./.,,
