swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw10utt/sw_1029_3774.utt,3/sw3774,3774,0,sd,A,1,1,{C So } I've been concerned about crime lately. /,So/UH I/PRP 've/VBP been/VBN concerned/JJ about/IN crime/NN lately/RB ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,1,b,B,2,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,2,sv,A,3,1,"{F Uh, } it's really scary to listen to the news every night  and --","Uh/UH ,/, it/PRP 's/BES really/RB scary/JJ to/TO listen/VB to/IN the/DT news/NN every/DT night/NN and/CC --/:",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,3,b,B,4,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,4,+,A,5,1,-- to hear about all the problems.  /,--/: to/TO hear/VB about/IN all/PDT the/DT problems/NNS ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,5,qy^d,A,5,2,I wondered if you were taking any special precautions in your neighborhood? /,I/PRP wondered/VBD if/IN you/PRP were/VBD taking/VBG any/DT special/JJ precautions/NNS in/IN your/PRP$ neighborhood/NN ?/.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,6,na,B,6,1,"{D Well, } [ I, + I  ] think we have a neighborhood watch <laughter>. /","Well/UH ,/, I/PRP ,/, I/PRP think/VBP we/PRP have/VBP a/DT neighborhood/NN watch/NN ./.",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,7,b,A,7,1,Uh-huh. /,Uh-huh/UH ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,8,sd^r,B,8,1,I think. /,I/PRP think/VBP ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,9,x,A,9,1,<Laughter>.,,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,10,%,B,10,1,"I'm not real, - /","I/PRP 'm/VBP not/RB real/RB ,/,",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,11,sd,B,10,2,we don't get real involved.  /,we/PRP do/VBP n't/RB get/VB real/RB involved/JJ ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,12,sd,B,10,3,"We're never home,  /","We/PRP 're/VBP never/RB home/NN ,/,",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,13,%,B,10,4,{C so } -- -/,so/RB --/:,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,14,b,A,11,1,Uh-huh  /,Uh-huh/UH,,
sw10utt/sw_1029_3774.utt,3/sw3774.pos,3774,15,x,A,11,2,<laughter>.,./.
sw10utt/sw_1029_3774.utt,3/sw3774,3774,16,sd,B,12,1,"-- {F uh, } <lipsmack> {F uh, } {D well, } I know they were going to start one,  /","--/: uh/UH ,/, uh/UH ,/, well/UH ,/, I/PRP know/VBP they/PRP were/VBD going/VBG to/TO start/VB one/CD ,/,",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,17,sd,B,12,2,"{C but, } {F uh, } I haven't heard any more since,  /","but/CC ,/, uh/UH ,/, I/PRP have/VBP n't/RB heard/VBN any/DT more/JJR since/IN ,/,",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,18,sd,B,12,3,{C so } I don't really know.  /,so/RB I/PRP do/VBP n't/RB really/RB know/VB ./.,,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,19,sd,B,12,4,"{C But } as far as personally doing something, no. /","But/CC as/RB far/RB as/IN personally/RB doing/VBG something/NN ,/, no/UH ./.",,
sw10utt/sw_1029_3774.utt,3/sw3774,3774,20,b,A,13,1,"No, {F um. }  /","No/UH ,/, um/UH ./.",,
