swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw04utt/sw_0413_3041.utt,3/sw3041,3041,0,qw,A,1,1,{C So } what movies have you seen lately? /,So/UH  [ what/WDT movies/NNS ] have/VBP  [ you/PRP ] seen/VBN lately/RB ?/.,(SBARQ (RB So) (WHNP-1 (WDT what) (NNS movies)) (SQ (VBP have) (NP-SBJ (PRP you)) (VP (VBN seen) (NP (-NONE- *T*-1)) (ADVP-TMP (RB lately)))) (. ?) (-DFL- E_S)),1
sw04utt/sw_0413_3041.utt,3/sw3041,3041,1,sd,B,2,1,"{D Well, } [ I saw, {F um, } + lately I've seen ] SOAP DISH. /","Well/UH ,/,  [ I/PRP ] saw/VBD ,/, um/UH ,/, lately/RB  [ I/PRP ] 've/VBP seen/VBN  [ SOAP/NN DISH/NN ] ./.","(S (INTJ (UH Well)) (, ,) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBD saw))) (, ,)) (INTJ (UH um)) (, ,) (IP (-DFL- \+)) (ADVP-TMP (RB lately)) (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN seen) (RS (-DFL- \])) (NP-TTL (NN SOAP) (NN DISH)))) (. .) (-DFL- E_S))",3
sw04utt/sw_0413_3041.utt,3/sw3041,3041,2,bk,A,3,1,Oh. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),5
sw04utt/sw_0413_3041.utt,3/sw3041,3041,3,%,B,4,1,"Which was a, - /","[ Which/WDT ] was/VBD  [ a/DT ] ,/,","(SBAR (WHNP-1 (WDT Which)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBD was) (NP-PRD-UNF (DT a)))) (, ,) (-DFL- N_S))",7
sw04utt/sw_0413_3041.utt,3/sw3041,3041,4,sd,B,4,2,{C and } that was a lot of fun.  /,and/CC  [ that/DT ] was/VBD  [ a/DT lot/NN ] of/IN  [ fun/NN ] ./.,(S (CC and) (NP-SBJ (DT that)) (VP (VBD was) (NP-PRD (NP (DT a) (NN lot)) (PP (IN of) (NP (NN fun))))) (. .) (-DFL- E_S)),8
sw04utt/sw_0413_3041.utt,3/sw3041,3041,5,sd,B,4,3,It was kind of a silly little film about soap operas and things. /,[ It/PRP ] was/VBD  [ kind/RB ] of/RB  [ a/DT silly/JJ little/JJ film/NN ] about/IN  [ soap/NN operas/NNS ] and/CC  [ things/NNS ] ./.,(S (NP-SBJ (PRP It)) (VP (VBD was) (ADVP (RB kind) (RB of)) (NP-PRD (NP (DT a) (JJ silly) (JJ little) (NN film)) (PP (IN about) (NP (NP (NN soap) (NNS operas)) (CC and) (NP (NNS things)))))) (. .) (-DFL- E_S)),9
sw04utt/sw_0413_3041.utt,3/sw3041,3041,6,sd,A,5,1,"{D Well, }  {D see } that's something I want to see, /","Well/UH ,/, see/UH  [ that/DT ] 's/BES  [ something/NN ] [ I/PRP ] want/VBP to/TO see/VB ,/,","(S (INTJ (UH Well)) (, ,) (INTJ (UH see)) (NP-SBJ (DT that)) (VP (BES 's) (NP-PRD (NP (NN something)) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ-1 (PRP I)) (VP (VBP want) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB see) (NP (-NONE- *T*-2)))))))))) (, ,) (-DFL- E_S))",11
sw04utt/sw_0413_3041.utt,3/sw3041,3041,7,%,B,6,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),13
sw04utt/sw_0413_3041.utt,3/sw3041,3041,8,sd,A,7,1,that's on my list to see. /,[ that/DT ] 's/BES on/IN  [ my/PRP$ list/NN ] to/TO see/VB ./.,(S (NP-SBJ (DT that)) (VP (BES 's) (PP-PRD (IN on) (NP (NP (PRP$ my) (NN list)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB see) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S)),15
sw04utt/sw_0413_3041.utt,3/sw3041,3041,9,b,B,8,1,"Yeah,  /","Yeah/UH ,/,","(INTJ (UH Yeah) (, ,) (-DFL- E_S))",17
sw04utt/sw_0413_3041.utt,3/sw3041,3041,10,sd,B,8,2,"[ it was, + it was ] okay.  /","[ it/PRP ] was/VBD ,/,  [ it/PRP ] was/VBD okay/JJ ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP-UNF (VBD was))) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (VBD was) (RS (-DFL- \])) (ADJP-PRD (JJ okay))) (. .) (-DFL- E_S))",18
sw04utt/sw_0413_3041.utt,3/sw3041,3041,11,sd,B,8,3,"It was [ not, +  {F um, } not ] a wonderful film  /","[ It/PRP ] was/VBD not/RB ,/, um/UH ,/, not/RB  [ a/DT wonderful/JJ film/NN ]","(S (NP-SBJ (PRP It)) (VP (VBD was) (EDITED (RM (-DFL- \[)) (RB not) (, ,) (IP (-DFL- \+))) (INTJ (UH um)) (, ,) (RB not) (RS (-DFL- \])) (NP-PRD (DT a) (JJ wonderful) (NN film))) (-DFL- E_S))",19
sw04utt/sw_0413_3041.utt,3/sw3041,3041,12,sd,B,8,4,"{C but } [ [ it was, + {E I mean } it was, ] + it was ] cute  but not the biggest laugh I've seen. /","but/CC  [ it/PRP ] was/VBD ,/,  [ I/PRP ] mean/VBP  [ it/PRP ] was/VBD ,/,  [ it/PRP ] was/VBD cute/JJ but/CC not/RB  [ the/DT biggest/JJS laugh/NN ] [ I/PRP ] 've/VBP seen/VBN ./.","(S (CC but) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP it)) (VP-UNF (VBD was))) (, ,) (IP (-DFL- \+))) (S (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (NP-SBJ (PRP it)) (VP-UNF (VBD was))) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (VBD was) (RS (-DFL- \])) (UCP-PRD (ADJP (JJ cute)) (CC but) (RB not) (NP (NP (DT the) (JJS biggest) (NN laugh)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN seen) (NP (-NONE- *T*-1))))))))) (. .) (-DFL- E_S))",20
sw04utt/sw_0413_3041.utt,3/sw3041,3041,13,b,A,9,1,"{F Oh, } okay. /","Oh/UH ,/, okay/UH ./.","(INTJ (INTJ (UH Oh)) (, ,) (INTJ (UH okay)) (. .) (-DFL- E_S))",22
sw04utt/sw_0413_3041.utt,3/sw3041,3041,14,sd,B,10,1,I saw THELMA AND LOUISE.,[ I/PRP ] saw/VBD  [ THELMA/NNP ] AND/CC  [ LOUISE/NNP ] ./.,"(S (NP-SBJ (PRP I)) (VP (VP (VBD saw) (NP-TTL (NNP THELMA) (CC AND) (NNP LOUISE)) (. .) (ADVP-TMP (NP (NP (DT A) (NN couple)) (PP (IN of) (NP (NNS days)))) (RB ago))) (, ,) (CC and) (VP (ADVP (RB really)) (VBD liked) (NP (DT that)))) (. .) (-DFL- E_S))",24
sw04utt/sw_0413_3041.utt,3/sw3041,3041,15,bh,A,11,1,"{F Oh, } did you? /","Oh/UH ,/, did/VBD  [ you/PRP ] ?/.","(SQ (INTJ (UH Oh)) (, ,) (VBD did) (NP-SBJ (PRP you)) (. ?) (-DFL- E_S))",26
sw04utt/sw_0413_3041.utt,3/sw3041,3041,16,+,B,12,1,"A couple of days ago,  and really liked that.  /","[ A/DT couple/NN ] of/IN  [ days/NNS ] ago/RB ,/, and/CC really/RB liked/VBD  [ that/DT ] ./.","(S (NP-SBJ (PRP I)) (VP (VP (VBD saw) (NP-TTL (NNP THELMA) (CC AND) (NNP LOUISE)) (. .) (ADVP-TMP (NP (NP (DT A) (NN couple)) (PP (IN of) (NP (NNS days)))) (RB ago))) (, ,) (CC and) (VP (ADVP (RB really)) (VBD liked) (NP (DT that)))) (. .) (-DFL- E_S))",24
sw04utt/sw_0413_3041.utt,3/sw3041,3041,17,sd,B,12,2,Actually I saw it twice because I <laughter> liked it so much. /,Actually/RB  [ I/PRP ] saw/VBD  [ it/PRP ] twice/RB because/IN  [ I/PRP ] liked/VBD  [ it/PRP ] so/RB much/RB ./.,(S (ADVP (RB Actually)) (NP-SBJ (PRP I)) (VP (VBD saw) (NP (PRP it)) (ADVP-TMP (RB twice)) (SBAR-PRP (IN because) (S (NP-SBJ (PRP I)) (VP (VBD liked) (NP (PRP it)) (ADVP (RB so) (RB much)))))) (. .) (-DFL- E_S)),28
sw04utt/sw_0413_3041.utt,3/sw3041,3041,18,b,A,13,1,Oh.  /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),5
sw04utt/sw_0413_3041.utt,3/sw3041,3041,19,sd,A,13,2,{D See } that's also on my list. /,See/UH  [ that/DT ] 's/BES also/RB on/IN  [ my/PRP$ list/NN ] ./.,(S (INTJ (UH See)) (NP-SBJ (DT that)) (VP (BES 's) (ADVP (RB also)) (PP-PRD (IN on) (NP (PRP$ my) (NN list)))) (. .) (-DFL- E_S)),31
