swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0919_3723.utt,3/sw3723,3723,0,o,B,1,1,Ok. /,Ok/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,1,b^m,A,2,1,"Ok,  /","Ok/UH ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,2,sd,A,2,2,I was watching the soap opera awards. /,I/PRP was/VBD watching/VBG the/DT soap/NN opera/NN awards/NNS ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,3,b,B,3,1,Oh <laughter>. /,Oh/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,4,sd,A,4,1,"{C And, } {F uh, } it is really making me want to exercise  /","And/CC ,/, uh/UH ,/, it/PRP is/VBZ really/RB making/VBG me/PRP want/VB to/TO exercise/VB",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,5,sd,A,4,2,"{C because } every single woman in the audience is, {F uh, } about ten pounds. /","because/IN every/DT single/JJ woman/NN in/IN the/DT audience/NN is/VBZ ,/, uh/UH ,/, about/RB ten/CD pounds/NNS ./.",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,6,b,B,5,1,Oh <laughter>. /,Oh/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,7,sd,A,6,1,"{D So. } {F Uh, } I started [ [ anchoring last, + {F uh, } + anchoring, ] + {F uh, }","So/UH ./. Uh/UH ,/, I/PRP started/VBD anchoring/VBG last/JJ ,/, uh/UH ,/, anchoring/VBG ,/, uh/UH ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,8,x,B,7,1,<Laughter>.,,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,9,+,A,8,1,"exercising ] [ last, + about last ] Spring, when I, {F uh, } joined the President's Health Club. /","exercising/VBG last/JJ ,/, about/RB last/JJ Spring/NN ,/, when/WRB I/PRP ,/, uh/UH ,/, joined/VBD the/DT President/NNP 's/POS Health/NNP Club/NNP ./.",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,10,b,B,9,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,11,sd,A,10,1,"{C And, } I was really motivated and going,  /","And/CC ,/, I/PRP was/VBD really/RB motivated/JJ and/CC going/VBG ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,12,sd,A,10,2,"{C and, } {F uh, } I went, {F uh, } for a little while, {F uh. }  /","and/CC ,/, uh/UH ,/, I/PRP went/VBD ,/, uh/UH ,/, for/IN a/DT little/JJ while/NN ,/, uh/UH ./.",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,13,sd,A,10,3,"I went pretty regular,  /","I/PRP went/VBD pretty/RB regular/RB ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,14,sv,A,10,4,{C but } it is hard to go regularly for a long time. /,but/CC it/PRP is/VBZ hard/JJ to/TO go/VB regularly/RB for/IN a/DT long/JJ time/NN ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,15,b,B,11,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,16,sd,A,12,1,"{C And } where I live in Waco, {F uh, } they do not have anywhere here that is affiliated with President's  /","And/CC where/WRB I/PRP live/VBP in/IN Waco/NNP ,/, uh/UH ,/, they/PRP do/VBP not/RB have/VB anywhere/RB here/RB that/WDT is/VBZ affiliated/VBN with/IN President/NNP 's/POS",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,17,sd,A,12,2,{C so } now I do not have a club  /,so/RB now/RB I/PRP do/VBP not/RB have/VB a/DT club/NN,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,18,sd,A,12,3,"{C and } [ I am, + {F uh, } I do not have ] any motivation to just go out and jog aimlessly or something like that,  /","and/CC I/PRP am/VBP ,/, uh/UH ,/, I/PRP do/VBP not/RB have/VB any/DT motivation/NN to/TO just/RB go/VB out/RB and/CC jog/VB aimlessly/RB or/CC something/NN like/IN that/DT ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,19,sd,A,12,4,"{C so } I am not exercising [ at the time, + at the moment. ] /","so/IN I/PRP am/VBP not/RB exercising/VBG at/IN the/DT time/NN ,/, at/IN the/DT moment/NN ./.",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,20,b,B,13,1,Uh-huh. /,Uh-huh/UH ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,21,sd,A,14,1,"{C So, } I wish I could.  /","So/RB ,/, I/PRP wish/VBP I/PRP could/MD ./.",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,22,sd,A,14,2,"I wish I did have the motivation to get out and do that,  /","I/PRP wish/VBP I/PRP did/VBD have/VB the/DT motivation/NN to/TO get/VB out/RB and/CC do/VB that/DT ,/,",,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,23,sd,A,14,3,{C but } I just do not like just running with no where to go <laughter>.  /,but/CC I/PRP just/RB do/VBP not/RB like/VB just/RB running/VBG with/IN no/DT where/WRB to/TO go/VB ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,24,sd,A,14,4,I just cannot do that.  /,I/PRP just/RB can/MD not/RB do/VB that/DT ./.,,
sw09utt/sw_0919_3723.utt,3/sw3723,3723,25,%,A,14,5,"{C So, } -/","So/RB ,/,",,
