swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0880_3439.utt,3/sw3439,3439,0,qy,A,1,1,Laurie? /,Laurie/NNP ?/.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,1,ny,B,2,1,Yes. /,Yes/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,2,o,A,3,1,Okay.  /,Okay/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,3,sd^t,A,3,2,"I'm supposed to ask you, how do you make use of your credit cards  /","I/PRP 'm/VBP supposed/VBN to/TO ask/VB you/PRP ,/, how/WRB do/VBP you/PRP make/VB use/NN of/IN your/PRP$ credit/NN cards/NNS",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,4,sd^t,A,3,3,"{C and } I'm supposed to compare those with [ my, + my ] habits. /","and/CC I/PRP 'm/VBP supposed/VBN to/TO compare/VB those/DT with/IN my/PRP$ ,/, my/PRP$ habits/NNS ./.",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,5,b,B,4,1,Okay.  /,Okay/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,6,b^m,B,4,2,How do I make use of credit cards? /,How/WRB do/VBP I/PRP make/VB use/NN of/IN credit/NN cards/NNS ?/.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,7,ny,A,5,1,Yes. /,Yes/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,8,^h,B,6,1,"{F Um, } let's see.  /","Um/UH ,/, let/VB 's/PRP see/VB ./.",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,9,sd,B,6,2,I carry a lot of credit cards with me mostly because I don't ever have cash. /,I/PRP carry/VBP a/DT lot/NN of/IN credit/NN cards/NNS with/IN me/PRP mostly/RB because/IN I/PRP do/VBP n't/RB ever/RB have/VB cash/NN ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,10,b,A,7,1,Right. /,Right/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,11,%,B,8,1,"{C And } [ I don-, + I, ] - /","And/CC I/PRP don-/XX ,/, I/PRP ,/,",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,12,qy,B,8,2,do you work for Texas Instruments? /,do/VBP you/PRP work/VB for/IN Texas/NNP Instruments/NNPS ?/.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,13,nn,A,9,1,"No,  /","No/UH ,/,",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,14,sd^e,A,9,2,I do not. /,I/PRP do/VBP not/RB ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,15,bk,B,10,1,Okay.  /,Okay/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,16,sd,B,10,2,"{D Well, } at T I we have to use what's called a (( tex teller ))  --","Well/UH ,/, at/IN T/NNP I/NNPS we/PRP have/VBP to/TO use/VB what/WP 's/BES called/VBN a/DT tex/NN teller/NN --/:",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,17,b,A,11,1,Uh-huh. /,Uh-huh/UH ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,18,+,B,12,1,-- if we want to get cash out  /,--/: if/IN we/PRP want/VBP to/TO get/VB cash/NN out/IN,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,19,sd,B,12,2,{C and } those are only available at T I. /,and/CC those/DT are/VBP only/RB available/JJ at/IN T/NNP I/NNPS ./.,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,20,b,A,13,1,"{F Oh, } okay. /","Oh/UH ,/, okay/UH ./.",,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,21,sd,B,14,1,{C So } if I'm in a mall or something I can't get cash out without paying extra money  /,So/RB if/IN I/PRP 'm/VBP in/IN a/DT mall/NN or/CC something/NN I/PRP ca/MD n't/RB get/VB cash/NN out/IN without/IN paying/VBG extra/JJ money/NN,,
sw08utt/sw_0880_3439.utt,3/sw3439,3439,22,sd,B,14,2,{C so } I'm always using credit cards. /,so/RB I/PRP 'm/VBP always/RB using/VBG credit/NN cards/NNS ./.,,
