swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0831_3253.utt,3/sw3253,3253,0,fp,A,1,1,Hi. /,Hi/UH ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,1,fp^m,B,2,1,Hi. /,Hi/UH ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,2,qw^d,A,3,1,"I'm wondering [ what, + what ] camping means to you. /","I/PRP 'm/VBP wondering/VBG what/WP ,/, what/WP camping/NN means/VBZ to/IN you/PRP ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,3,sd,B,4,1,"When I think of camping I think [ of, + of ] bugs <laughter>, and  sleeping bags [ and, + and ] tents, {F uh, } {D like } along the Appalachian Trail. /","When/WRB I/PRP think/VBP of/IN camping/NN I/PRP think/VBP of/IN ,/, of/IN bugs/NNS ,/, and/CC sleeping/NN bags/NNS and/CC ,/, and/CC tents/NNS ,/, uh/UH ,/, like/UH along/IN the/DT Appalachian/NNP Trail/NNP ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,4,ba,A,5,1,"{F Oh, } very good.  /","Oh/UH ,/, very/RB good/JJ ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,5,sd,A,5,2,"That's sort of the same thing [ that, + that ] I do.  /","That/DT 's/BES sort/RB of/RB the/DT same/JJ thing/NN that/WDT ,/, that/WDT I/PRP do/VBP ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,6,sd,A,5,3,"I don't think of, {F um, } trailers and campers and all this stuff. /","I/PRP do/VBP n't/RB think/VB of/IN ,/, um/UH ,/, trailers/NNS and/CC campers/NNS and/CC all/PDT this/DT stuff/NN ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,7,aa,B,6,1,No. /,No/UH ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,8,qy,A,7,1,"{F Um, } do you do much camping? /","Um/UH ,/, do/VBP you/PRP do/VB much/JJ camping/VBG ?/.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,9,ng,B,8,1,I have never been camping <laughter>. /,I/PRP have/VBP never/RB been/VBN camping/VBG ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,10,b^m,A,9,1,"{F Oh, } you've never been camping.  /","Oh/UH ,/, you/PRP 've/VBP never/RB been/VBN camping/VBG ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,11,ba,A,9,2,"{F Oh, } gee. /","Oh/UH ,/, gee/UH ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,12,nn,B,10,1,No.  /,No/UH ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,13,qy,B,10,2,Do you do much? /,Do/VBP you/PRP do/VBP much/JJ ?/.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,14,no,A,11,1,"{D Well, } {F um, } yes  and no,  /","Well/UH ,/, um/UH ,/, yes/UH and/CC no/UH ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,15,%,A,11,2,"{C and, } the, {F uh, } - /","and/CC ,/, the/DT ,/, uh/UH ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,16,sd,A,11,3,"I haven't done much recently,  /","I/PRP have/VBP n't/RB done/VBN much/JJ recently/RB ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,17,sd,A,11,4,"{C but, } {F um, } up until, {D gee, } maybe five or six years ago, I did a lot of it <throat_clearing> -- /","but/CC ,/, um/UH ,/, up/IN until/IN ,/, gee/UH ,/, maybe/RB five/CD or/CC six/CD years/NNS ago/RB ,/, I/PRP did/VBD a/DT lot/NN of/IN it/PRP --/:",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,18,b,B,12,1,"Really, /","Really/UH ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,19,%,A,13,1,"-- {C and, } you know I've, -/","--/: and/CC ,/, you/PRP know/VBP I/PRP 've/VBP ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,20,qy^d,B,14,1,"Where you live now,  /","Where/WRB you/PRP live/VBP now/RB ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,21,%@,B,14,2,"{C or, }","or/CC ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,22,br,A,15,1,Say? /,Say/UH ?/.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,23,+@,B,16,1,"Did you camp up in Maryland,  /","Did/VBD you/PRP camp/VB up/IN in/IN Maryland/NNP ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,24,%,B,16,2,"{C or, } -/","or/CC ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,25,nn,A,17,1,"No, {F um, }  /","No/UH ,/, um/UH ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,26,sd^e,A,17,2,"I used to live abroad,  /","I/PRP used/VBD to/TO live/VB abroad/RB ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,27,sd,A,17,3,"{C and so, } [ I, + I ] camped a lot in, {F um, } the Middle East -- /","and/CC so/RB ,/, I/PRP ,/, I/PRP camped/VBD a/DT lot/NN in/IN ,/, um/UH ,/, the/DT Middle/NNP East/NNP --/:",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,28,bk,B,18,1,"{F Oh, } okay. /","Oh/UH ,/, okay/UH ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,29,sd,A,19,1,"-- {C and } I was able to camp right in ruins, which was always very exciting --","--/: and/CC I/PRP was/VBD able/JJ to/TO camp/VB right/RB in/IN ruins/NNS ,/, which/WDT was/VBD always/RB very/RB exciting/JJ --/:",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,30,ba,B,20,1,"{F Oh, } I bet. /","Oh/UH ,/, I/PRP bet/VBP ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,31,+,A,21,1,"-- <Laughter> and, a bit exotic <laughter>,","--/: and/CC ,/, a/DT bit/NN exotic/JJ ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,32,x,B,22,1,<Laughter>.,,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,33,+,A,23,1,"for those who love bugs,  /","for/IN those/DT who/WP love/VBP bugs/NNS ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,34,sd,A,23,2,"[ {C but, } + <laughter>,","but/CC ,/, ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,35,x,B,24,1,<Laughter>.,,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,36,+,A,25,1,"{F um, } {C and then } ] when I used to come back to the states in summer we'd often go up, {F um, } to the lake country in New York --","um/UH ,/, and/CC then/RB when/WRB I/PRP used/VBD to/TO come/VB back/RB to/IN the/DT states/NNPS in/IN summer/NN we/PRP 'd/MD often/RB go/VB up/IN ,/, um/UH ,/, to/IN the/DT lake/NN country/NN in/IN New/NNP York/NNP --/:",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,37,b,B,26,1,Uh-huh. /,Uh-huh/UH ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,38,+,A,27,1,"-- with my brother's family [ and, + and ] do camping there. /","--/: with/IN my/PRP$ brother/NN 's/POS family/NN and/CC ,/, and/CC do/VBP camping/VBG there/RB ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,39,b,B,28,1,"{F Oh, } okay.  /","Oh/UH ,/, okay/UH ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,40,sd,B,28,2,"{D Well, } my [ cou-, + ] {F uh, } husband [ and, + and ] his uncle especially, {F uh, } grew up camping together,  /","Well/UH ,/, my/PRP$ cou-/XX ,/, uh/UH ,/, husband/NN and/CC ,/, and/CC his/PRP$ uncle/NN especially/RB ,/, uh/UH ,/, grew/VBD up/RP camping/VBG together/RB ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,41,sd,B,28,3,"{C and, } {F uh, } [ they, + they ] just love it,  /","and/CC ,/, uh/UH ,/, they/PRP ,/, they/PRP just/RB love/VBP it/PRP ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,42,sd,B,28,4,"{C and } they're planning a trip, {F uh, } into Canada [ this, + ] I guess in about a year,  /","and/CC they/PRP 're/VBP planning/VBG a/DT trip/NN ,/, uh/UH ,/, into/IN Canada/NNP this/DT ,/, I/PRP guess/VBP in/IN about/RB a/DT year/NN ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,43,sd,B,28,5,"{C and } they're going to spend about a week and a half camping up there, /","and/CC they/PRP 're/VBP going/VBG to/TO spend/VB about/RB a/DT week/NN and/CC a/DT half/NN camping/NN up/IN there/RB ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,44,qy,A,29,1,{C And } you're not going? /,And/CC you/PRP 're/VBP not/RB going/VBG ?/.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,45,nn,B,30,1,"No,  /","No/UH ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,46,sd^e,B,30,2,"[ this is, + this is ] [ a, + a ] man's trip <laughter>. /","this/DT is/VBZ ,/, this/DT is/VBZ a/DT ,/, a/DT man/NN 's/POS trip/NN ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,47,by,A,31,1,"{F Oh, } that's too bad, /","Oh/UH ,/, that/DT 's/BES too/RB bad/JJ ,/,",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,48,sd,B,32,1,{C So } they're really looking forward to that -- /,So/RB they/PRP 're/VBP really/RB looking/VBG forward/RB to/IN that/DT --/:,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,49,ba,A,33,1,"{F Oh, } gee. /","Oh/UH ,/, gee/UH ./.",,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,50,%,B,34,1,-- {D so. } -/,--/: so/RB ./.,,
sw08utt/sw_0831_3253.utt,3/sw3253,3253,51,sd,A,35,1,I guess it makes a difference.  /,I/PRP guess/VBP it/PRP makes/VBZ a/DT difference/NN ./.,,
