swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw08utt/sw_0850_4721.utt,4/sw4721,4721,0,x,B,1,1,<Throat_clearing>.,,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,1,qy^d,A,2,1,<Swallowing> <talking> You want to go first <laughter>. /,You/PRP want/VBP to/TO go/VB first/JJ ./.,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,2,nn,B,3,1,"{D Well, } {F uh, } no  /","Well/UH ,/, uh/UH ,/, no/UH",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,3,sd^e,B,3,2,"[ I don-, + I don't ] get as much exercise [ as I, + as I ] should as, or  as I would like to, {F uh, } {F uh, } these days.  /","I/PRP don-/XX ,/, I/PRP do/VBP n't/RB get/VB as/RB much/JJ exercise/NN as/IN I/PRP ,/, as/IN I/PRP should/MD as/IN ,/, or/CC as/IN I/PRP would/MD like/IN to/IN ,/, uh/UH ,/, uh/UH ,/, these/DT days/NNS ./.",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,4,%,B,3,3,"I, - /","I/PRP ,/,",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,5,sd,B,3,4,seems to be to easy to get busy with other things.  /,seems/VBZ to/TO be/VB to/TO easy/JJ to/TO  get/VB busy/JJ with/IN other/JJ things/NNS ./.,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,6,sd,B,3,5,"{F Uh, } I have, in the past, {F uh, } jogged and, and run,  /","Uh/UH ,/, I/PRP have/VBP ,/, in/IN the/DT past/NN ,/, uh/UH ,/, jogged/VBN and/CC ,/, and/CC run/VB ,/,",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,7,sd,B,3,6,"{C and } [ every, + every ] January and every September, I start out again  /","and/CC every/DT ,/, every/DT January/NNP and/CC every/DT September/NNP ,/, I/PRP start/VBP out/RP again/RB",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,8,sd,B,3,7,{C and then } it tapers off <laughter>. /,and/CC then/RB it/PRP tapers/VBZ off/RP ./.,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,9,bh,A,4,1,Really? /,Really/UH ?/.,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,10,qo,B,5,1,"{F Uh, } what about you? /","Uh/UH ,/, what/WP about/IN you/PRP ?/.",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,11,ny,A,6,1,"{D Well, } yeah,  /","Well/UH ,/, yeah/UH ,/,",,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,12,sd^e,A,6,2,I do a lot of exercise.  /,I/PRP do/VBP a/DT lot/NN of/IN exercise/NN ./.,,
sw08utt/sw_0850_4721.utt,4/sw4721,4721,13,sd,A,6,3,"Right now, I'm into jazzercise, which I absolutely love.  /","Right/UH now/UH ,/, I/PRP 'm/VBP into/IN jazzercise/NN ,/, which/WDT I/PRP absolutely/RB love/VBP ./.",,
