swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw04utt/sw_0408_2860.utt,2/sw2860,2860,0,o,B,1,1,There we # are. # /,There/RB  [ we/PRP ] are/VBP ./.,(S (ADVP-TPC-1 (RB There)) (NP-SBJ (PRP we)) (VP (VBP are) (ADVP-PRD (-NONE- *T*-1))) (. .) (-DFL- E_S)),1
sw04utt/sw_0408_2860.utt,2/sw2860,2860,1,b,A,2,1,"# <Talking> <<radio, very faint>> Yes # .  /",Yes/UH ./.,(INTJ (UH Yes) (. .) (-DFL- E_S)),3
sw04utt/sw_0408_2860.utt,2/sw2860,2860,2,qw,A,2,2,"Tell me, what are some of the things that you did with your children when they were growing up? /","Tell/VB  [ me/PRP ] ,/,  [ what/WP ] are/VBP  [ some/DT ] of/IN  [ the/DT things/NNS ] that/WDT  [ you/PRP ] did/VBD with/IN  [ your/PRP$ children/NNS ] when/WRB  [ they/PRP ] were/VBD growing/VBG up/RP ?/.","(S-IMP (NP-SBJ (-NONE- *)) (VP (VB Tell) (NP (PRP me)) (, ,)))|||(SBARQ (WHNP-1 (WP what)) (SQ (NP-SBJ (-NONE- *T*-1)) (VP (VBP are) (NP-PRD (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS things)) (SBAR (WHNP-2 (WDT that)) (S (NP-SBJ (PRP you)) (VP (VBD did) (NP (-NONE- *T*-2)) (PP (IN with) (NP (PRP$ your) (NNS children))) (SBAR-TMP (WHADVP-3 (WRB when)) (S (NP-SBJ (PRP they)) (VP (VBD were) (VP (VBG growing) (PRT (RP up)) (ADVP-TMP (-NONE- *T*-3)))))))))))))) (. ?) (-DFL- E_S))",4|||5
sw04utt/sw_0408_2860.utt,2/sw2860,2860,3,sd,B,3,1,"{F Oh, } {D well, } {F uh, } when they were little, we did lots of reading and playing and  going to parks,","Oh/UH ,/, well/UH ,/,  [ uh/UH ] ,/, when/WRB  [ they/PRP ] were/VBD little/JJ ,/,  [ we/PRP ] did/VBD  [ lots/NNS ] of/IN reading/VBG and/CC playing/VBG and/CC going/VBG to/IN  [ parks/NNS ] ,/,","(S (INTJ (UH Oh)) (, ,) (INTJ (UH well)) (, ,) (INTJ (UH uh)) (, ,) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP they)) (VP (VBD were) (ADJP-PRD (JJ little)) (ADVP-TMP (-NONE- *T*-1))))) (, ,) (NP-SBJ (PRP we)) (VP (VBD did) (NP (NP (NNS lots)) (PP (IN of) (NP (NP (VBG reading)) (CC and) (NP (VBG playing)) (CC and) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG going) (PP-DIR (IN to) (NP (NNS parks))))) (, ,) (CC and) (NP (NP (NNS things)) (PP (IN of) (NP (DT that) (NN sort)))))))) (, ,) (-DFL- E_S))",7
sw04utt/sw_0408_2860.utt,2/sw2860.pos,2860,4,x,A,4,1,<Talking> <<someone in background>>.   *[[what is this]],./.
sw04utt/sw_0408_2860.utt,2/sw2860,2860,5,+,B,5,1,"and things of that sort,  /","and/CC  [ things/NNS ] of/IN  [ that/DT sort/NN ] ,/,","(S (INTJ (UH Oh)) (, ,) (INTJ (UH well)) (, ,) (INTJ (UH uh)) (, ,) (SBAR-TMP (WHADVP-1 (WRB when)) (S (NP-SBJ (PRP they)) (VP (VBD were) (ADJP-PRD (JJ little)) (ADVP-TMP (-NONE- *T*-1))))) (, ,) (NP-SBJ (PRP we)) (VP (VBD did) (NP (NP (NNS lots)) (PP (IN of) (NP (NP (VBG reading)) (CC and) (NP (VBG playing)) (CC and) (S-NOM (NP-SBJ (-NONE- *)) (VP (VBG going) (PP-DIR (IN to) (NP (NNS parks))))) (, ,) (CC and) (NP (NP (NNS things)) (PP (IN of) (NP (DT that) (NN sort)))))))) (, ,) (-DFL- E_S))",7
sw04utt/sw_0408_2860.utt,2/sw2860,2860,6,sd,B,5,2,"{C and, }","and/CC ,/,","(S (CC and) (, ,) (EDITED (RM (-DFL- \[)) (NP-UNF (XX b-)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (NP-SBJ (PRP I)) (VP (VBD had) (NP (CD two) (NNS boys))) (. .) (-DFL- E_S))",10
sw04utt/sw_0408_2860.utt,2/sw2860,2860,7,b,A,6,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),12
sw04utt/sw_0408_2860.utt,2/sw2860,2860,8,+,B,7,1,"[ b-, + ] I had two boys.  /","[ b-/XX ] ,/,  [ I/PRP ] had/VBD  [ two/CD boys/NNS ] ./.","(S (CC and) (, ,) (EDITED (RM (-DFL- \[)) (NP-UNF (XX b-)) (, ,) (IP (-DFL- \+)) (RS (-DFL- \]))) (NP-SBJ (PRP I)) (VP (VBD had) (NP (CD two) (NNS boys))) (. .) (-DFL- E_S))",10
sw04utt/sw_0408_2860.utt,2/sw2860,2860,9,sd,B,7,2,"They were both interested in things like model rockets,  /","[ They/PRP ] were/VBD  [ both/DT ] interested/VBN in/IN  [ things/NNS ] like/IN  [ model/NN rockets/NNS ] ,/,","(S (NP-SBJ (PRP They)) (VP (VBD were) (DT both) (ADJP-PRD (VBN interested) (PP (IN in) (NP (NP (NNS things)) (PP (IN like) (NP (NN model) (NNS rockets))))))) (, ,) (-DFL- E_S))",14
