swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw02utt/sw_0248_3697.utt,3/sw3697,3697,0,o,A,1,1,"Okay,  /","Okay/UH ,/,","(INTJ (UH Okay) (, ,) (-DFL- E_S))",1
sw02utt/sw_0248_3697.utt,3/sw3697,3697,1,sv,A,1,2,"{D now then } you heard the question,  /","now/UH then/RB  [ you/PRP ] heard/VBD  [ the/DT question/NN ] ,/,","(S (INTJ (UH now) (RB then)) (NP-SBJ (PRP you)) (VP (VBD heard) (NP (DT the) (NN question))) (, ,) (-DFL- E_S))",2
sw02utt/sw_0248_3697.utt,3/sw3697,3697,2,^q,A,1,3,[ # what # -- +,[ what/WP ] --/:,(SBARQ (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (IP (-DFL- \+))) (WHNP-2 (WP what)) (RS (-DFL- \])) (SQ (VBP do) (NP-SBJ-1 (PRP you)) (VP (VB like) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-2)) (PP (IN for) (NP (PRP yourself))) (PP (IN in) (NP (NN car) (NN automobile) (NNS repairs)))))))) (. ?) (-DFL- E_S)),3
sw02utt/sw_0248_3697.utt,3/sw3697,3697,3,b,B,2,1,# Uh-huh. # /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),5
sw02utt/sw_0248_3697.utt,3/sw3697,3697,4,+,A,3,1,-- what ] do you like to do for yourself in car automobile repairs? /,--/:  [ what/WP ] do/VBP  [ you/PRP ] like/VB to/TO do/VB for/IN  [ yourself/PRP ] in/IN  [ car/NN automobile/NN repairs/NNS ] ?/.,(SBARQ (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (IP (-DFL- \+))) (WHNP-2 (WP what)) (RS (-DFL- \])) (SQ (VBP do) (NP-SBJ-1 (PRP you)) (VP (VB like) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (NP (-NONE- *T*-2)) (PP (IN for) (NP (PRP yourself))) (PP (IN in) (NP (NN car) (NN automobile) (NNS repairs)))))))) (. ?) (-DFL- E_S)),3
sw02utt/sw_0248_3697.utt,3/sw3697,3697,5,sd,B,4,1,"{D Well, } I'll tell you, I used to do a lot more repairs when cars were easy to work on, than I do now. /","Well/UH ,/,  [ I/PRP ] 'll/MD tell/VB  [ you/PRP ] ,/,  [ I/PRP ] used/VBD to/TO do/VB  [ a/DT lot/RB more/JJR repairs/NNS ] when/WRB  [ cars/NNS ] were/VBD easy/JJ to/TO work/VB on/RP ,/, than/IN  [ I/PRP ] do/VBP now/RB ./.","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP I)) (VP (MD 'll) (VP (VB tell) (NP (PRP you)))) (, ,))|||(S (NP-SBJ-1 (PRP I)) (VP (VBD used) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB do) (NP (NP (DT a) (RB lot) (JJR more) (NNS repairs)) (SBAR (-NONE- *ICH*-4))) (SBAR-TMP (WHADVP-3 (WRB when)) (S (NP-SBJ (NNS cars)) (VP (VBD were) (ADJP-PRD (JJ easy) (SBAR (WHNP-2 (-NONE- 0)) (S (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB work) (PP (RP on) (NP (-NONE- *T*-2)))))))) (ADVP-TMP (-NONE- *T*-3))))) (, ,) (SBAR-4 (IN than) (S (NP-SBJ (PRP I)) (VP (VBP do) (ADVP-TMP (RB now))))))))) (. .) (-DFL- E_S))",8|||9
sw02utt/sw_0248_3697.utt,3/sw3697,3697,6,b,A,5,1,Okay. /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),11
sw02utt/sw_0248_3697.utt,3/sw3697,3697,7,sd,B,6,1,"[ I do, + {F uh, } I do ] the easy stuff now.  /","[ I/PRP ] do/VBP ,/,  [ uh/UH ] ,/,  [ I/PRP ] do/VBP  [ the/DT easy/JJ stuff/NN ] now/RB ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (VBP do))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP do) (RS (-DFL- \])) (NP (DT the) (JJ easy) (NN stuff)) (ADVP-TMP (RB now))) (. .) (-DFL- E_S))",13
sw02utt/sw_0248_3697.utt,3/sw3697,3697,8,sd,B,6,2,"I change oil,  /","[ I/PRP ] change/VBP  [ oil/NN ] ,/,","(S (NP-SBJ (PRP I)) (VP (VBP change) (NP (NN oil))) (, ,) (-DFL- E_S))",14
sw02utt/sw_0248_3697.utt,3/sw3697,3697,9,sd,B,6,3,"{F uh, } {C and then } what some people would consider a little more difficult, [ I, + I'll ] change spark plugs  /","[ uh/UH ] ,/, and/CC then/RB  [ what/WP some/DT people/NNS ] would/MD consider/VB  [ a/DT little/RB ] [ more/RBR difficult/JJ ] ,/,  [ I/PRP ] ,/,  [ I/PRP ] 'll/MD change/VB  [ spark/NN plugs/NNS ]","(S (INTJ (UH uh)) (, ,) (CONJP (CC and) (RB then)) (SBAR-NOM-TPC (WHNP-1 (WP what)) (S (NP-SBJ (DT some) (NNS people)) (VP (MD would) (VP (VB consider) (S (NP-SBJ (-NONE- *T*-1)) (ADJP-PRD (ADVP (NP (DT a) (RB little)) (RBR more)) (JJ difficult))))))) (, ,) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (VP (MD 'll) (RS (-DFL- \])) (VP (VB change) (NP (NN spark) (NNS plugs)))) (-DFL- E_S))",15
