swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw02utt/sw_0208_2094.utt,2/sw2094,2094,0,qw,A,1,1,"{F Uh, } Robert [ what do you, {F uh, } think, + what substances do you think ] are the most, {F uh, } likely causes of air pollution? /","[ Uh/UH ] ,/,  [ Robert/NNP ] [ what/WP ] do/VBP  [ you/PRP ] ,/,  [ uh/UH ] ,/, think/VB ,/,  [ what/WDT substances/NNS ] do/VBP  [ you/PRP ] think/VB are/VBP  [ the/DT most/RBS ] ,/,  [ uh/UH ] ,/,  [ likely/RB causes/NNS ] of/IN  [ air/NN pollution/NN ] ?/.","(SBARQ (INTJ (UH Uh)) (, ,) (NP-VOC (NNP Robert)) (EDITED (RM (-DFL- \[)) (SBARQ (WHNP (WP what)) (SQ (VBP do) (NP-SBJ (PRP you)) (, ,) (INTJ (UH uh)) (, ,) (VP-UNF (VB think)))) (, ,) (IP (-DFL- \+))) (WHNP-1 (WDT what) (NNS substances)) (SQ (VBP do) (NP-SBJ (PRP you)) (VP (VB think) (RS (-DFL- \])) (SBAR (-NONE- 0) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBP are) (NP-PRD (NP (DT the) (ADJP (RBS most) (, ,) (INTJ (UH uh)) (, ,) (RB likely)) (NNS causes)) (PP (IN of) (NP (NN air) (NN pollution))))))))) (. ?) (-DFL- E_S))",1
sw02utt/sw_0208_2094.utt,2/sw2094,2094,1,fe,B,2,1,"{F Um, } gee,  /","Um/UH ,/, gee/UH ,/,","(INTJ (INTJ (UH Um)) (, ,) (INTJ (UH gee)) (, ,) (-DFL- E_S))",3
sw02utt/sw_0208_2094.utt,2/sw2094,2094,2,sd,B,2,2,"I don't, {E I mean, } - /","[ I/PRP ] do/VBP n't/RB ,/,  [ I/PRP ] mean/VBP ,/,","(S (NP-SBJ (PRP I)) (VP-UNF (VBP do) (RB n't)))|||(S (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (-DFL- N_S) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (NP (DT the) (NN stuff)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ comes) (PP (IN out) (PP (IN of) (NP (NN automobile) (NN exhaust))))))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",4|||5
sw02utt/sw_0208_2094.utt,2/sw2094,2094,3,sv,B,2,3,"[ I, + I ] guess it's the stuff that comes out of automobile exhaust, {D you know, }  /","[ I/PRP ] ,/,  [ I/PRP ] guess/VBP  [ it/PRP ] 's/BES  [ the/DT stuff/NN ] [ that/WDT ] comes/VBZ out/IN of/IN  [ automobile/NN exhaust/NN ] ,/,  [ you/PRP ] know/VBP ,/,","(S (PRN (, ,) (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (-DFL- N_S) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP guess) (SBAR (-NONE- 0) (S (NP-SBJ (PRP it)) (VP (BES 's) (NP-PRD (NP (DT the) (NN stuff)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBZ comes) (PP (IN out) (PP (IN of) (NP (NN automobile) (NN exhaust))))))))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",5
sw02utt/sw_0208_2094.utt,2/sw2094,2094,4,sd,B,2,4,they say in the paper nitrous oxides and ozone and all that. /,[ they/PRP ] say/VBP in/IN  [ the/DT paper/NN nitrous/JJ oxides/NNS ] and/CC  [ ozone/NN ] and/CC  [ all/PDT that/DT ] ./.,(S (NP-SBJ (PRP they)) (VP (VBP say) (PP-LOC (IN in) (NP (DT the) (NN paper))) (FRAG (NP (NP (JJ nitrous) (NNS oxides)) (CC and) (NP (NN ozone)) (CC and) (NP (PDT all) (DT that))))) (. .) (-DFL- E_S)),6
sw02utt/sw_0208_2094.utt,2/sw2094,2094,5,b,A,3,1,Right. /,[ Right/UH ] ./.,(INTJ (UH Right) (. .) (-DFL- E_S)),8
sw02utt/sw_0208_2094.utt,2/sw2094,2094,6,sd,B,4,1,"{D So, }  I believe them  /","So/RB ,/,  [ I/PRP ] believe/VBP  [ them/PRP ]","(S (UH So) (, ,) (NP-SBJ (PRP I)) (VP (VBP believe) (NP (PRP them))) (-DFL- E_S))",10
sw02utt/sw_0208_2094.utt,2/sw2094,2094,7,h,B,4,2,{C but } I'm not a chemist. /,but/CC  [ I/PRP ] 'm/VBP not/RB  [ a/DT chemist/NN ] ./.,(S (CC but) (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (NP-PRD (DT a) (NN chemist))) (. .) (-DFL- E_S)),11
sw02utt/sw_0208_2094.utt,2/sw2094,2094,8,qy,A,5,1,"<Laughter> [ Do you, + {F uh, } do you ] think that those are bigger contributors than things like [ ai-, + acid ] rain and some of the pollutants that come from, {F uh, } industrial areas, factories and so on? /","Do/VBP  [ you/PRP ] ,/,  [ uh/UH ] ,/, do/VBP  [ you/PRP ] think/VB that/IN  [ those/DT ] are/VBP  [ bigger/JJR contributors/NNS ] than/IN  [ things/NNS ] like/IN  [ ai-/NN ] ,/,  [ acid/NN rain/NN ] and/CC  [ some/DT ] of/IN  [ the/DT pollutants/NNS ] [ that/WDT ] come/VBP from/IN ,/,  [ uh/UH ] ,/,  [ industrial/JJ areas/NNS ] ,/,  [ factories/NNS ] and/CC so/RB on/IN ?/.","(SQ (EDITED (RM (-DFL- \[)) (SQ-UNF (VBP Do) (NP-SBJ (PRP you))) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (VBP do) (NP-SBJ (PRP you)) (RS (-DFL- \])) (VP (VB think) (SBAR (IN that) (S (NP-SBJ (DT those)) (VP (VBP are) (NP-PRD (NP (JJR bigger) (NNS contributors)) (PP (IN than) (NP (NP (NNS things)) (PP (IN like) (EDITED (RM (-DFL- \[)) (X (NN ai-)) (, ,) (IP (-DFL- \+))) (NP (NP (NN acid) (RS (-DFL- \])) (NN rain)) (CC and) (NP (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS pollutants)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBP come) (PP (IN from) (, ,) (INTJ (UH uh)) (, ,) (NP (NP (JJ industrial) (NNS areas)) (, ,) (NP (NNS factories)) (CC and) (ADVP-ETC (RB so) (IN on))))))))))))))))))) (. ?) (-DFL- E_S))",13
sw02utt/sw_0208_2094.utt,2/sw2094,2094,9,no,B,6,1,"I don't really know, {F um, }  /","[ I/PRP ] do/VBP n't/RB really/RB know/VB ,/, um/UH ,/,","(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (ADVP (RB really)) (VP (VB know) (, ,) (INTJ (UH um)))) (, ,) (-DFL- E_S))",15
