swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw01utt/sw_0159_3369.utt,3/sw3369,3369,0,qy,A,1,1,"{D Well, } have you seen a new movie lately? /","Well/UH ,/, have/VBP  [ you/PRP ] seen/VBN  [ a/DT new/JJ movie/NN ] lately/RB ?/.","(SQ (INTJ (UH Well)) (, ,) (VBP have) (NP-SBJ (PRP you)) (VP (VBN seen) (NP (DT a) (JJ new) (NN movie)) (ADVP-TMP (RB lately))) (. ?) (-DFL- E_S))",1
sw01utt/sw_0159_3369.utt,3/sw3369,3369,1,sd,B,2,1,"{D Well, } {F uh, } I am a student  /","Well/UH ,/,  [ uh/UH ] ,/,  [ I/PRP ] am/VBP  [ a/DT student/NN ]","(S (INTJ (UH Well)) (, ,) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP am) (NP-PRD (DT a) (NN student))) (-DFL- E_S))",3
sw01utt/sw_0159_3369.utt,3/sw3369,3369,2,sd,B,2,2,"{C and } I have, {F uh, } been actually watching more movies on video,","and/CC  [ I/PRP ] have/VBP ,/,  [ uh/UH ] ,/, been/VBN actually/RB watching/VBG  [ more/JJR movies/NNS ] on/IN  [ video/NN ] ,/,","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (VP (VBN been) (ADVP (RB actually)) (VP (VBG watching) (NP (NP (JJR more) (NNS movies)) (PP (IN on) (NP (NN video))) (, ,) (PP (IN than) (S-NOM (NP-SBJ-1 (-NONE- *)) (VP (VBG being) (ADJP-PRD (JJ able) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VB go) (ADVP-DIR (RB out)) (S-PRP (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB see) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS movies)) (EDITED (RM (-DFL- \[)) (PP-LOC (IN at) (NP (DT the) (NN store))) (, ,) (IP (-DFL- \+)) (CC or)) (PP-LOC (IN at) (NP (DT the) (NN theater))))))))))))))))) (. .) (RS (-DFL- \])) (-DFL- E_S))",4
sw01utt/sw_0159_3369.utt,3/sw3369,3369,3,b,A,3,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),6
sw01utt/sw_0159_3369.utt,3/sw3369,3369,4,+,B,4,1,"than being able to go out to see, {F uh, } movies [ at the store, + {E or }  at the theater. ]  /","than/IN being/VBG  [ able/JJ ] to/TO go/VB out/RB to/TO see/VB ,/,  [ uh/UH ] ,/,  [ movies/NNS ] at/IN  [ the/DT store/NN ] ,/, or/CC at/IN  [ the/DT theater/NN ] ./.","(S (CC and) (NP-SBJ (PRP I)) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (VP (VBN been) (ADVP (RB actually)) (VP (VBG watching) (NP (NP (JJR more) (NNS movies)) (PP (IN on) (NP (NN video))) (, ,) (PP (IN than) (S-NOM (NP-SBJ-1 (-NONE- *)) (VP (VBG being) (ADJP-PRD (JJ able) (S (NP-SBJ-2 (-NONE- *-1)) (VP (TO to) (VP (VB go) (ADVP-DIR (RB out)) (S-PRP (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB see) (, ,) (INTJ (UH uh)) (, ,) (NP (NNS movies)) (EDITED (RM (-DFL- \[)) (PP-LOC (IN at) (NP (DT the) (NN store))) (, ,) (IP (-DFL- \+)) (CC or)) (PP-LOC (IN at) (NP (DT the) (NN theater))))))))))))))))) (. .) (RS (-DFL- \])) (-DFL- E_S))",4
sw01utt/sw_0159_3369.utt,3/sw3369,3369,5,sd,B,4,2,"{F Uh, } [ I st-, + I want ] to see the FISHER KING [ and, + and, ]  {F uh, } catch ROBIN HOOD. /","[ Uh/UH ] ,/,  [ I/PRP st-/XX ] ,/,  [ I/PRP ] want/VBP to/TO see/VB  [ the/DT FISHER/NN KING/NN ] and/CC ,/, and/CC ,/,  [ uh/UH ] ,/, catch/VB  [ ROBIN/NNP HOOD/NNP ] ./.","(S (INTJ (UH Uh)) (, ,) (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP I)) (VP-UNF (XX st-))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP I)) (VP (VBP want) (RS (-DFL- \])) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VP (VB see) (NP-TTL (DT the) (NN FISHER) (NN KING))) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (INTJ (UH uh)) (, ,) (VP (VB catch) (NP-TTL (NNP ROBIN) (NNP HOOD))))))) (. .) (-DFL- E_S))",8
sw01utt/sw_0159_3369.utt,3/sw3369,3369,6,b,A,5,1,Okay.  /,Okay/UH ./.,(INTJ (UH Okay) (. .) (-DFL- E_S)),10
sw01utt/sw_0159_3369.utt,3/sw3369,3369,7,sd,A,5,2,"[ I, + {F uh, } I ] haven't seen either one of those.  /","[ I/PRP ] ,/,  [ uh/UH ] ,/,  [ I/PRP ] have/VBP n't/RB seen/VBN either/CC  [ one/CD ] of/IN  [ those/DT ] ./.","(S (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP I)) (, ,) (IP (-DFL- \+))) (INTJ (UH uh)) (, ,) (NP-SBJ (PRP I)) (RS (-DFL- \])) (VP (VBP have) (RB n't) (VP (VBN seen) (NP (NP (CC either) (CD one)) (PP (IN of) (NP (DT those)))))) (. .) (-DFL- E_S))",11
sw01utt/sw_0159_3369.utt,3/sw3369,3369,8,qw,A,5,3,"{F Uh, } [ what, + what ] are some of the shows that you have been able to rent though? /","[ Uh/UH ] ,/,  [ what/WP ] ,/,  [ what/WP ] are/VBP  [ some/DT ] of/IN  [ the/DT shows/NNS ] that/IN  [ you/PRP ] have/VBP been/VBN able/JJ to/TO rent/VB though/RB ?/.","(SBARQ (INTJ (UH Uh)) (, ,) (EDITED (RM (-DFL- \[)) (WHNP (WP what)) (, ,) (IP (-DFL- \+))) (WHNP-3 (WP what)) (RS (-DFL- \])) (SQ (VBP are) (NP-SBJ (NP (DT some)) (PP (IN of) (NP (NP (DT the) (NNS shows)) (SBAR (WHNP-2 (IN that)) (S (NP-SBJ-1 (PRP you)) (VP (VBP have) (VP (VBN been) (ADJP-PRD (JJ able) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB rent) (NP (-NONE- *T*-2))))))))))))) (NP-PRD (-NONE- *T*-3)) (ADVP (RB though))) (. ?) (-DFL- E_S))",12
sw01utt/sw_0159_3369.utt,3/sw3369,3369,9,^h,B,6,1,"{F Uh, } let's see.  /","[ Uh/UH ] ,/, let/VB  [ 's/PRP ] see/VB ./.","(S-IMP (INTJ (UH Uh)) (, ,) (NP-SBJ (-NONE- *)) (VP (VB let) (S (NP-SBJ (PRP 's)) (VP (VB see)))) (. .) (-DFL- E_S))",14
